camara,departamento,duracion_segundos,fecha_fin,fecha_ini,id,id_legislador,lema,sublema,titular
Cámara de Representantes,ARTIGAS,86340.0,2016-08-17 23:59:00,2016-08-16 00:00:00,3455,11868,PARTIDO NACIONAL,2014,"Ayala, Mario"
Cámara de Representantes,ARTIGAS,86340.0,2016-11-24 23:59:00,2016-11-24 00:00:00,3456,11868,PARTIDO NACIONAL,2014,"Ayala, Mario"
Cámara de Representantes,ARTIGAS,86340.0,2017-07-04 23:59:00,2017-07-04 00:00:00,3457,11868,PARTIDO NACIONAL,2014,"Ayala, Mario"
Cámara de Representantes,ARTIGAS,86340.0,2017-07-05 23:59:00,2017-07-05 00:00:00,3458,11868,PARTIDO NACIONAL,2014,"Ayala, Mario"
Cámara de Representantes,CANELONES,,,2015-02-15 00:00:00,3459,2921,PARTIDO FRENTE AMPLIO,,
Cámara de Representantes,SORIANO,,,2015-02-15 00:00:00,3460,11584,PARTIDO FRENTE AMPLIO,,
Cámara de Representantes,LAVALLEJA,86340.0,2015-06-16 23:59:00,2015-06-16 00:00:00,3461,11809,,5158,
Cámara de Representantes,LAVALLEJA,86340.0,2015-06-20 23:59:00,2015-06-17 00:00:00,3462,11809,PARTIDO NACIONAL,5158,"García, Mario"
Cámara de Representantes,LAVALLEJA,86340.0,2015-06-21 23:59:00,2015-06-21 00:00:00,3463,11809,PARTIDO NACIONAL,5158,"García, Mario"
Cámara de Representantes,LAVALLEJA,86340.0,2015-06-29 23:59:00,2015-06-22 00:00:00,3464,11809,PARTIDO NACIONAL,5158,"García, Mario"
Cámara de Representantes,LAVALLEJA,86340.0,2015-06-30 23:59:00,2015-06-30 00:00:00,3465,11809,PARTIDO NACIONAL,5158,"García, Mario"
Cámara de Representantes,CANELONES,86340.0,2015-03-17 23:59:00,2015-03-17 00:00:00,3466,4948,,2121,
Cámara de Representantes,CANELONES,86340.0,2015-03-25 23:59:00,2015-03-25 00:00:00,3467,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-04-08 23:59:00,2015-04-08 00:00:00,3468,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-04-15 23:59:00,2015-04-15 00:00:00,3469,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-05-13 23:59:00,2015-05-13 00:00:00,3470,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-05-20 23:59:00,2015-05-20 00:00:00,3471,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-05-21 23:59:00,2015-05-21 00:00:00,3472,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-06-18 23:59:00,2015-06-18 00:00:00,3473,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-06-19 23:59:00,2015-06-19 00:00:00,3474,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-07-27 23:59:00,2015-07-27 00:00:00,3475,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-08-22 23:59:00,2015-08-21 00:00:00,3476,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-09-03 23:59:00,2015-09-01 00:00:00,3477,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-10-13 23:59:00,2015-10-12 00:00:00,3478,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,45000.0,2015-10-14 12:30:00,2015-10-14 00:00:00,3479,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2015-10-20 23:59:00,2015-10-15 00:00:00,3480,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-02-04 23:59:00,2016-02-02 00:00:00,3481,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-02-10 23:59:00,2016-02-08 00:00:00,3482,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-03-16 23:59:00,2016-03-16 00:00:00,3483,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-04-14 23:59:00,2016-04-12 00:00:00,3484,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-04-17 23:59:00,2016-04-15 00:00:00,3485,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-07-13 23:59:00,2016-07-12 00:00:00,3486,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-07-20 23:59:00,2016-07-19 00:00:00,3487,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-10-19 23:59:00,2016-10-19 00:00:00,3488,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-10-27 23:59:00,2016-10-23 00:00:00,3489,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-11-17 23:59:00,2016-11-17 00:00:00,3490,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2016-12-29 23:59:00,2016-12-28 00:00:00,3491,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-01-15 23:59:00,2017-01-05 00:00:00,3492,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-02-16 23:59:00,2017-02-15 00:00:00,3493,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-04-23 23:59:00,2017-04-19 00:00:00,3494,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-05-23 23:59:00,2017-05-22 00:00:00,3495,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-05-30 23:59:00,2017-05-24 00:00:00,3496,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-07-05 23:59:00,2017-07-05 00:00:00,3497,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2017-12-23 23:59:00,2017-12-22 00:00:00,3498,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,52140.0,2018-03-14 14:29:00,2018-03-13 00:00:00,3499,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2018-06-06 23:59:00,2018-06-06 00:00:00,3500,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2018-07-03 23:59:00,2018-07-03 00:00:00,3501,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2018-07-10 23:59:00,2018-07-10 00:00:00,3502,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2018-07-11 23:59:00,2018-07-11 00:00:00,3503,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,CANELONES,86340.0,2018-08-16 23:59:00,2018-08-16 00:00:00,3504,4948,PARTIDO FRENTE AMPLIO,2121,"Mahía, José Carlos"
Cámara de Representantes,MALDONADO,86340.0,2016-05-18 23:59:00,2016-05-18 00:00:00,3505,12052,,1813,
Cámara de Representantes,MALDONADO,86340.0,2016-05-19 23:59:00,2016-05-19 00:00:00,3506,12052,PARTIDO FRENTE AMPLIO,1813,"Pérez Brito, Darío"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-06-09 23:59:00,2015-06-09 00:00:00,3507,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-14 23:59:00,2015-07-14 00:00:00,3508,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-15 23:59:00,2015-07-15 00:00:00,3509,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-08-12 23:59:00,2015-08-12 00:00:00,3510,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-09-02 23:59:00,2015-09-02 00:00:00,3511,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-07-12 23:59:00,2017-07-12 00:00:00,3512,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-12-12 23:59:00,2017-12-12 00:00:00,3513,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-12-14 23:59:00,2017-12-14 00:00:00,3514,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2018-10-10 23:59:00,2018-10-10 00:00:00,3515,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2018-11-07 23:59:00,2018-11-07 00:00:00,3516,11796,PARTIDO NACIONAL,404,"Lema, Martín"
Cámara de Representantes,MONTEVIDEO,86340.0,2018-12-12 23:59:00,2018-12-12 00:00:00,3517,11796,,404,
Cámara de Representantes,MONTEVIDEO,86340.0,2018-12-27 23:59:00,2018-12-27 00:00:00,3518,11796,PARTIDO NACIONAL,404,"Olaizola, Juan José"
Cámara de Representantes,MONTEVIDEO,86340.0,2019-05-07 23:59:00,2019-05-07 00:00:00,3519,11796,PARTIDO NACIONAL,404,"Olaizola, Juan José"
Cámara de Representantes,MONTEVIDEO,58980.0,2015-04-16 16:23:00,2015-04-16 00:00:00,3520,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-08 23:59:00,2015-07-07 00:00:00,3521,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-15 23:59:00,2015-07-14 00:00:00,3522,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-08-21 23:59:00,2015-08-21 00:00:00,3523,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-09-02 23:59:00,2015-09-02 00:00:00,3524,10964,,10,
Cámara de Representantes,MONTEVIDEO,86340.0,2015-09-09 23:59:00,2015-09-09 00:00:00,3525,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-09-22 23:59:00,2015-09-22 00:00:00,3526,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-10-12 23:59:00,2015-10-11 00:00:00,3527,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-10-13 23:59:00,2015-10-13 00:00:00,3528,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-10-14 23:59:00,2015-10-14 00:00:00,3529,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-10-15 23:59:00,2015-10-15 00:00:00,3530,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-11-10 23:59:00,2015-11-10 00:00:00,3531,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-11-17 23:59:00,2015-11-17 00:00:00,3532,10964,PARTIDO COLORADO,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-11-18 23:59:00,2015-11-18 00:00:00,3533,10964,PARTIDO COLORADO,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-02 23:59:00,2015-12-01 00:00:00,3534,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-07 23:59:00,2015-12-04 00:00:00,3535,10964,PARTIDO COLORADO,10,"Pasquet Iribarne, Ope"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-08 23:59:00,2015-12-08 00:00:00,3536,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-16 23:59:00,2015-12-15 00:00:00,3537,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-01-02 23:59:00,2016-01-01 00:00:00,3538,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-01-03 23:59:00,2016-01-03 00:00:00,3539,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-03-08 23:59:00,2016-03-08 00:00:00,3540,10964,PARTIDO COLORADO,10,"Pasquet Iribarne, Ope"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-03-15 23:59:00,2016-03-15 00:00:00,3541,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-05-17 23:59:00,2016-05-17 00:00:00,3542,10964,PARTIDO COLORADO,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-05-31 23:59:00,2016-05-31 00:00:00,3543,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-06-01 23:59:00,2016-06-01 00:00:00,3544,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-07-13 23:59:00,2016-07-12 00:00:00,3545,10964,PARTIDO COLORADO,10,"Pasquet Iribarne, Ope"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-01 23:59:00,2016-08-01 00:00:00,3546,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,44340.0,2016-08-02 12:19:00,2016-08-02 00:00:00,3547,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-11 23:59:00,2016-08-11 00:00:00,3548,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-09-06 23:59:00,2016-09-06 00:00:00,3549,10964,,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-09-07 23:59:00,2016-09-07 00:00:00,3550,10964,PARTIDO COLORADO,10,"Facello, Guillermo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-09-26 23:59:00,2016-09-26 00:00:00,3551,10964,PARTIDO COLORADO,10,"Amado, Fernando"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-10-12 23:59:00,2016-10-12 00:00:00,3552,10964,PARTIDO COLORADO,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-10-16 23:59:00,2016-10-13 00:00:00,3553,10964,PARTIDO COLORADO,10,"Rapela, Valentina"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-05-10 23:59:00,2016-05-10 00:00:00,3554,12048,,326,
Cámara de Representantes,MONTEVIDEO,36600.0,2016-05-11 10:10:00,2016-05-11 00:00:00,3555,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-06-07 23:59:00,2016-06-07 00:00:00,3556,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-07-12 23:59:00,2016-07-12 00:00:00,3557,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,85440.0,2016-08-03 23:44:00,2016-08-03 00:00:00,3558,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-09 23:59:00,2016-08-09 00:00:00,3559,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-10 23:59:00,2016-08-10 00:00:00,3560,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,36540.0,2016-09-07 10:09:00,2016-09-06 00:00:00,3561,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-10-04 23:59:00,2016-10-04 00:00:00,3562,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-10-25 23:59:00,2016-10-12 00:00:00,3563,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-11-01 23:59:00,2016-11-01 00:00:00,3564,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-11-17 23:59:00,2016-11-17 00:00:00,3565,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-12-06 23:59:00,2016-12-06 00:00:00,3566,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-12-16 23:59:00,2016-12-10 00:00:00,3567,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-03-14 23:59:00,2017-03-14 00:00:00,3568,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-03-15 23:59:00,2017-03-15 00:00:00,3569,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-04-05 23:59:00,2017-04-05 00:00:00,3570,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-04-07 23:59:00,2017-04-07 00:00:00,3571,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-04-18 23:59:00,2017-04-18 00:00:00,3572,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-04-19 23:59:00,2017-04-19 00:00:00,3573,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-05-18 23:59:00,2017-05-17 00:00:00,3574,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-06-15 23:59:00,2017-06-15 00:00:00,3575,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-06-26 23:59:00,2017-06-26 00:00:00,3576,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-07-14 23:59:00,2017-07-14 00:00:00,3577,12048,PARTIDO ASAMBLEA POPULAR,326,"Rubio, Eduardo"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-03-11 23:59:00,2015-03-11 00:00:00,3578,11668,,711,
Cámara de Representantes,MONTEVIDEO,86340.0,2015-04-15 23:59:00,2015-04-15 00:00:00,3579,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-05-13 23:59:00,2015-05-13 00:00:00,3580,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-06-02 23:59:00,2015-06-01 00:00:00,3581,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-06-17 23:59:00,2015-06-17 00:00:00,3582,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-01 23:59:00,2015-07-01 00:00:00,3583,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-02 23:59:00,2015-07-02 00:00:00,3584,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-07-08 23:59:00,2015-07-07 00:00:00,3585,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-08-03 23:59:00,2015-08-03 00:00:00,3586,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-08-13 23:59:00,2015-08-05 00:00:00,3587,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-09-01 23:59:00,2015-09-01 00:00:00,3588,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-10-15 23:59:00,2015-10-14 00:00:00,3589,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-11-04 23:59:00,2015-11-04 00:00:00,3590,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-01 23:59:00,2015-12-01 00:00:00,3591,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-02 23:59:00,2015-12-02 00:00:00,3592,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-09 23:59:00,2015-12-09 00:00:00,3593,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-16 23:59:00,2015-12-16 00:00:00,3594,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2015-12-21 23:59:00,2015-12-21 00:00:00,3595,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-03-25 23:59:00,2016-03-16 00:00:00,3596,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-06-09 23:59:00,2016-06-01 00:00:00,3597,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-07-07 23:59:00,2016-07-06 00:00:00,3598,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-09 23:59:00,2016-08-09 00:00:00,3599,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-08-11 23:59:00,2016-08-11 00:00:00,3600,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-09-06 23:59:00,2016-09-06 00:00:00,3601,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-09-14 23:59:00,2016-09-13 00:00:00,3602,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-10-13 23:59:00,2016-10-12 00:00:00,3603,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-11-01 23:59:00,2016-11-01 00:00:00,3604,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-11-15 23:59:00,2016-11-15 00:00:00,3605,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-12-07 23:59:00,2016-12-07 00:00:00,3606,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-12-14 23:59:00,2016-12-14 00:00:00,3607,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2016-12-29 23:59:00,2016-12-28 00:00:00,3608,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-02-15 23:59:00,2017-02-15 00:00:00,3609,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-03-28 23:59:00,2017-03-28 00:00:00,3610,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-04-18 23:59:00,2017-04-18 00:00:00,3611,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-05-03 23:59:00,2017-05-03 00:00:00,3612,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-05-11 23:59:00,2017-05-10 00:00:00,3613,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-06-08 23:59:00,2017-06-07 00:00:00,3614,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
Cámara de Representantes,MONTEVIDEO,86340.0,2017-07-05 23:59:00,2017-07-05 00:00:00,3615,11668,PARTIDO FRENTE AMPLIO,711,"Carballo Da Costa, Felipe"
