asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_comision,id_legislador,licencia,otras_comisiones
1,1,0,0,2016-09-14,18862,1117,11827,0,0
0,1,1,0,2017-03-23,18863,1117,11827,0,0
0,1,1,0,2018-03-13,18864,1117,11827,0,0
1,1,0,0,2018-05-15,18865,1117,11827,0,0
1,1,0,0,2018-06-12,18866,1117,11827,0,0
1,1,0,0,2018-09-13,18867,1117,11827,0,0
1,1,0,0,2016-12-08,18868,1132,11827,0,0
1,1,0,0,2016-12-15,18869,1132,11827,0,0
1,1,0,0,2017-02-20,18870,1132,11827,0,0
1,1,0,0,2017-03-06,18871,1132,11827,0,0
1,1,0,0,2017-03-13,18872,1132,11827,0,0
1,1,0,0,2017-04-03,18873,1132,11827,0,0
1,1,0,0,2017-05-08,18874,1132,11827,0,0
1,1,0,0,2017-05-15,18875,1132,11827,0,0
1,1,0,0,2017-06-05,18876,1132,11827,0,0
1,1,0,0,2017-06-12,18877,1132,11827,0,0
1,1,0,0,2017-07-03,18878,1132,11827,0,0
1,1,0,0,2017-07-10,18879,1132,11827,0,0
1,1,0,0,2017-07-17,18880,1132,11827,0,0
1,1,0,0,2017-08-07,18881,1132,11827,0,0
1,1,0,0,2017-08-14,18882,1132,11827,0,0
1,1,0,0,2017-09-04,18883,1132,11827,0,0
1,1,0,0,2017-09-11,18884,1132,11827,0,0
0,1,1,0,2017-09-18,18885,1132,11827,0,0
1,1,0,0,2017-10-02,18886,1132,11827,0,0
1,1,0,0,2017-10-09,18887,1132,11827,0,0
1,1,0,0,2017-11-06,18888,1132,11827,0,0
0,1,1,0,2017-11-13,18889,1132,11827,0,0
1,1,0,0,2017-12-04,18890,1132,11827,0,0
1,1,0,0,2018-03-05,18891,1132,11827,0,0
0,1,1,0,2018-03-12,18892,1132,11827,0,0
1,1,0,0,2018-04-02,18893,1132,11827,0,0
1,1,0,0,2018-04-09,18894,1132,11827,0,0
0,1,1,0,2018-04-16,18895,1132,11827,0,0
1,1,0,0,2018-05-07,18896,1132,11827,0,0
0,1,1,0,2018-05-14,18897,1132,11827,0,0
1,1,0,0,2018-06-04,18898,1132,11827,0,0
1,1,0,0,2018-06-11,18899,1132,11827,0,0
1,1,0,0,2018-06-18,18900,1132,11827,0,0
1,1,0,0,2018-06-20,18901,1132,11827,0,0
1,1,0,0,2018-08-29,18902,1132,11827,0,0
1,1,0,0,2015-07-08,18903,75,11827,0,0
1,1,0,0,2015-07-15,18904,75,11827,0,0
1,1,0,0,2015-07-22,18905,75,11827,0,0
0,1,1,0,2015-07-29,18906,75,11827,0,0
1,1,0,0,2015-08-12,18907,75,11827,0,0
1,1,0,0,2015-08-19,18908,75,11827,0,0
1,1,0,0,2015-09-02,18909,75,11827,0,0
1,1,0,0,2015-09-09,18910,75,11827,0,0
1,1,0,0,2015-09-16,18911,75,11827,0,0
0,1,1,0,2015-10-07,18912,75,11827,0,0
0,1,1,0,2015-10-21,18913,75,11827,0,0
1,1,0,0,2015-10-28,18914,75,11827,0,0
1,1,0,0,2015-11-04,18915,75,11827,0,0
1,1,0,0,2015-11-11,18916,75,11827,0,0
1,1,0,0,2015-11-25,18917,75,11827,0,0
1,1,0,0,2015-12-02,18918,75,11827,0,0
1,1,0,0,2016-02-17,18919,75,11827,0,0
1,1,0,0,2016-02-24,18920,75,11827,0,0
1,1,0,0,2016-03-02,18921,75,11827,0,0
1,1,0,0,2016-03-09,18922,75,11827,0,0
1,1,0,0,2016-04-06,18923,75,11827,0,0
1,1,0,0,2016-04-13,18924,75,11827,0,0
1,1,0,0,2016-05-04,18925,75,11827,0,0
1,1,0,0,2016-05-11,18926,75,11827,0,0
1,1,0,0,2016-05-18,18927,75,11827,0,0
1,1,0,0,2016-06-01,18928,75,11827,0,0
1,1,0,0,2016-06-08,18929,75,11827,0,0
1,1,0,0,2016-06-15,18930,75,11827,0,0
1,1,0,0,2016-06-29,18931,75,11827,0,0
1,1,0,0,2016-07-06,18932,75,11827,0,0
0,1,1,0,2016-07-13,18933,75,11827,0,0
1,1,0,0,2016-08-17,18934,75,11827,0,0
1,1,0,0,2016-08-23,18935,75,11827,0,0
1,1,0,0,2016-08-31,18936,75,11827,0,0
1,1,0,0,2016-09-07,18937,75,11827,0,0
1,1,0,0,2016-09-14,18938,75,11827,0,0
1,1,0,0,2016-10-12,18939,75,11827,0,0
1,1,0,0,2016-11-09,18940,75,11827,0,0
1,1,0,0,2016-11-16,18941,75,11827,0,0
1,1,0,0,2016-11-24,18942,75,11827,0,0
1,1,0,0,2016-12-07,18943,75,11827,0,0
1,1,0,0,2016-12-14,18944,75,11827,0,0
1,1,0,0,2017-03-15,18945,75,11827,0,0
1,1,0,0,2017-04-26,18946,75,11827,0,0
1,1,0,0,2017-05-03,18947,75,11827,0,0
1,1,0,0,2017-05-08,18948,75,11827,0,0
1,1,0,0,2017-05-17,18949,75,11827,0,0
1,1,0,0,2017-05-24,18950,75,11827,0,0
1,1,0,0,2017-05-31,18951,75,11827,0,0
1,1,0,0,2017-06-07,18952,75,11827,0,0
1,1,0,0,2017-06-14,18953,75,11827,0,0
1,1,0,0,2017-06-21,18954,75,11827,0,0
1,1,0,0,2017-06-27,18955,75,11827,0,0
1,1,0,0,2017-07-05,18956,75,11827,0,0
1,1,0,0,2017-08-23,18957,75,11827,0,0
1,1,0,0,2017-09-06,18958,75,11827,0,0
1,1,0,0,2017-09-27,18959,75,11827,0,0
1,1,0,0,2017-10-04,18960,75,11827,0,0
1,1,0,0,2017-10-11,18961,75,11827,0,0
1,1,0,0,2017-10-17,18962,75,11827,0,0
1,1,0,0,2017-10-18,18963,75,11827,0,0
1,1,0,0,2017-10-25,18964,75,11827,0,0
1,1,0,0,2017-11-01,18965,75,11827,0,0
1,1,0,0,2017-11-07,18966,75,11827,0,0
1,1,0,0,2017-11-08,18967,75,11827,0,0
1,1,0,0,2017-11-14,18968,75,11827,0,0
1,1,0,0,2017-12-06,18969,75,11827,0,0
1,1,0,0,2017-12-13,18970,75,11827,0,0
1,1,0,0,2018-02-28,18971,75,11827,0,0
1,1,0,0,2018-03-07,18972,75,11827,0,0
1,1,0,0,2018-03-21,18973,75,11827,0,0
1,1,0,0,2018-04-04,18974,75,11827,0,0
1,1,0,0,2018-04-18,18975,75,11827,0,0
1,1,0,0,2018-04-25,18976,75,11827,0,0
1,1,0,0,2018-05-09,18977,75,11827,0,0
1,1,0,0,2018-05-30,18978,75,11827,0,0
1,1,0,0,2018-06-06,18979,75,11827,0,0
1,1,0,0,2018-06-13,18980,75,11827,0,0
1,1,0,0,2018-06-27,18981,75,11827,0,0
1,1,0,0,2018-07-25,18982,75,11827,0,0
1,1,0,0,2018-08-01,18983,75,11827,0,0
1,1,0,0,2018-08-08,18984,75,11827,0,0
1,1,0,0,2018-08-22,18985,75,11827,0,0
1,1,0,0,2018-08-29,18986,75,11827,0,0
1,1,0,0,2018-09-05,18987,75,11827,0,0
1,1,0,0,2018-09-26,18988,75,11827,0,0
1,1,0,0,2018-10-03,18989,75,11827,0,0
1,1,0,0,2018-10-10,18990,75,11827,0,0
1,1,0,0,2018-10-17,18991,75,11827,0,0
1,1,0,0,2018-10-31,18992,75,11827,0,0
1,1,0,0,2018-11-07,18993,75,11827,0,0
1,1,0,0,2018-11-14,18994,75,11827,0,0
1,1,0,0,2018-11-28,18995,75,11827,0,0
1,1,0,0,2018-12-05,18996,75,11827,0,0
1,1,0,0,2018-12-12,18997,75,11827,0,0
1,1,0,0,2019-02-06,18998,75,11827,0,0
1,1,0,0,2019-02-20,18999,75,11827,0,0
1,1,0,0,2019-03-06,19000,75,11827,0,0
1,1,0,0,2019-03-13,19001,75,11827,0,0
1,1,0,0,2019-04-02,19002,75,11827,0,0
1,1,0,0,2019-04-03,19003,75,11827,0,0
1,1,0,0,2019-04-10,19004,75,11827,0,0
1,1,0,0,2019-05-08,19005,75,11827,0,0
1,1,0,0,2019-05-15,19006,75,11827,0,0
1,1,0,0,2018-05-16,19007,73,7403,0,0
1,1,0,0,2018-07-17,19008,1093,7403,0,0
0,1,1,0,2018-08-06,19009,1093,7403,0,0
1,1,0,0,2018-09-10,19010,1093,7403,0,0
1,1,0,0,2016-06-15,19011,78,7403,0,0
1,1,0,0,2019-04-10,19012,78,7403,0,0
1,1,0,0,2015-07-14,19013,82,7403,0,0
1,1,0,0,2015-07-15,19014,82,7403,0,0
1,1,0,0,2015-10-07,19015,82,7403,0,0
1,1,0,0,2015-12-08,19016,82,7403,0,0
1,1,0,0,2015-12-09,19017,82,7403,0,0
1,1,0,0,2015-12-22,19018,82,7403,0,0
1,1,0,0,2016-05-04,19019,82,7403,0,0
1,1,0,0,2016-07-13,19020,82,7403,0,0
1,1,0,0,2018-04-04,19021,82,7403,0,0
1,1,0,0,2018-06-22,19022,82,7403,0,0
1,1,0,0,2018-07-17,19023,82,7403,0,0
1,1,0,0,2018-08-01,19024,82,7403,0,0
1,1,0,0,2018-08-08,19025,82,7403,0,0
1,1,0,0,2018-09-12,19026,82,7403,0,0
1,1,0,0,2018-09-27,19027,82,7403,0,0
1,1,0,0,2018-10-02,19028,82,7403,0,0
1,1,0,0,2018-10-03,19029,82,7403,0,0
1,1,0,0,2018-10-09,19030,82,7403,0,0
1,1,0,0,2018-10-10,19031,82,7403,0,0
1,1,0,0,2018-10-18,19032,82,7403,0,0
1,1,0,0,2019-05-08,19033,82,7403,0,0
0,1,1,0,2019-05-15,19034,82,7403,0,0
1,1,0,0,2017-06-08,19035,1140,659,0,0
1,1,0,0,2017-06-15,19036,1140,659,0,0
1,1,0,0,2017-06-23,19037,1140,659,0,0
1,1,0,0,2017-07-07,19038,1140,659,0,0
1,1,0,0,2017-07-14,19039,1140,659,0,0
1,1,0,0,2017-07-21,19040,1140,659,0,0
1,1,0,0,2017-07-28,19041,1140,659,0,0
1,1,0,0,2017-08-01,19042,1140,659,0,0
1,1,0,0,2015-08-04,19043,1096,659,0,0
0,1,0,1,2015-08-11,19044,1096,659,0,0
1,1,0,0,2016-03-08,19045,1096,659,0,0
1,1,0,0,2016-03-15,19046,1096,659,0,0
1,1,0,0,2016-04-05,19047,1096,659,0,0
1,1,0,0,2016-04-12,19048,1096,659,0,0
1,1,0,0,2016-05-03,19049,1096,659,0,0
1,1,0,0,2016-05-10,19050,1096,659,0,0
1,1,0,0,2016-05-18,19051,1096,659,0,0
1,1,0,0,2016-07-12,19052,1096,659,0,0
1,1,0,0,2016-08-09,19053,1096,659,0,0
1,1,0,0,2016-08-16,19054,1096,659,0,0
1,1,0,0,2016-09-06,19055,1096,659,0,0
1,1,0,0,2016-09-13,19056,1096,659,0,0
1,1,0,0,2016-10-04,19057,1096,659,0,0
1,1,0,0,2016-10-18,19058,1096,659,0,0
1,1,0,0,2016-11-08,19059,1096,659,0,0
1,1,0,0,2017-04-04,19060,1096,659,0,0
1,1,0,0,2017-04-18,19061,1096,659,0,0
1,1,0,0,2017-05-02,19062,1096,659,0,0
1,1,0,0,2017-05-11,19063,1096,659,0,0
1,1,0,0,2017-06-06,19064,1096,659,0,0
1,1,0,0,2017-07-11,19065,1096,659,0,0
1,1,0,0,2017-08-08,19066,1096,659,0,0
1,1,0,0,2017-08-15,19067,1096,659,0,0
1,1,0,0,2017-09-12,19068,1096,659,0,0
1,1,0,0,2017-10-10,19069,1096,659,0,0
1,1,0,0,2017-10-17,19070,1096,659,0,0
1,1,0,0,2017-12-05,19071,1096,659,0,0
1,1,0,0,2018-03-06,19072,1096,659,0,0
1,1,0,0,2018-03-13,19073,1096,659,0,0
1,1,0,0,2018-04-03,19074,1096,659,0,0
1,1,0,0,2018-04-10,19075,1096,659,0,0
1,1,0,0,2018-04-17,19076,1096,659,0,0
1,1,0,0,2018-04-24,19077,1096,659,0,0
1,1,0,0,2018-05-08,19078,1096,659,0,0
1,1,0,0,2018-05-15,19079,1096,659,0,0
1,1,0,0,2018-06-12,19080,1096,659,0,0
1,1,0,0,2018-07-03,19081,1096,659,0,0
1,1,0,0,2018-09-04,19082,1096,659,0,0
1,1,0,0,2018-09-11,19083,1096,659,0,0
1,1,0,0,2018-09-18,19084,1096,659,0,0
1,1,0,0,2018-10-02,19085,1096,659,0,0
1,1,0,0,2018-10-09,19086,1096,659,0,0
1,1,0,0,2018-10-16,19087,1096,659,0,0
1,1,0,0,2018-11-06,19088,1096,659,0,0
1,1,0,0,2018-11-13,19089,1096,659,0,0
1,1,0,0,2018-12-04,19090,1096,659,0,0
1,1,0,0,2018-12-11,19091,1096,659,0,0
1,1,0,0,2019-03-12,19092,1096,659,0,0
1,1,0,0,2019-04-02,19093,1096,659,0,0
1,1,0,0,2015-07-02,19094,1094,659,0,0
1,1,0,0,2015-08-13,19095,1094,659,0,0
1,1,0,0,2015-09-03,19096,1094,659,0,0
1,1,0,0,2015-09-10,19097,1094,659,0,0
1,1,0,0,2015-09-17,19098,1094,659,0,0
0,1,1,0,2015-09-24,19099,1094,659,0,0
1,1,0,0,2015-10-08,19100,1094,659,0,0
1,1,0,0,2015-11-05,19101,1094,659,0,0
1,1,0,0,2015-12-03,19102,1094,659,0,0
1,1,0,0,2015-12-17,19103,1094,659,0,0
1,1,0,0,2016-03-17,19104,1094,659,0,0
1,1,0,0,2016-04-07,19105,1094,659,0,0
1,1,0,0,2016-05-12,19106,1094,659,0,0
0,1,1,0,2016-06-02,19107,1094,659,0,0
1,1,0,0,2016-06-30,19108,1094,659,0,0
1,1,0,0,2016-07-07,19109,1094,659,0,0
1,1,0,0,2016-08-18,19110,1094,659,0,0
1,1,0,0,2016-10-06,19111,1094,659,0,0
1,1,0,0,2016-11-03,19112,1094,659,0,0
1,1,0,0,2016-11-10,19113,1094,659,0,0
1,1,0,0,2016-12-15,19114,1094,659,0,0
1,1,0,0,2017-03-09,19115,1094,659,0,0
1,1,0,0,2017-03-16,19116,1094,659,0,0
1,1,0,0,2017-04-06,19117,1094,659,0,0
1,1,0,0,2017-05-11,19118,1094,659,0,0
1,1,0,0,2017-06-01,19119,1094,659,0,0
1,1,0,0,2017-06-08,19120,1094,659,0,0
1,1,0,0,2017-06-15,19121,1094,659,0,0
1,1,0,0,2017-08-10,19122,1094,659,0,0
1,1,0,0,2017-10-12,19123,1094,659,0,0
1,1,0,0,2018-03-15,19124,1094,659,0,0
1,1,0,0,2018-04-05,19125,1094,659,0,0
1,1,0,0,2018-05-03,19126,1094,659,0,0
1,1,0,0,2018-05-10,19127,1094,659,0,0
1,1,0,0,2018-05-17,19128,1094,659,0,0
1,1,0,0,2018-05-24,19129,1094,659,0,0
1,1,0,0,2018-06-08,19130,1094,659,0,0
1,1,0,0,2018-06-14,19131,1094,659,0,0
1,1,0,0,2018-06-21,19132,1094,659,0,0
1,1,0,0,2018-09-06,19133,1094,659,0,0
1,1,0,0,2018-10-11,19134,1094,659,0,0
1,1,0,0,2018-10-18,19135,1094,659,0,0
1,1,0,0,2018-11-01,19136,1094,659,0,0
1,1,0,0,2018-11-08,19137,1094,659,0,0
1,1,0,0,2018-11-15,19138,1094,659,0,0
1,1,0,0,2018-12-13,19139,1094,659,0,0
1,1,0,0,2019-03-14,19140,1094,659,0,0
1,1,0,0,2019-04-04,19141,1094,659,0,0
1,1,0,0,2019-04-11,19142,1094,659,0,0
1,1,0,0,2019-05-02,19143,1094,659,0,0
1,1,0,0,2017-05-29,19144,1138,659,0,0
1,1,0,0,2017-06-05,19145,1138,659,0,0
1,1,0,0,2017-06-12,19146,1138,659,0,0
1,1,0,0,2017-06-26,19147,1138,659,0,0
1,1,0,0,2017-07-03,19148,1138,659,0,0
1,1,0,0,2017-07-10,19149,1138,659,0,0
1,1,0,0,2017-08-07,19150,1138,659,0,0
1,1,0,0,2017-08-14,19151,1138,659,0,0
1,1,0,0,2017-08-21,19152,1138,659,0,0
1,1,0,0,2017-08-28,19153,1138,659,0,0
1,1,0,0,2017-09-04,19154,1138,659,0,0
1,1,0,0,2017-09-11,19155,1138,659,0,0
1,1,0,0,2017-10-02,19156,1138,659,0,0
1,1,0,0,2017-10-09,19157,1138,659,0,0
1,1,0,0,2017-10-30,19158,1138,659,0,0
1,1,0,0,2017-11-13,19159,1138,659,0,0
1,1,0,0,2017-11-20,19160,1138,659,0,0
1,1,0,0,2017-11-27,19161,1138,659,0,0
1,1,0,0,2018-02-19,19162,1138,659,0,0
1,1,0,0,2018-02-20,19163,1138,659,0,0
1,1,0,0,2018-02-26,19164,1138,659,0,0
1,1,0,0,2018-02-27,19165,1138,659,0,0
1,1,0,0,2018-03-05,19166,1138,659,0,0
1,1,0,0,2018-03-12,19167,1138,659,0,0
1,1,0,0,2018-03-19,19168,1138,659,0,0
1,1,0,0,2018-04-02,19169,1138,659,0,0
1,1,0,0,2018-04-09,19170,1138,659,0,0
1,1,0,0,2018-04-16,19171,1138,659,0,0
1,1,0,0,2018-04-30,19172,1138,659,0,0
1,1,0,0,2018-05-07,19173,1138,659,0,0
1,1,0,0,2018-05-14,19174,1138,659,0,0
1,1,0,0,2018-05-28,19175,1138,659,0,0
1,1,0,0,2018-06-04,19176,1138,659,0,0
1,1,0,0,2018-06-18,19177,1138,659,0,0
1,1,0,0,2018-06-25,19178,1138,659,0,0
1,1,0,0,2018-07-02,19179,1138,659,0,0
1,1,0,0,2018-07-16,19180,1138,659,0,0
1,1,0,0,2018-07-23,19181,1138,659,0,0
1,1,0,0,2018-07-30,19182,1138,659,0,0
1,1,0,0,2018-08-06,19183,1138,659,0,0
1,1,0,0,2018-09-17,19184,1138,659,0,0
1,1,0,0,2018-10-01,19185,1138,659,0,0
1,1,0,0,2018-10-08,19186,1138,659,0,0
1,1,0,0,2018-10-29,19187,1138,659,0,0
1,1,0,0,2018-11-05,19188,1138,659,0,0
1,1,0,0,2018-11-19,19189,1138,659,0,0
1,1,0,0,2018-12-03,19190,1138,659,0,0
1,1,0,0,2018-12-05,19191,1138,659,0,0
1,1,0,0,2019-03-19,19192,1165,659,0,0
1,1,0,0,2015-04-08,19193,75,566,0,0
1,1,0,0,2015-04-15,19194,75,566,0,0
1,1,0,0,2015-05-13,19195,75,566,0,0
1,1,0,0,2015-06-03,19196,75,566,0,0
1,1,0,0,2015-06-10,19197,75,566,0,0
1,1,0,0,2015-06-17,19198,75,566,0,0
1,1,0,0,2015-06-24,19199,75,566,0,0
1,1,0,0,2015-08-12,19200,75,566,0,0
1,1,0,0,2015-10-07,19201,75,566,0,0
1,1,0,0,2015-12-09,19202,75,566,0,0
1,1,0,0,2016-03-02,19203,75,566,0,0
1,1,0,0,2016-04-06,19204,75,566,0,0
1,1,0,0,2016-05-18,19205,75,566,0,0
1,1,0,0,2016-06-08,19206,75,566,0,0
1,1,0,0,2016-09-07,19207,75,566,0,0
1,1,0,0,2016-09-14,19208,75,566,0,0
1,1,0,0,2016-11-16,19209,75,566,0,0
1,1,0,0,2016-12-14,19210,75,566,0,0
1,1,0,0,2017-05-17,19211,75,566,0,0
1,1,0,0,2017-07-05,19212,75,566,0,0
1,1,0,0,2017-09-20,19213,75,566,0,0
1,1,0,0,2017-11-07,19214,75,566,0,0
1,1,0,0,2017-11-08,19215,75,566,0,0
1,1,0,0,2017-12-13,19216,75,566,0,0
1,1,0,0,2018-08-01,19217,75,566,0,0
1,1,0,0,2018-08-08,19218,75,566,0,0
1,1,0,0,2018-10-03,19219,75,566,0,0
1,1,0,0,2018-10-17,19220,75,566,0,0
1,1,0,0,2018-10-31,19221,75,566,0,0
1,1,0,0,2018-11-07,19222,75,566,0,0
1,1,0,0,2018-12-05,19223,75,566,0,0
1,1,0,0,2019-04-10,19224,75,566,0,0
1,1,0,0,2015-04-08,19225,220,659,0,0
1,1,0,0,2015-04-15,19226,220,659,0,0
1,1,0,0,2015-05-19,19227,220,659,0,0
1,1,0,0,2015-05-27,19228,220,659,0,0
1,1,0,0,2015-06-03,19229,220,659,0,0
1,1,0,0,2015-06-10,19230,220,659,0,0
1,1,0,0,2015-06-16,19231,220,659,0,0
1,1,0,0,2015-06-17,19232,220,659,0,0
1,1,0,0,2015-07-01,19233,220,659,0,0
1,1,0,0,2015-07-22,19234,220,659,0,0
1,1,0,0,2015-08-12,19235,220,659,0,0
1,1,0,0,2015-08-19,19236,220,659,0,0
0,1,1,0,2015-09-02,19237,220,659,0,0
1,1,0,0,2015-09-09,19238,220,659,0,0
1,1,0,0,2015-10-07,19239,220,659,0,0
1,1,0,0,2015-11-04,19240,220,659,0,0
1,1,0,0,2015-11-18,19241,220,659,0,0
1,1,0,0,2015-12-02,19242,220,659,0,0
1,1,0,0,2016-02-10,19243,220,659,0,0
1,1,0,0,2016-02-10,19244,220,659,0,0
1,1,0,0,2016-02-10,19245,220,659,0,0
1,1,0,0,2016-03-09,19246,220,659,0,0
1,1,0,0,2016-03-16,19247,220,659,0,0
1,1,0,0,2016-04-06,19248,220,659,0,0
1,1,0,0,2016-04-20,19249,220,659,0,0
1,1,0,0,2016-04-27,19250,220,659,0,0
1,1,0,0,2016-05-04,19251,220,659,0,0
1,1,0,0,2016-05-11,19252,220,659,0,0
1,1,0,0,2016-05-18,19253,220,659,0,0
1,1,0,0,2016-06-01,19254,220,659,0,0
1,1,0,0,2016-07-06,19255,220,659,0,0
1,1,0,0,2016-08-10,19256,220,659,0,0
1,1,0,0,2016-09-07,19257,220,659,0,0
1,1,0,0,2016-09-14,19258,220,659,0,0
0,1,1,0,2016-10-12,19259,220,659,0,0
1,1,0,0,2016-11-09,19260,220,659,0,0
1,1,0,0,2016-11-23,19261,220,659,0,0
1,1,0,0,2016-12-14,19262,220,659,0,0
1,1,0,0,2017-03-15,19263,220,659,0,0
1,1,0,0,2017-04-05,19264,220,659,0,0
1,1,0,0,2017-05-03,19265,220,659,0,0
1,1,0,0,2017-05-17,19266,220,659,0,0
1,1,0,0,2017-06-07,19267,220,659,0,0
1,1,0,0,2017-06-14,19268,220,659,0,0
1,1,0,0,2017-06-28,19269,220,659,0,0
1,1,0,0,2017-07-12,19270,220,659,0,0
1,1,0,0,2017-08-09,19271,220,659,0,0
1,1,0,0,2017-08-16,19272,220,659,0,0
1,1,0,0,2017-10-04,19273,220,659,0,0
1,1,0,0,2017-10-11,19274,220,659,0,0
1,1,0,0,2017-11-01,19275,220,659,0,0
1,1,0,0,2017-11-15,19276,220,659,0,0
1,1,0,0,2017-12-06,19277,220,659,0,0
1,1,0,0,2017-12-13,19278,220,659,0,0
1,1,0,0,2018-03-07,19279,220,659,0,0
1,1,0,0,2018-03-14,19280,220,659,0,0
1,1,0,0,2018-04-04,19281,220,659,0,0
1,1,0,0,2018-04-11,19282,220,659,0,0
1,1,0,0,2018-04-18,19283,220,659,0,0
1,1,0,0,2018-05-02,19284,220,659,0,0
1,1,0,0,2018-05-09,19285,220,659,0,0
1,1,0,0,2018-05-16,19286,220,659,0,0
1,1,0,0,2018-05-23,19287,220,659,0,0
1,1,0,0,2018-06-06,19288,220,659,0,0
1,1,0,0,2018-06-13,19289,220,659,0,0
1,1,0,0,2018-07-04,19290,220,659,0,0
1,1,0,0,2018-08-01,19291,220,659,0,0
1,1,0,0,2018-08-22,19292,220,659,0,0
1,1,0,0,2018-09-05,19293,220,659,0,0
1,1,0,0,2018-09-12,19294,220,659,0,0
1,1,0,0,2018-10-03,19295,220,659,0,0
1,1,0,0,2018-10-17,19296,220,659,0,0
1,1,0,0,2018-10-24,19297,220,659,0,0
1,1,0,0,2018-11-07,19298,220,659,0,0
1,1,0,0,2018-12-05,19299,220,659,0,0
1,1,0,0,2018-12-12,19300,220,659,0,0
1,1,0,0,2019-03-06,19301,220,659,0,0
1,1,0,0,2019-03-13,19302,220,659,0,0
1,1,0,0,2019-04-10,19303,220,659,0,0
1,1,0,0,2019-05-08,19304,220,659,0,0
1,1,0,0,2017-12-06,19305,1121,11933,0,0
1,1,0,0,2015-11-12,19306,1094,11933,0,0
1,1,0,0,2018-11-08,19307,1094,11933,0,0
1,1,0,0,2019-04-11,19308,1094,11933,0,0
1,1,0,0,2016-03-09,19309,824,11933,0,0
1,1,0,0,2017-10-18,19310,824,11933,0,0
1,1,0,0,2017-12-06,19311,824,11933,0,0
1,1,0,0,2018-04-18,19312,824,11933,0,0
1,1,0,0,2019-04-10,19313,824,11933,0,0
1,1,0,0,2018-05-03,19314,1091,10010,0,0
1,1,0,0,2018-07-05,19315,1091,10010,0,0
1,1,0,0,2018-12-06,19316,1091,10010,0,0
1,1,0,0,2015-04-15,19317,75,10010,0,0
1,1,0,0,2015-04-22,19318,75,10010,0,0
0,1,1,0,2015-05-13,19319,75,10010,0,0
1,1,0,0,2015-06-03,19320,75,10010,0,0
1,1,0,0,2015-06-10,19321,75,10010,0,0
1,1,0,0,2015-06-17,19322,75,10010,0,0
1,1,0,0,2015-11-04,19323,75,10010,0,0
1,1,0,0,2016-05-04,19324,75,10010,0,0
1,1,0,0,2016-05-11,19325,75,10010,0,0
1,1,0,0,2016-06-15,19326,75,10010,0,0
1,1,0,0,2016-07-13,19327,75,10010,0,0
1,1,0,0,2016-08-17,19328,75,10010,0,0
1,1,0,0,2017-03-15,19329,75,10010,0,0
0,1,1,0,2017-04-05,19330,75,10010,0,0
1,1,0,0,2017-05-08,19331,75,10010,0,0
0,1,1,0,2017-05-17,19332,75,10010,0,0
1,1,0,0,2017-10-04,19333,75,10010,0,0
1,1,0,0,2018-07-04,19334,75,10010,0,0
1,1,0,0,2018-07-11,19335,75,10010,0,0
1,1,0,0,2018-08-08,19336,75,10010,0,0
1,1,0,0,2019-05-15,19337,75,10010,0,0
0,1,1,0,2017-03-09,19338,1126,10010,0,0
1,1,0,0,2016-07-14,19339,1088,11634,0,0
0,1,0,1,2017-10-05,19340,1088,11634,0,0
0,1,0,1,2017-10-19,19341,1088,11634,0,0
1,1,0,0,2017-11-16,19342,1088,11634,0,0
1,1,0,0,2017-12-07,19343,1088,11634,0,0
1,1,0,0,2018-03-15,19344,1088,11634,0,0
1,1,0,0,2018-04-05,19345,1088,11634,0,0
1,1,0,0,2018-04-19,19346,1088,11634,0,0
1,1,0,0,2018-05-03,19347,1088,11634,0,0
0,1,1,0,2018-05-17,19348,1088,11634,0,0
1,1,0,0,2018-06-21,19349,1088,11634,0,0
1,1,0,0,2018-07-05,19350,1088,11634,0,0
0,1,1,0,2018-07-30,19351,1088,11634,0,0
1,1,0,0,2018-09-06,19352,1088,11634,0,0
1,1,0,0,2018-09-12,19353,1088,11634,0,0
1,1,0,0,2018-09-20,19354,1088,11634,0,0
1,1,0,0,2018-10-04,19355,1088,11634,0,0
1,1,0,0,2018-10-18,19356,1088,11634,0,0
1,1,0,0,2018-12-06,19357,1088,11634,0,0
1,1,0,0,2018-12-13,19358,1088,11634,0,0
1,1,0,0,2018-12-19,19359,1088,11634,0,0
1,1,0,0,2019-02-21,19360,1088,11634,0,0
1,1,0,0,2019-03-07,19361,1088,11634,0,0
1,1,0,0,2019-04-04,19362,1088,11634,0,0
1,1,0,0,2018-09-26,19363,1161,11634,0,0
1,1,0,0,2018-10-03,19364,1161,11634,0,0
1,1,0,0,2018-10-17,19365,1161,11634,0,0
1,1,0,0,2015-03-18,19366,78,11634,0,0
1,1,0,0,2015-06-03,19367,78,11634,0,0
1,1,0,0,2016-05-04,19368,78,11634,0,0
1,1,0,0,2017-05-17,19369,78,11634,0,0
1,1,0,0,2017-10-04,19370,78,11634,0,0
1,1,0,0,2017-10-18,19371,78,11634,0,0
1,1,0,0,2017-11-01,19372,78,11634,0,0
1,1,0,0,2017-11-08,19373,78,11634,0,0
1,1,0,0,2017-11-15,19374,78,11634,0,0
1,1,0,0,2017-11-22,19375,78,11634,0,0
1,1,0,0,2017-12-06,19376,78,11634,0,0
1,1,0,0,2017-12-13,19377,78,11634,0,0
1,1,0,0,2018-03-07,19378,78,11634,0,0
