asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,licencia,pasaje_presidencia
1,1,0,0,2017-05-16,36754,9894,0,0
1,1,0,0,2017-05-16,36755,9894,0,0
0,1,0,0,2017-06-06,36756,9894,1,0
0,1,0,0,2017-06-07,36757,9894,1,0
1,1,0,0,2017-06-13,36758,9894,0,0
1,1,0,0,2017-06-13,36759,9894,0,0
1,1,0,0,2017-06-14,36760,9894,0,0
1,1,0,0,2017-06-22,36761,9894,0,0
1,1,0,0,2017-06-28,36762,9894,0,0
1,1,0,0,2017-07-04,36763,9894,0,0
1,1,0,0,2017-07-05,36764,9894,0,0
1,1,0,0,2017-07-12,36765,9894,0,0
1,1,0,0,2017-07-24,36766,9894,0,0
1,1,0,0,2017-08-01,36767,9894,0,0
1,1,0,0,2017-08-02,36768,9894,0,0
1,1,0,0,2017-08-03,36769,9894,0,0
0,1,0,0,2017-08-04,36770,9894,1,0
0,1,0,0,2017-08-08,36771,9894,1,0
0,1,0,0,2017-08-09,36772,9894,1,0
0,1,0,0,2017-08-15,36773,9894,1,0
0,1,0,0,2017-08-16,36774,9894,1,0
1,1,0,0,2017-09-05,36775,9894,0,0
1,1,0,0,2017-09-06,36776,9894,0,0
0,1,0,0,2017-09-06,36777,9894,1,0
0,1,0,0,2017-09-12,36778,9894,1,0
1,1,0,0,2017-09-13,36779,9894,0,0
1,1,0,0,2017-10-03,36780,9894,0,0
1,1,0,0,2017-10-04,36781,9894,0,0
1,1,0,0,2017-10-10,36782,9894,0,0
1,1,0,0,2017-10-10,36783,9894,0,0
1,1,0,0,2017-10-11,36784,9894,0,0
0,1,0,0,2017-10-11,36785,9894,1,0
0,1,0,0,2017-10-17,36786,9894,1,0
1,1,0,0,2017-10-18,36787,9894,0,0
0,1,0,0,2017-11-01,36788,9894,1,0
1,1,0,0,2017-11-07,36789,9894,0,0
0,1,0,0,2017-11-08,36790,9894,1,0
1,1,0,0,2017-11-14,36791,9894,0,0
1,1,0,0,2017-11-15,36792,9894,0,0
1,1,0,0,2017-12-05,36793,9894,0,0
1,1,0,0,2017-12-06,36794,9894,0,0
1,1,0,0,2017-12-06,36795,9894,0,0
0,1,0,0,2017-12-11,36796,9894,1,0
1,1,0,0,2017-12-12,36797,9894,0,0
1,1,0,0,2017-12-13,36798,9894,0,0
1,1,0,0,2017-12-14,36799,9894,0,0
1,1,0,0,2017-12-20,36800,9894,0,0
1,1,0,0,2018-02-07,36801,9894,0,0
1,1,0,0,2018-02-08,36802,9894,0,0
1,1,0,0,2018-03-06,36803,9894,0,0
1,1,0,0,2018-03-07,36804,9894,0,0
1,1,0,0,2018-03-13,36805,9894,0,0
1,1,0,0,2018-03-14,36806,9894,0,0
1,1,0,0,2018-03-14,36807,9894,0,0
1,1,0,0,2018-04-03,36808,9894,0,0
1,1,0,0,2018-04-04,36809,9894,0,0
1,1,0,0,2018-04-10,36810,9894,0,0
0,1,0,0,2018-04-11,36811,9894,1,0
0,1,0,0,2018-04-17,36812,9894,1,0
0,1,0,0,2018-04-18,36813,9894,1,0
0,1,0,0,2018-04-18,36814,9894,1,0
1,1,0,0,2018-05-02,36815,9894,0,0
1,1,0,0,2018-05-08,36816,9894,0,0
0,1,0,0,2018-05-09,36817,9894,1,0
1,1,0,0,2018-05-15,36818,9894,0,0
1,1,0,0,2018-05-16,36819,9894,0,0
1,1,0,0,2018-06-05,36820,9894,0,0
1,1,0,0,2018-06-05,36821,9894,0,0
0,1,0,0,2018-06-06,36822,9894,1,0
1,1,0,0,2018-06-12,36823,9894,0,0
1,1,0,0,2018-06-13,36824,9894,0,0
1,1,0,0,2018-06-26,36825,9894,0,0
0,1,0,0,2018-07-03,36826,9894,1,0
0,1,0,0,2018-07-04,36827,9894,1,0
1,1,0,0,2018-07-10,36828,9894,0,0
1,1,0,0,2018-07-11,36829,9894,0,0
1,1,0,0,2018-07-11,36830,9894,0,0
1,1,0,0,2018-07-17,36831,9894,0,0
1,1,0,0,2018-07-31,36832,9894,0,0
0,1,0,0,2018-08-01,36833,9894,1,0
1,1,0,0,2018-08-14,36834,9894,0,0
1,1,0,0,2018-08-15,36835,9894,0,0
1,1,0,0,2018-08-16,36836,9894,0,0
1,1,0,0,2018-08-16,36837,9894,0,0
1,1,0,0,2018-09-04,36838,9894,0,0
0,1,0,0,2018-09-05,36839,9894,1,0
1,1,0,0,2018-09-11,36840,9894,0,0
1,1,0,0,2018-09-11,36841,9894,0,0
0,1,0,0,2018-09-12,36842,9894,1,0
1,1,0,0,2018-09-18,36843,9894,0,0
1,1,0,0,2018-09-18,36844,9894,0,0
1,1,0,0,2018-09-19,36845,9894,0,0
1,1,0,0,2018-10-02,36846,9894,0,0
1,1,0,0,2018-10-03,36847,9894,0,0
1,1,0,0,2018-10-09,36848,9894,0,0
1,1,0,0,2018-10-10,36849,9894,0,0
1,1,0,0,2018-10-10,36850,9894,0,0
1,1,0,0,2018-10-16,36851,9894,0,0
1,1,0,0,2018-10-16,36852,9894,0,0
1,1,0,0,2018-10-17,36853,9894,0,0
1,1,0,0,2018-10-18,36854,9894,0,0
1,1,0,0,2018-10-24,36855,9894,0,0
1,1,0,0,2018-10-25,36856,9894,0,0
0,1,0,0,2018-11-06,36857,9894,1,0
0,1,0,0,2018-11-07,36858,9894,1,0
1,1,0,0,2018-11-13,36859,9894,0,0
1,1,0,0,2018-11-14,36860,9894,0,0
1,1,0,0,2018-11-22,36861,9894,0,0
0,1,0,0,2018-12-04,36862,9894,1,0
0,1,0,0,2018-12-05,36863,9894,1,0
0,1,0,0,2018-12-11,36864,9894,1,0
0,1,0,0,2018-12-11,36865,9894,1,0
0,1,0,0,2018-12-12,36866,9894,1,0
1,1,0,0,2018-12-14,36867,9894,0,0
1,1,0,0,2018-12-20,36868,9894,0,0
1,1,0,0,2018-12-27,36869,9894,0,0
1,1,0,0,2019-03-01,36870,9894,0,0
1,1,0,0,2019-03-06,36871,9894,0,0
1,1,0,0,2019-03-12,36872,9894,0,0
1,1,0,0,2019-03-13,36873,9894,0,0
1,1,0,0,2019-03-29,36874,9894,0,0
1,1,0,0,2016-05-17,36875,12049,0,0
1,1,0,0,2016-05-17,36876,12049,0,0
1,1,0,0,2016-05-18,36877,12049,0,0
0,1,0,1,2017-11-01,36878,12049,0,0
1,1,0,0,2018-10-16,36879,12049,0,0
1,1,0,0,2018-10-16,36880,12049,0,0
1,1,0,0,2015-02-15,36881,9907,0,0
1,1,0,0,2015-03-03,36882,9907,0,0
1,1,0,0,2015-03-04,36883,9907,0,0
1,1,0,0,2015-03-10,36884,9907,0,0
1,1,0,0,2015-03-11,36885,9907,0,0
1,1,0,0,2015-03-17,36886,9907,0,0
0,1,0,0,2015-04-07,36887,9907,1,0
1,1,0,0,2015-04-14,36888,9907,0,0
1,1,0,0,2015-04-15,36889,9907,0,0
1,1,0,0,2015-04-16,36890,9907,0,0
1,1,0,0,2015-05-12,36891,9907,0,0
1,1,0,0,2015-05-13,36892,9907,0,0
1,1,0,0,2015-05-21,36893,9907,0,0
0,1,0,0,2015-06-01,36894,9907,1,0
0,1,0,0,2015-06-02,36895,9907,1,0
0,1,0,0,2015-06-03,36896,9907,1,0
1,1,0,0,2015-06-09,36897,9907,0,0
0,1,0,0,2015-06-10,36898,9907,1,0
1,1,0,0,2015-06-16,36899,9907,0,0
1,1,0,0,2015-06-17,36900,9907,0,0
1,1,0,0,2015-06-18,36901,9907,0,0
1,1,0,0,2015-07-01,36902,9907,0,0
1,1,0,0,2015-07-07,36903,9907,0,0
1,1,0,0,2015-07-08,36904,9907,0,0
1,1,0,0,2015-07-14,36905,9907,0,0
1,1,0,0,2015-07-15,36906,9907,0,0
1,1,0,0,2015-07-23,36907,9907,0,0
1,1,0,0,2015-07-27,36908,9907,0,0
1,1,0,0,2015-08-04,36909,9907,0,0
1,1,0,0,2015-08-05,36910,9907,0,0
1,1,0,0,2015-08-05,36911,9907,0,0
1,1,0,0,2015-08-11,36912,9907,0,0
1,1,0,0,2015-08-12,36913,9907,0,0
1,1,0,0,2015-08-18,36914,9907,0,0
1,1,0,0,2015-08-21,36915,9907,0,0
1,1,0,0,2015-09-01,36916,9907,0,0
1,1,0,0,2015-09-02,36917,9907,0,0
1,1,0,0,2015-09-09,36918,9907,0,0
1,1,0,0,2015-10-06,36919,9907,0,0
1,1,0,0,2015-10-11,36920,9907,0,0
1,1,0,0,2015-10-12,36921,9907,0,0
0,1,0,0,2015-10-13,36922,9907,1,0
1,1,0,0,2015-11-03,36923,9907,0,0
1,1,0,0,2015-11-04,36924,9907,0,0
1,1,0,0,2015-11-10,36925,9907,0,0
1,1,0,0,2015-11-11,36926,9907,0,0
0,1,0,0,2015-11-17,36927,9907,1,0
0,1,0,0,2015-11-18,36928,9907,1,0
0,1,0,0,2015-12-01,36929,9907,1,0
0,1,0,0,2015-12-02,36930,9907,1,0
0,1,0,0,2015-12-08,36931,9907,1,0
0,1,0,0,2015-12-09,36932,9907,1,0
0,1,0,0,2015-12-09,36933,9907,1,0
1,1,0,0,2015-12-16,36934,9907,0,0
0,1,0,0,2015-12-21,36935,9907,1,0
1,1,0,0,2015-12-29,36936,9907,0,0
1,1,0,0,2016-01-01,36937,9907,0,0
1,1,0,0,2016-01-02,36938,9907,0,0
1,1,0,0,2016-02-24,36939,9907,0,0
1,1,0,0,2016-03-01,36940,9907,0,0
1,1,0,0,2016-03-02,36941,9907,0,0
1,1,0,0,2016-03-08,36942,9907,0,0
0,1,0,0,2016-03-09,36943,9907,1,0
0,1,0,0,2016-03-15,36944,9907,1,0
0,1,0,0,2016-03-16,36945,9907,1,0
0,1,0,0,2016-04-05,36946,9907,1,0
0,1,0,0,2016-04-06,36947,9907,1,0
0,1,0,0,2016-04-12,36948,9907,1,0
0,1,0,0,2016-04-13,36949,9907,1,0
0,1,1,0,2016-05-03,36950,9907,0,0
0,1,1,0,2016-05-03,36951,9907,0,0
0,1,0,0,2016-05-04,36952,9907,1,0
0,1,0,0,2016-05-10,36953,9907,1,0
0,1,0,0,2016-05-11,36954,9907,1,0
0,1,0,0,2016-05-17,36955,9907,1,0
0,1,0,0,2016-05-17,36956,9907,1,0
0,1,0,0,2016-05-18,36957,9907,1,0
0,1,0,0,2016-05-31,36958,9907,1,0
0,1,0,0,2016-06-01,36959,9907,1,0
0,1,0,0,2016-06-07,36960,9907,1,0
0,1,0,0,2016-06-07,36961,9907,1,0
0,1,0,0,2016-06-08,36962,9907,1,0
0,1,0,0,2016-06-14,36963,9907,1,0
0,1,0,0,2016-06-14,36964,9907,1,0
0,1,0,0,2016-06-15,36965,9907,1,0
0,1,1,0,2016-06-20,36966,9907,0,0
0,1,0,0,2016-07-05,36967,9907,1,0
0,1,0,0,2016-07-05,36968,9907,1,0
0,1,0,0,2016-07-06,36969,9907,1,0
0,1,0,0,2016-07-06,36970,9907,1,0
0,1,0,0,2016-07-12,36971,9907,1,0
0,1,0,0,2016-07-13,36972,9907,1,0
1,1,0,0,2016-07-27,36973,9907,0,0
1,1,0,0,2016-07-27,36974,9907,0,0
1,1,0,0,2016-08-01,36975,9907,0,0
1,1,0,0,2016-08-02,36976,9907,0,0
0,1,0,0,2016-08-03,36977,9907,1,0
1,1,0,0,2016-08-09,36978,9907,0,0
1,1,0,0,2016-08-10,36979,9907,0,0
1,1,0,0,2016-08-11,36980,9907,0,0
1,1,0,0,2016-08-16,36981,9907,0,0
1,1,0,0,2016-08-17,36982,9907,0,0
1,1,0,0,2016-09-06,36983,9907,0,0
1,1,0,0,2016-09-07,36984,9907,0,0
1,1,0,0,2016-09-13,36985,9907,0,0
1,1,0,0,2016-09-14,36986,9907,0,0
1,1,0,0,2016-09-26,36987,9907,0,0
1,1,0,0,2016-10-04,36988,9907,0,0
0,1,0,0,2016-10-05,36989,9907,1,0
1,1,0,0,2016-10-11,36990,9907,0,0
1,1,0,0,2016-10-11,36991,9907,0,0
0,1,0,0,2016-10-12,36992,9907,1,0
0,1,0,0,2016-10-18,36993,9907,1,0
1,1,0,0,2016-10-19,36994,9907,0,0
1,1,0,0,2016-10-31,36995,9907,0,0
1,1,0,0,2016-11-01,36996,9907,0,0
1,1,0,0,2016-11-08,36997,9907,0,0
1,1,0,0,2016-11-09,36998,9907,0,0
1,1,0,0,2016-11-15,36999,9907,0,0
1,1,0,0,2016-11-16,37000,9907,0,0
1,1,0,0,2016-11-17,37001,9907,0,0
1,1,0,0,2016-11-24,37002,9907,0,0
1,1,0,0,2016-12-06,37003,9907,0,0
1,1,0,0,2016-12-07,37004,9907,0,0
0,1,0,0,2016-12-07,37005,9907,1,0
1,1,0,0,2016-12-13,37006,9907,0,0
1,1,0,0,2016-12-14,37007,9907,0,0
0,1,1,0,2016-12-28,37008,9907,0,0
1,1,0,0,2016-12-28,37009,9907,0,0
1,1,0,0,2017-02-15,37010,9907,0,0
1,1,0,0,2017-03-01,37011,9907,0,0
1,1,0,0,2017-03-07,37012,9907,0,0
1,1,0,0,2017-03-08,37013,9907,0,0
0,1,0,0,2017-03-14,37014,9907,1,0
0,1,0,0,2017-03-15,37015,9907,1,0
1,1,0,0,2017-03-28,37016,9907,0,0
1,1,0,0,2017-04-04,37017,9907,0,0
0,1,0,0,2017-04-05,37018,9907,1,0
0,1,0,0,2017-04-18,37019,9907,1,0
0,1,0,0,2017-04-18,37020,9907,1,0
1,1,0,0,2017-05-02,37021,9907,0,0
1,1,0,0,2017-05-03,37022,9907,0,0
1,1,0,0,2017-05-09,37023,9907,0,0
1,1,0,0,2017-05-10,37024,9907,0,0
0,1,0,0,2017-05-16,37025,9907,1,0
0,1,0,0,2017-05-16,37026,9907,1,0
1,1,0,0,2017-06-06,37027,9907,0,0
1,1,0,0,2017-06-07,37028,9907,0,0
1,1,0,0,2017-06-13,37029,9907,0,0
1,1,0,0,2017-06-13,37030,9907,0,0
1,1,0,0,2017-06-14,37031,9907,0,0
1,1,0,0,2017-06-22,37032,9907,0,0
1,1,0,0,2017-06-28,37033,9907,0,0
1,1,0,0,2017-07-04,37034,9907,0,0
1,1,0,0,2017-07-05,37035,9907,0,0
1,1,0,0,2017-07-12,37036,9907,0,0
1,1,0,0,2017-07-24,37037,9907,0,0
1,1,0,0,2017-08-01,37038,9907,0,0
1,1,0,0,2017-08-02,37039,9907,0,0
1,1,0,0,2017-08-03,37040,9907,0,0
1,1,0,0,2017-08-04,37041,9907,0,0
0,1,0,0,2017-08-08,37042,9907,1,0
0,1,0,0,2017-08-09,37043,9907,1,0
0,1,0,0,2017-08-15,37044,9907,1,0
1,1,0,0,2017-08-16,37045,9907,0,0
1,1,0,0,2017-09-05,37046,9907,0,0
0,1,1,0,2017-09-06,37047,9907,0,0
0,1,0,0,2017-09-06,37048,9907,1,0
0,1,0,0,2017-09-12,37049,9907,1,0
0,1,0,0,2017-09-13,37050,9907,1,0
0,1,0,0,2017-10-03,37051,9907,1,0
0,1,0,0,2017-10-04,37052,9907,1,0
1,1,0,0,2017-10-10,37053,9907,0,0
1,1,0,0,2017-10-10,37054,9907,0,0
1,1,0,0,2017-10-11,37055,9907,0,0
1,1,0,0,2017-10-11,37056,9907,0,0
0,1,0,0,2017-10-17,37057,9907,1,0
0,1,0,0,2017-10-18,37058,9907,1,0
0,1,0,0,2017-11-01,37059,9907,1,0
1,1,0,0,2017-11-07,37060,9907,0,0
1,1,0,0,2017-11-08,37061,9907,0,0
1,1,0,0,2017-11-14,37062,9907,0,0
1,1,0,0,2017-11-15,37063,9907,0,0
1,1,0,0,2017-12-05,37064,9907,0,0
1,1,0,0,2017-12-06,37065,9907,0,0
1,1,0,0,2017-12-06,37066,9907,0,0
1,1,0,0,2017-12-11,37067,9907,0,0
1,1,0,0,2017-12-12,37068,9907,0,0
1,1,0,0,2017-12-13,37069,9907,0,0
1,1,0,0,2017-12-14,37070,9907,0,0
0,1,0,0,2017-12-20,37071,9907,1,0
1,1,0,0,2018-02-07,37072,9907,0,0
1,1,0,0,2018-02-08,37073,9907,0,0
1,1,0,0,2018-03-06,37074,9907,0,0
1,1,0,0,2018-03-07,37075,9907,0,0
0,1,0,0,2018-03-13,37076,9907,1,0
0,1,0,0,2018-03-14,37077,9907,1,0
0,1,0,0,2018-03-14,37078,9907,1,0
1,1,0,0,2018-04-03,37079,9907,0,0
1,1,0,0,2018-04-04,37080,9907,0,0
1,1,0,0,2018-04-10,37081,9907,0,0
1,1,0,0,2018-04-11,37082,9907,0,0
1,1,0,0,2018-04-17,37083,9907,0,0
1,1,0,0,2018-04-18,37084,9907,0,0
1,1,0,0,2018-04-18,37085,9907,0,0
1,1,0,0,2018-05-02,37086,9907,0,0
0,1,0,0,2018-05-08,37087,9907,1,0
1,1,0,0,2018-05-09,37088,9907,0,0
1,1,0,0,2018-05-15,37089,9907,0,0
1,1,0,0,2018-05-16,37090,9907,0,0
0,1,0,0,2018-06-05,37091,9907,1,0
0,1,0,0,2018-06-05,37092,9907,1,0
1,1,0,0,2018-06-06,37093,9907,0,0
1,1,0,0,2018-06-12,37094,9907,0,0
1,1,0,0,2018-06-13,37095,9907,0,0
1,1,0,0,2018-06-26,37096,9907,0,0
1,1,0,0,2018-07-03,37097,9907,0,0
0,1,0,0,2018-07-04,37098,9907,1,0
1,1,0,0,2018-07-10,37099,9907,0,0
1,1,0,0,2018-07-11,37100,9907,0,0
1,1,0,0,2018-07-11,37101,9907,0,0
1,1,0,0,2018-07-17,37102,9907,0,0
1,1,0,0,2018-07-31,37103,9907,0,0
1,1,0,0,2018-08-01,37104,9907,0,0
1,1,0,0,2018-08-14,37105,9907,0,0
1,1,0,0,2018-08-15,37106,9907,0,0
1,1,0,0,2018-08-16,37107,9907,0,0
1,1,0,0,2018-08-16,37108,9907,0,0
0,1,0,0,2018-09-04,37109,9907,1,0
0,1,0,0,2018-09-05,37110,9907,1,0
0,1,0,1,2018-09-11,37111,9907,0,0
1,1,0,0,2018-09-11,37112,9907,0,0
1,1,0,0,2018-09-12,37113,9907,0,0
1,1,0,0,2018-09-18,37114,9907,0,0
1,1,0,0,2018-09-18,37115,9907,0,0
0,1,0,0,2018-09-19,37116,9907,1,0
0,1,0,0,2018-10-02,37117,9907,1,0
0,1,0,0,2018-10-03,37118,9907,1,0
1,1,0,0,2018-10-09,37119,9907,0,0
1,1,0,0,2018-10-10,37120,9907,0,0
0,1,0,0,2018-10-10,37121,9907,1,0
1,1,0,0,2018-10-16,37122,9907,0,0
1,1,0,0,2018-10-16,37123,9907,0,0
0,1,0,0,2018-10-17,37124,9907,1,0
0,1,0,0,2018-10-18,37125,9907,1,0
1,1,0,0,2018-10-24,37126,9907,0,0
1,1,0,0,2018-10-25,37127,9907,0,0
0,1,0,0,2018-11-06,37128,9907,1,0
0,1,0,0,2018-11-07,37129,9907,1,0
1,1,0,0,2018-11-13,37130,9907,0,0
1,1,0,0,2018-11-14,37131,9907,0,0
1,1,0,0,2018-11-22,37132,9907,0,0
1,1,0,0,2018-12-04,37133,9907,0,0
1,1,0,0,2018-12-05,37134,9907,0,0
0,1,1,0,2018-12-11,37135,9907,0,0
1,1,0,0,2018-12-11,37136,9907,0,0
1,1,0,0,2018-12-12,37137,9907,0,0
0,1,0,0,2018-12-14,37138,9907,1,0
1,1,0,0,2018-12-20,37139,9907,0,0
1,1,0,0,2018-12-27,37140,9907,0,0
1,1,0,0,2019-03-01,37141,9907,0,0
1,1,0,0,2019-03-06,37142,9907,0,0
1,1,0,0,2019-03-12,37143,9907,0,0
0,1,0,0,2019-03-13,37144,9907,1,0
1,1,0,0,2019-03-29,37145,9907,0,0
1,1,0,0,2015-06-10,37146,11801,0,0
1,1,0,0,2015-08-04,37147,11801,0,0
1,1,0,0,2015-10-06,37148,11801,0,0
1,1,0,0,2015-12-01,37149,11801,0,0
1,1,0,0,2016-07-12,37150,11801,0,0
1,1,0,0,2016-08-02,37151,11801,0,0
1,1,0,0,2016-08-03,37152,11801,0,0
1,1,0,0,2016-08-09,37153,11801,0,0
1,1,0,0,2016-12-07,37154,11801,0,0
1,1,0,0,2016-12-07,37155,11801,0,0
1,1,0,0,2015-02-15,37156,8461,0,0
1,1,0,0,2015-03-03,37157,8461,0,0
0,1,0,0,2015-03-04,37158,8461,1,0
1,1,0,0,2015-03-10,37159,8461,0,0
1,1,0,0,2015-03-11,37160,8461,0,0
1,1,0,0,2015-03-17,37161,8461,0,0
1,1,0,0,2015-04-07,37162,8461,0,0
1,1,0,0,2015-04-14,37163,8461,0,0
1,1,0,0,2015-04-15,37164,8461,0,0
1,1,0,0,2015-04-16,37165,8461,0,0
1,1,0,0,2015-05-12,37166,8461,0,0
1,1,0,0,2015-05-13,37167,8461,0,0
1,1,0,0,2015-05-21,37168,8461,0,0
0,1,0,0,2015-06-01,37169,8461,1,0
0,1,0,0,2015-06-02,37170,8461,1,0
0,1,0,0,2015-06-03,37171,8461,1,0
1,1,0,0,2015-06-09,37172,8461,0,0
1,1,0,0,2015-06-10,37173,8461,0,0
0,1,0,0,2015-06-16,37174,8461,1,0
0,1,0,0,2015-06-17,37175,8461,1,0
0,1,0,0,2015-06-18,37176,8461,1,0
1,1,0,0,2015-07-01,37177,8461,0,0
0,1,0,0,2015-07-07,37178,8461,1,0
0,1,0,0,2015-07-08,37179,8461,1,0
1,1,0,0,2015-07-14,37180,8461,0,0
1,1,0,0,2015-07-15,37181,8461,0,0
1,1,0,0,2015-07-23,37182,8461,0,0
1,1,0,0,2015-07-27,37183,8461,0,0
1,1,0,0,2015-08-04,37184,8461,0,0
1,1,0,0,2015-08-05,37185,8461,0,0
1,1,0,0,2015-08-05,37186,8461,0,0
1,1,0,0,2015-08-11,37187,8461,0,0
1,1,0,0,2015-08-12,37188,8461,0,0
1,1,0,0,2015-08-18,37189,8461,0,0
1,1,0,0,2015-08-21,37190,8461,0,0
1,1,0,0,2015-09-01,37191,8461,0,0
1,1,0,0,2015-09-02,37192,8461,0,0
0,1,0,0,2015-09-09,37193,8461,1,0
1,1,0,0,2015-10-06,37194,8461,0,0
1,1,0,0,2015-10-11,37195,8461,0,0
1,1,0,0,2015-10-12,37196,8461,0,0
1,1,0,0,2015-10-13,37197,8461,0,0
1,1,0,0,2015-11-03,37198,8461,0,0
1,1,0,0,2015-11-04,37199,8461,0,0
1,1,0,0,2015-11-10,37200,8461,0,0
1,1,0,0,2015-11-11,37201,8461,0,0
0,1,0,0,2015-11-17,37202,8461,1,0
0,1,0,0,2015-11-18,37203,8461,1,0
0,1,0,0,2015-12-01,37204,8461,1,0
0,1,0,0,2015-12-02,37205,8461,1,0
1,1,0,0,2015-12-08,37206,8461,0,0
1,1,0,0,2015-12-09,37207,8461,0,0
1,1,0,0,2015-12-09,37208,8461,0,0
0,1,0,0,2015-12-16,37209,8461,1,0
1,1,0,0,2015-12-21,37210,8461,0,0
1,1,0,0,2015-12-29,37211,8461,0,0
1,1,0,0,2016-01-01,37212,8461,0,0
1,1,0,0,2016-01-02,37213,8461,0,0
1,1,0,0,2016-02-24,37214,8461,0,0
1,1,0,0,2016-03-01,37215,8461,0,0
1,1,0,0,2016-03-02,37216,8461,0,0
1,1,0,0,2016-03-08,37217,8461,0,0
1,1,0,0,2016-03-09,37218,8461,0,0
1,1,0,0,2016-03-15,37219,8461,0,0
0,1,0,0,2016-03-16,37220,8461,1,0
0,1,0,0,2016-04-05,37221,8461,1,0
0,1,0,0,2016-04-06,37222,8461,1,0
1,1,0,0,2016-04-12,37223,8461,0,0
1,1,0,0,2016-04-13,37224,8461,0,0
1,1,0,0,2016-05-03,37225,8461,0,0
1,1,0,0,2016-05-03,37226,8461,0,0
1,1,0,0,2016-05-04,37227,8461,0,0
1,1,0,0,2016-05-10,37228,8461,0,0
1,1,0,0,2016-05-11,37229,8461,0,0
0,1,1,0,2016-05-17,37230,8461,0,0
1,1,0,0,2016-05-17,37231,8461,0,0
1,1,0,0,2016-05-18,37232,8461,0,0
1,1,0,0,2016-05-31,37233,8461,0,0
1,1,0,0,2016-06-01,37234,8461,0,0
1,1,0,0,2016-06-07,37235,8461,0,0
1,1,0,0,2016-06-07,37236,8461,0,0
1,1,0,0,2016-06-08,37237,8461,0,0
0,1,0,0,2016-06-14,37238,8461,1,0
0,1,0,0,2016-06-14,37239,8461,1,0
1,1,0,0,2016-06-15,37240,8461,0,0
1,1,0,0,2016-06-20,37241,8461,0,0
1,1,0,0,2016-07-05,37242,8461,0,0
1,1,0,0,2016-07-05,37243,8461,0,0
0,1,1,0,2016-07-06,37244,8461,0,0
1,1,0,0,2016-07-06,37245,8461,0,0
1,1,0,0,2016-07-12,37246,8461,0,0
1,1,0,0,2016-07-13,37247,8461,0,0
1,1,0,0,2016-07-27,37248,8461,0,0
1,1,0,0,2016-07-27,37249,8461,0,0
1,1,0,0,2016-08-01,37250,8461,0,0
1,1,0,0,2016-08-02,37251,8461,0,0
0,1,0,0,2016-08-03,37252,8461,1,0
1,1,0,0,2016-08-09,37253,8461,0,0
0,1,0,0,2016-08-10,37254,8461,1,0
0,1,0,0,2016-08-11,37255,8461,1,0
1,1,0,0,2016-08-16,37256,8461,0,0
1,1,0,0,2016-08-17,37257,8461,0,0
1,1,0,0,2016-09-06,37258,8461,0,0
1,1,0,0,2016-09-07,37259,8461,0,0
1,1,0,0,2016-09-13,37260,8461,0,0
1,1,0,0,2016-09-14,37261,8461,0,0
1,1,0,0,2016-09-26,37262,8461,0,0
0,1,0,0,2016-10-04,37263,8461,1,0
0,1,0,0,2016-10-05,37264,8461,1,0
1,1,0,0,2016-10-11,37265,8461,0,0
1,1,0,0,2016-10-11,37266,8461,0,0
1,1,0,0,2016-10-12,37267,8461,0,0
1,1,0,0,2016-10-18,37268,8461,0,0
1,1,0,0,2016-10-19,37269,8461,0,0
0,1,0,0,2016-10-31,37270,8461,1,0
0,1,0,0,2016-11-01,37271,8461,1,0
0,1,0,0,2016-11-08,37272,8461,1,0
0,1,0,0,2016-11-09,37273,8461,1,0
1,1,0,0,2016-11-15,37274,8461,0,0
0,1,0,0,2016-11-16,37275,8461,1,0
0,1,0,0,2016-11-17,37276,8461,1,0
1,1,0,0,2016-11-24,37277,8461,0,0
1,1,0,0,2016-12-06,37278,8461,0,0
0,1,0,0,2016-12-07,37279,8461,1,0
0,1,0,0,2016-12-07,37280,8461,1,0
1,1,0,0,2016-12-13,37281,8461,0,0
1,1,0,0,2016-12-14,37282,8461,0,0
1,1,0,0,2016-12-28,37283,8461,0,0
1,1,0,0,2016-12-28,37284,8461,0,0
0,1,0,0,2017-02-15,37285,8461,1,0
1,1,0,0,2017-03-01,37286,8461,0,0
1,1,0,0,2017-03-07,37287,8461,0,0
1,1,0,0,2017-03-08,37288,8461,0,0
1,1,0,0,2017-03-14,37289,8461,0,0
1,1,0,0,2017-03-15,37290,8461,0,0
0,1,0,0,2017-03-28,37291,8461,1,0
0,1,0,0,2017-04-04,37292,8461,1,0
0,1,0,0,2017-04-05,37293,8461,1,0
0,1,1,0,2017-04-18,37294,8461,0,0
1,1,0,0,2017-04-18,37295,8461,0,0
0,1,0,0,2017-05-02,37296,8461,1,0
0,1,0,0,2017-05-03,37297,8461,1,0
1,1,0,0,2017-05-09,37298,8461,0,0
0,1,0,0,2017-05-10,37299,8461,1,0
0,1,0,0,2017-05-16,37300,8461,1,0
0,1,0,0,2017-05-16,37301,8461,1,0
1,1,0,0,2017-06-06,37302,8461,0,0
1,1,0,0,2017-06-07,37303,8461,0,0
1,1,0,0,2017-06-13,37304,8461,0,0
1,1,0,0,2017-06-13,37305,8461,0,0
1,1,0,0,2017-06-14,37306,8461,0,0
1,1,0,0,2017-06-22,37307,8461,0,0
1,1,0,0,2017-06-28,37308,8461,0,0
1,1,0,0,2017-07-04,37309,8461,0,0
0,1,0,0,2017-07-05,37310,8461,1,0
