,id_ficha,fecha_entrada,tipo,titulo,estado
331,128973,2016-04-06,PROYECTO DE LEY,VOTO OBSERVADO. EMISION. REGIMEN. MODIFICACION.,EN_TRAMITE
332,125764,2015-08-04,PROYECTO DE LEY,APARATOS ELECTRICOS Y ELECTRONICOS. RESIDUOS. DESTINO. REGIMEN.,EN_TRAMITE
333,125765,2015-08-04,PROYECTO DE LEY,CISTERNA DOBLE CARGA. USO. PROMOCION.,EN_TRAMITE
334,125256,2015-07-01,PROYECTO DE LEY,TRABAJADOR RURAL. SEGURO DESEMPLEO. REGIMEN. MODIFICACION.,EN_TRAMITE
335,124969,2015-06-10,PROYECTO DE RESOLUCION  ,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
336,142181,2018-12-14,PROYECTO DE LEY,INSTITUTO EMPLEO Y FORMACION PROFESIONAL (NACIONAL). CREACION. MODIFICACIÓN.,EN_TRAMITE
337,141815,2018-11-13,PROYECTO DE LEY,DIA NACIONAL DEL CABALLO. 27 DE FEBRERO. DECLARACION.,EN_TRAMITE
338,140068,2018-06-06,PROYECTO DE LEY,CARGOS POLÍTICOS O DE PARTICULAR CONFIANZA. SUBSIDIOS. MODIFICACIÓN.,EN_TRAMITE
339,138873,2018-03-14,PROYECTO DE LEY,TRIBUNAL CUENTAS. OBSERVACIONES. NORMATIVA.,EN_TRAMITE
340,138855,2018-03-13,PROYECTO DE LEY,LOTERÍA NACIONAL. SORTEO ESPECIAL. BENEFICIO ATUERU.,EN_TRAMITE
341,138818,2018-03-09,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
342,138471,2018-02-21,PROYECTO DE LEY,CARRERAS DE PERROS. PROHIBICIÓN.,EN_TRAMITE
343,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
344,136846,2017-10-03,PROYECTO DE DECLARACION,MEXICO. TERREMOTO. EVENTOS CLIMATICOS. SOLIDARIDAD. PROYECTO DECLARACION.,EN_TRAMITE
345,136527,2017-09-05,PROYECTO DE LEY,LEY 14.762. PERSONAS FÍSICAS. SISTEMA IDENTIFICACIÓN. MODIFICACIÓN.,EN_TRAMITE
346,135993,2017-08-01,PROYECTO DE LEY,"GARDEL, Carlos. AEROPUERTO INTERNACIONAL DE CARRASCO. DESIGNACION.",EN_TRAMITE
347,132925,2016-11-30,PROYECTO DE LEY,ALIMENTOS GENETICAMENTE MODIFICADOS. ETIQUETADO. REGLAMENTACION.,EN_TRAMITE
348,132308,2016-10-27,PROYECTO DE LEY,FUNCIONARIOS POLICIALES. USO LEGAL DE LA FUERZA. LEGITIMA DEFENSA. PRESUNCION. MODIFICACION DEL ARTICULO 26 DEL CODIGO PENAL.,EN_TRAMITE
349,131814,2016-09-14,PROYECTO DE LEY,SECTOR FORESTAL. IMPUESTO ENSEÑANZA PRIMARIA. EXONERACIONES.,EN_TRAMITE
350,127178,2015-11-03,PROYECTO DE RESOLUCION,VENEZUELA. SITUACIÓN POLÍTICA. EXPOSICION.,EN_TRAMITE
351,126567,2015-09-15,LEY,"LARROSA, Leonidas. LICEO VILLA VELAZQUEZ (ROCHA). DENOMINACION.",PROMULGA
352,125989,2015-08-12,RESOLUCION  ,ALIMENTACIÓN. DERECHO. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
353,125745,2015-08-04,LEY,"""REPÚBLICA DEL LIBANO"". ESCUELA Nº 150
(RIVERA). DENOMINACIÓN.",PROMULGA
354,125513,2015-07-15,PROYECTO DE LEY,"ORGAMBIDE, Raúl Never. ESCUELA Nº 64 (DURAZNO). DENOMINACIÓN.",EN_TRAMITE
355,124753,2015-06-01,PROYECTO DE LEY,"ALIMENTACION, SEGURIDAD Y SOBERANIA ALIMENTARIA. DERECHO. LEY MARCO. APROBACION.",EN_TRAMITE
356,123750,2015-03-17,PROYECTO DE LEY,AGUINALDO Y SALARIO VACACIONAL. IRPF. EXONERACION.,EN_TRAMITE
357,123525,2015-03-04,PROYECTO DE LEY,FONDO FINANCIACION PROYECTOS DESARROLLO Y SERVICIOS TURISTICOS. CREACION.,EN_TRAMITE
358,123450,2015-03-03,PROYECTO DE LEY,MINISTERIO DE MEDIO AMBIENTE. CREACION.,EN_TRAMITE
359,123493,2015-03-03,PROYECTO DE LEY,FONDO SOLIDARIDAD UNIVERSITARIO. ADICIONAL. DEROGACION.,EN_TRAMITE
360,123494,2015-03-03,PROYECTO DE LEY,LOTERIA. SORTEO ESPECIAL BENEFICIO ASOCIACION ENFERMEDADES RARAS URUGUAY (ATUERU). INSTRUMENTACION.,EN_TRAMITE
361,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
362,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
363,141848,2018-11-14,PROYECTO DE LEY,"TERRA, Gabriel. REPRESA. DENOMINACIÓN. MODIFICACIÓN.",EN_TRAMITE
364,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
365,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
366,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
367,140425,2018-07-10,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.",APRUEBA
368,139576,2018-05-08,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,APRUEBA
369,139480,2018-05-02,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,APRUEBA
370,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
371,138864,2018-03-13,PROYECTO DE LEY,JUDICATURA Y ORGANIZACIÓN TRIBUNALES. LEY ORGÁNICA. MODIFICACIÓN.,EN_TRAMITE
372,138859,2018-03-13,PROYECTO DE LEY,DELITOS. VÍCTIMAS Y TESTIGOS. ATENCIÓN Y PROTECCIÓN. INTERÉS GENERAL. DECLARACIÓN.,EN_TRAMITE
373,138863,2018-03-13,PROYECTO DE LEY,ACCIÓN DE NULIDAD ANTE EL TCA. REFORMAS PROCESALES.,EN_TRAMITE
374,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
375,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
376,137658,2017-11-22,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,PROMULGA
377,137519,2017-11-14,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,EN_TRAMITE
378,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
379,137300,2017-11-01,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,APRUEBA
380,137048,2017-10-11,PROYECTO DE LEY,TESTIGOS Y DENUNCIANTES. RESERVA IDENTIDAD. INSPECCIÓN GENERAL TRABAJO Y SEGURIDAD SOCIAL.,APRUEBA
381,137051,2017-10-10,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,EN_TRAMITE
382,142562,2019-03-06,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
383,141548,2018-10-16,PROYECTO DE LEY,GANADERIA OVINA. PROMOCION Y RECUPERACION. REGIMEN.,EN_TRAMITE
384,140095,2018-06-12,PROYECTO DE LEY,CARNICERIAS INTERIOR PAIS. ELABORACION PRODUCTOS EMBUTIDOS ARTESANALES. REGLAMENTACION.,APRUEBA
385,138412,2018-02-08,RESOLUCION,FONDO GARANTIA DEUDAS PRODUCTORES LECHEROS. CREACION.,APRUEBA
386,137525,2017-11-14,PROYECTO DE LEY,DIA NACIONAL IGLESIAS EVANGELICAS Y PROTESTANTES- 31 OCTUBRE. DECLARACION.,EN_TRAMITE
387,137016,2017-10-10,PROYECTO DE DECLARACION,PAISES CENTROAMERICA AFECTADOS FENOMENOS CLIMATICOS.  SOLIDARIDAD. DECLARACION.,EN_TRAMITE
388,137017,2017-10-10,PROYECTO DE LEY,"FAMILIARES MILITAR, POLICIA O CIVIL FALLECIDO LUCHA SEDICION. REPARACION PATRIMONIAL.",EN_TRAMITE
389,136681,2017-09-13,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,APRUEBA
390,135121,2017-06-06,PROYECTO DE LEY,CONDUCTORES. ALCOHOL EN SANGRE. TOLERANCIA CERO. FLEXIBILIZACION.,EN_TRAMITE
391,134856,2017-05-16,PROYECTO DE LEY,"MICHELINI, Zelmar. RUTA 109 TRAMO AIGUA - ROCHA. DENOMINACION.",APRUEBA
392,134860,2017-05-16,PROYECTO DE LEY,"CAMACHO, Hugo. POLICLINICA ISMAEL CORTINAS (FLORES). DENOMINACION.",APRUEBA
393,134313,2017-04-04,PROYECTO DE RESOLUCION,VENEZUELA. INSTITUCIONES DEMOCRATICAS. RESTABLECIMIENTO. EXHORTACION.,EN_TRAMITE
394,133330,2016-12-28,PROYECTO DE LEY,ADULTO MAYOR. CODIGO. APROBACION.,EN_TRAMITE
395,133071,2016-12-07,MINUTA DE COMUNICACION,ACEITE OLIVA. IMPORTACION. CERTIFICADO CALIDAD. DECRETO. INSTRUMENTACION.,APRUEBA
396,131661,2016-09-14,PROYECTO DE LEY,CARNE OVINA. FONDO INVESTIGACION Y FOMENTO. CREACION.,EN_TRAMITE
397,130608,2016-07-05,PROYECTO DE LEY,INSTITUTO NACIONAL BIENESTAR ANIMAL. CREACION.,EN_TRAMITE
398,129429,2016-05-03,PROYECTO DE LEY,"GUTIERREZ RUIZ, Héctor. ESCUELA 330 (MONTEVIDEO). DENOMINACION.",EN_TRAMITE
399,129428,2016-05-03,LEY,INMUEBLES RURALES. ENAJENACION. OPCION COMPRA INC. REGIMEN. MODIFICACION.,PROMULGA
400,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
401,127931,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL Y REGISTROS FOTOGRAFICOS. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
402,127438,2015-11-17,RESOLUCION,ATENTADO TERRORISTA PARIS (FRANCIA). REPUDIO.,APRUEBA
403,127266,2015-11-10,PROYECTO DE LEY,PSICOLOGO. TITULO. HABILITACION. PLAZO. PRORROGA.,EN_TRAMITE
404,126052,2015-08-18,PROYECTO DE LEY,ESPECTACULOS PUBLICOS. DERECHO ADMISION Y PERMANENCIA. COMPETENCIA MINISTERIO INTERIOR.,EN_TRAMITE
405,124969,2015-06-10,PROYECTO DE RESOLUCION  ,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
406,124476,2015-05-12,PROYECTO DE LEY,RESPONSABLE MENOR INFRACTOR. OMISION PATRIA POTESTAD. CODIGO PENAL. MODIFICACION.,EN_TRAMITE
407,124478,2015-05-12,PROYECTO DE LEY,SUBSIDIO TRANSITORIO INCAPACIDAD PARCIAL. REGIMEN. MODIFICACION.,EN_TRAMITE
408,123959,2015-04-07,PROYECTO DE LEY,HIDROCARBUROS. EXPLORACION Y EXPLOTACION. PERFORACION HIDRAULICA. PROHIBICION.,EN_TRAMITE
409,123750,2015-03-17,PROYECTO DE LEY,AGUINALDO Y SALARIO VACACIONAL. IRPF. EXONERACION.,EN_TRAMITE
410,123529,2015-03-04,PROYECTO DE LEY,VIDA. DERECHO. PROTECCION.,EN_TRAMITE
411,123524,2015-03-04,PROYECTO DE LEY,CANCER PROSTATA. EXAMEN PREVENCION. TRABAJADOR Y FUNCIONARIO PUBLICO. LICENCIA. OTORGAMIENTO.,APRUEBA
412,123530,2015-03-04,PROYECTO DE LEY,VIOLENCIA DOMESTICA. AGRESOR DEPENDIENTE DROGAS. INTERNACION. REGIMEN.,EN_TRAMITE
413,123542,2015-03-04,PROYECTO DE LEY,VIOLENCIA DOMESTICA. AGRESOR DEPENDIENTE DROGAS. INTERNACION. REGIMEN.,EN_TRAMITE
414,123531,2015-03-04,PROYECTO DE LEY,ACCESIBILIDAD UNIVERSAL VIA PUBLICA. OBRAS ORGANISMOS PUBLICOS. REQUISITOS.,EN_TRAMITE
415,143084,2019-04-02,PROYECTO DE MINUTA DE COMUNICACION,BUSTO PROCER JOSE ARTIGAS. UNIVERSIDAD ESTATAL SAN PETERSBURGO. DONACION.,EN_TRAMITE
416,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
417,141848,2018-11-14,PROYECTO DE LEY,"TERRA, Gabriel. REPRESA. DENOMINACIÓN. MODIFICACIÓN.",EN_TRAMITE
418,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
419,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
420,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
421,140161,2018-06-18,LEY,TRABAJADOR DEPÓSITOS PORTUARIOS O EXTRAPORTUARIOS Y MUELLES O EXPLANADAS. JORNALES MÍNIMOS. FIJACIÓN. ENTRADA EN VIGENCIA. PRÓRROGA.,PROMULGA
422,139576,2018-05-08,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,APRUEBA
423,139480,2018-05-02,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,APRUEBA
424,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
425,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
426,124397,2015-05-05,PROYECTO DE LEY,INCAPACIDAD FUTURA. PREVISION. CURADOR. NOMBRAMIENTO.,EN_TRAMITE
427,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
428,140425,2018-07-10,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.",APRUEBA
429,139681,2018-05-11,PROYECTO DE LEY,ACTORES POLITICOS. USO IMAGEN Y/O VOZ EN PIEZAS PUBLICITARIAS. REGULACION.,EN_TRAMITE
430,137770,2017-12-05,PROYECTO DE LEY,DÍA DEL TÉCNICO EN HEMOTERAPIA O TRANSFUSIONISTA - 26 DE OCTUBRE. DECLARACIÓN.,EN_TRAMITE
431,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
432,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
433,130405,2016-06-22,PROYECTO DE LEY,CONDENADOS REINCIDENTES. SEGURIDAD PREVENTIVA. MEDIDAS. APLICACIÓN.,EN_TRAMITE
434,130529,2016-05-24,RESOLUCION,PRESIDENTE REPUBLICA. MENSAJE ANUAL. SITUACION PAIS. SESION EXTRAORDINARIA. REALIZACION.,APRUEBA
435,128759,2016-03-16,PROYECTO DE RESOLUCION  ,"MONTANER, MARTHA. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
436,128594,2016-03-08,DECLARACION,"CÁCERES, Berta. ORGANIZACIONES POPULARES E INDÍGENAS HONDURAS. PRESIDENTA. ASESINATO. JUSTICIA. RECLAMO. DECLARACIÓN.",APRUEBA
437,128447,2016-03-02,PROYECTO DE RESOLUCION  ,"PALME, Olof. TRAYECTORIA. HOMENAJE.",EN_TRAMITE
438,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
439,127931,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL Y REGISTROS FOTOGRAFICOS. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
440,127196,2015-11-04,PROYECTO DE MINUTA DE COMUNICACION,JUBILADOS Y PENSIONISTAS BAJOS INGRESOS. AGUINALDO ANUAL. OTORGAMIENTO. SOLICITUD.,EN_TRAMITE
441,126305,2015-09-01,PROYECTO DE LEY,MEDICAMENTOS Y DISPOSITIVOS PORTÁTILES. FONDO RECURSOS (NACIONAL). PROVISIÓN.,EN_TRAMITE
442,125462,2015-07-14,PROYECTO DE RESOLUCION  ,"SINGLET, Manuel. FALLECIMIENTO. HOMENAJE.",APRUEBA
443,125265,2015-06-01,RESOLUCION  ,COMISIONADO PARLAMENTARIO. JUAN MIGUEL PETIT. DESIGNACIÓN. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
444,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
445,134793,2017-05-11,PROYECTO DE LEY,GASOIL Y DERIVADOS. LIBRE IMPORTACIÓN. NORMAS. ESTABLECIMIENTO.,EN_TRAMITE
446,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
447,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
448,140544,2018-07-17,PROYECTO DE DECLARACION,NICARAGUA. ACTOS VIOLACION DERECHOS HUMANOS Y LIBERTADES FUNDAMENTALES. CONDENA. DECLARACION,EN_TRAMITE
449,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
450,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
451,138859,2018-03-13,PROYECTO DE LEY,DELITOS. VÍCTIMAS Y TESTIGOS. ATENCIÓN Y PROTECCIÓN. INTERÉS GENERAL. DECLARACIÓN.,EN_TRAMITE
452,138863,2018-03-13,PROYECTO DE LEY,ACCIÓN DE NULIDAD ANTE EL TCA. REFORMAS PROCESALES.,EN_TRAMITE
453,138864,2018-03-13,PROYECTO DE LEY,JUDICATURA Y ORGANIZACIÓN TRIBUNALES. LEY ORGÁNICA. MODIFICACIÓN.,EN_TRAMITE
454,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
455,138322,2018-02-07,PROYECTO DE LEY,DÍA PRODUCTOR RURAL. 16 DE ABRIL. DECLARACIÓN.,EN_TRAMITE
456,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
457,137658,2017-11-22,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,PROMULGA
458,137606,2017-11-15,PROYECTO DE DECLARACION,IRAN. TERREMOTO. SOLIDARIDAD. DECLARACION.,EN_TRAMITE
459,137709,2017-11-15,RESOLUCION,DESTINO FINAL. PELICULA. PRODUCCIÓN COPIAS. DVD. AUTORIZACIÓN,APRUEBA
460,137519,2017-11-14,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,EN_TRAMITE
461,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
462,137300,2017-11-01,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,APRUEBA
463,136846,2017-10-03,PROYECTO DE DECLARACION,MEXICO. TERREMOTO. EVENTOS CLIMATICOS. SOLIDARIDAD. PROYECTO DECLARACION.,EN_TRAMITE
464,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
465,135668,2017-07-12,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,APRUEBA
466,134850,2017-05-16,LEY,"LAUSAROT GUIGOU, Libertad Grizelda. LICEO Nº 1 CIUDAD DEL PLATA (SAN JOSE). DENOMINACION.",PROMULGA
467,134776,2017-05-10,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,EN_TRAMITE
468,134340,2017-04-05,PROYECTO DE LEY,CODIGO PENAL. ABUSO DE FUNCIONES. DEROGACION.,APRUEBA
469,134288,2017-04-04,RESOLUCION,CAMARA SENADORES. REGLAMENTO. MODIFICACION.,APRUEBA
470,133875,2017-03-14,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,PROMULGA
471,133794,2017-03-08,PROYECTO DE RESOLUCION  ,DÍA INTERNACIONAL MUJER. CONMEMORACIÓN. HOMENAJE.,EN_TRAMITE
472,132929,2016-11-30,LEY,RESPONSABILIDAD DECENAL. CODIGO CIVIL. MODIFICACION.,PROMULGA
473,132804,2016-11-22,PROYECTO DE LEY,ENTES AUTÓNOMOS. SERVICIOS DESCENTRALIZADOS. GIRO. MODIFICACIÓN.,EN_TRAMITE
474,132114,2016-10-18,LEY,"TOSCANINI, JUAN. TRAMO RUTA 69 (DESDE INTERSECCION CON RUTAS 67 Y 68 HASTA INTERSECCION CON RUTA 32). DENOMINACION.",PROMULGA
475,132117,2016-10-18,LEY,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,PROMULGA
476,131924,2016-10-04,DECLARACION,"HARTMAN, Rúben. DELITOS LESA HUMANIDAD. PALABRAS REIVINDICACION ACCIONAR MILITARES. REPUDIO. DECLARACIÓN.",APRUEBA
477,131836,2016-09-27,PROYECTO DE RESOLUCION  ,"RODO, José Enrique. 100 AÑOS FALLECIMIENTO. HOMENAJES. COMISION ESPECIAL. CREACION.",EN_TRAMITE
478,131029,2016-08-03,LEY,PRODUCCION BASES AGROECOLOGICAS. INTERES GENERAL. DECLARACION. COMISION HONORARIA NACIONAL. CREACION.,PROMULGA
479,130766,2016-07-13,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,EN_TRAMITE
480,130280,2016-06-15,PROYECTO DE LEY,"VILLALBA, Olegario. ESCUELA RURAL N° 97 VILLA SERRANA (LAVALLEJA). DENOMINACIÓN.",EN_TRAMITE
481,130547,2016-06-15,RESOLUCION,"""ARTICULOS PERIODISTICOS Y ENSAYOS"" (ZELMAR MICHELINI). LIBRO. REEDICION.",APRUEBA
482,130145,2016-06-08,LEY,PARTIDOS POLITICOS. CARGOS. PARTICIPACION PARITARIA AMBOS SEXOS. PROMOCION.,PROMULGA
483,129868,2016-05-18,RESOLUCION  ,TRATA PERSONAS EN URUGUAY. SITUACION. COMISION ESPECIAL. CREACION.,APRUEBA
484,129710,2016-05-17,PROYECTO DE RESOLUCION  ,"MICHELINI, Zelmar, GUTIERREZ RUIZ, Héctor. EX LEGISLADORES. HOMENAJE.",EN_TRAMITE
485,128446,2016-03-02,LEY,MOSQUITO AEDES AEGYPTI. FUMIGACION PREDIOS BALDÍOS Y FINCAS ABANDONADAS. INGRESO. AUTORIZACIÓN.,PROMULGA
486,142562,2019-03-06,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
487,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
488,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
489,140077,2018-06-12,PROYECTO DE LEY,"EMPRESAS SERVICIOS EN DEPÓSITOS PORTUARIOS, EXTRAPORTUARIOS Y MUELLES. TRABAJADORES. LEY 19.535 (ART. 116). DEROGACIÓN.",EN_TRAMITE
490,139714,2018-05-10,DECLARACION,ARMENIA. REPUBLICA. CENTENARIO. HOMENAJE. DECLARACION.,APRUEBA
491,139152,2018-04-09,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,EN_TRAMITE
492,138818,2018-03-09,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
493,138450,2018-02-20,PROYECTO DE LEY,PRODUCTOR AGROPECUARIO. IVA GASOIL. DEVOLUCION. MODIFICACIÓN.,EN_TRAMITE
494,137958,2017-12-19,PROYECTO DE LEY,SECTOR LECHERO. FIDEICOMISO DE GARANTÍA Y FINANCIERO. CREACIÓN.,EN_TRAMITE
