asistencias,camara,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,id_legislatura,licencia,pasaje_presidencia
1,CRR,1,0,0,2017-12-11,22087,6734,6,0,0
0,CRR,1,0,0,2017-12-12,22088,6734,6,1,0
1,CRR,1,0,0,2017-12-13,22089,6734,6,0,0
1,CRR,1,0,0,2017-12-14,22090,6734,6,0,0
1,CRR,1,0,0,2017-12-20,22091,6734,6,0,0
1,CRR,1,0,0,2018-02-07,22092,6734,6,0,0
1,CRR,1,0,0,2018-02-08,22093,6734,6,0,0
1,CRR,1,0,0,2018-03-06,22094,6734,6,0,0
1,CRR,1,0,0,2018-03-07,22095,6734,6,0,0
1,CRR,1,0,0,2018-03-13,22096,6734,6,0,0
1,CRR,1,0,0,2018-03-14,22097,6734,6,0,0
1,CRR,1,0,0,2018-03-14,22098,6734,6,0,0
1,CRR,1,0,0,2018-04-03,22099,6734,6,0,0
0,CRR,1,0,0,2018-04-04,22100,6734,6,1,0
1,CRR,1,0,0,2018-04-10,22101,6734,6,0,0
1,CRR,1,0,0,2018-04-11,22102,6734,6,0,0
1,CRR,1,0,0,2018-04-17,22103,6734,6,0,0
1,CRR,1,0,0,2018-04-18,22104,6734,6,0,0
1,CRR,1,0,0,2018-04-18,22105,6734,6,0,0
1,CRR,1,0,0,2018-05-02,22106,6734,6,0,0
1,CRR,1,0,0,2018-05-08,22107,6734,6,0,0
1,CRR,1,0,0,2018-05-09,22108,6734,6,0,0
0,CRR,1,0,0,2018-05-15,22109,6734,6,1,0
1,CRR,1,0,0,2018-05-16,22110,6734,6,0,0
1,CRR,1,0,0,2018-06-05,22111,6734,6,0,0
1,CRR,1,0,0,2018-06-05,22112,6734,6,0,0
1,CRR,1,0,0,2018-06-06,22113,6734,6,0,0
1,CRR,1,0,0,2018-06-12,22114,6734,6,0,0
1,CRR,1,0,0,2018-06-13,22115,6734,6,0,0
1,CRR,1,0,0,2018-06-26,22116,6734,6,0,0
1,CRR,1,0,0,2018-07-03,22117,6734,6,0,0
1,CRR,1,0,0,2018-07-04,22118,6734,6,0,0
1,CRR,1,0,0,2018-07-10,22119,6734,6,0,0
1,CRR,1,0,0,2018-07-11,22120,6734,6,0,0
1,CRR,1,0,0,2018-07-11,22121,6734,6,0,0
1,CRR,1,0,0,2018-07-17,22122,6734,6,0,0
1,CRR,1,0,0,2018-07-31,22123,6734,6,0,0
1,CRR,1,0,0,2018-08-01,22124,6734,6,0,0
1,CRR,1,0,0,2018-08-14,22125,6734,6,0,0
0,CRR,1,0,0,2018-08-15,22126,6734,6,1,0
0,CRR,1,0,0,2018-08-16,22127,6734,6,1,0
0,CRR,1,0,0,2018-08-16,22128,6734,6,1,0
1,CRR,1,0,0,2018-09-04,22129,6734,6,0,0
1,CRR,1,0,0,2018-09-05,22130,6734,6,0,0
1,CRR,1,0,0,2018-09-11,22131,6734,6,0,0
1,CRR,1,0,0,2018-09-11,22132,6734,6,0,0
1,CRR,1,0,0,2018-09-12,22133,6734,6,0,0
0,CRR,1,0,0,2018-09-18,22134,6734,6,1,0
0,CRR,1,0,0,2018-09-18,22135,6734,6,1,0
0,CRR,1,0,0,2018-09-19,22136,6734,6,1,0
0,CRR,1,0,0,2018-10-02,22137,6734,6,1,0
0,CRR,1,0,0,2018-10-03,22138,6734,6,1,0
1,CRR,1,0,0,2018-10-09,22139,6734,6,0,0
1,CRR,1,0,0,2018-10-10,22140,6734,6,0,0
1,CRR,1,0,0,2018-10-10,22141,6734,6,0,0
1,CRR,1,0,0,2018-10-16,22142,6734,6,0,0
1,CRR,1,0,0,2018-10-16,22143,6734,6,0,0
0,CRR,1,0,0,2018-10-17,22144,6734,6,1,0
0,CRR,1,0,0,2018-10-18,22145,6734,6,1,0
0,CRR,1,0,0,2018-10-24,22146,6734,6,1,0
0,CRR,1,0,0,2018-10-25,22147,6734,6,1,0
0,CRR,1,0,0,2018-11-06,22148,6734,6,1,0
0,CRR,1,0,0,2018-11-07,22149,6734,6,1,0
1,CRR,1,0,0,2018-11-13,22150,6734,6,0,0
1,CRR,1,0,0,2018-11-14,22151,6734,6,0,0
0,CRR,1,0,0,2018-11-22,22152,6734,6,1,0
0,CRR,1,0,0,2018-12-04,22153,6734,6,1,0
0,CRR,1,0,0,2018-12-05,22154,6734,6,1,0
0,CRR,1,0,0,2018-12-11,22155,6734,6,1,0
0,CRR,1,0,0,2018-12-11,22156,6734,6,1,0
0,CRR,1,0,0,2018-12-12,22157,6734,6,1,0
0,CRR,1,0,0,2018-12-14,22158,6734,6,1,0
1,CRR,1,0,0,2018-12-20,22159,6734,6,0,0
0,CRR,1,0,0,2018-12-27,22160,6734,6,1,0
1,CRR,1,0,0,2019-03-01,22161,6734,6,0,0
0,CRR,1,0,0,2019-03-06,22162,6734,6,1,0
1,CRR,1,0,0,2019-03-12,22163,6734,6,0,0
1,CRR,1,0,0,2019-03-13,22164,6734,6,0,0
1,CRR,1,0,0,2019-03-29,22165,6734,6,0,0
1,CRR,1,0,0,2015-02-15,22166,10117,6,0,0
1,CRR,1,0,0,2015-03-03,22167,10117,6,0,0
1,CRR,1,0,0,2015-03-04,22168,10117,6,0,0
1,CRR,1,0,0,2015-03-10,22169,10117,6,0,0
0,CRR,1,1,0,2015-03-11,22170,10117,6,0,0
1,CRR,1,0,0,2015-03-17,22171,10117,6,0,0
0,CRR,1,1,0,2015-04-07,22172,10117,6,0,0
1,CRR,1,0,0,2015-04-14,22173,10117,6,0,0
1,CRR,1,0,0,2015-04-15,22174,10117,6,0,0
1,CRR,1,0,0,2015-04-16,22175,10117,6,0,0
1,CRR,1,0,0,2015-05-12,22176,10117,6,0,0
1,CRR,1,0,0,2015-05-13,22177,10117,6,0,0
1,CRR,1,0,0,2015-05-21,22178,10117,6,0,0
1,CRR,1,0,0,2015-06-01,22179,10117,6,0,0
1,CRR,1,0,0,2015-06-02,22180,10117,6,0,0
1,CRR,1,0,0,2015-06-03,22181,10117,6,0,0
1,CRR,1,0,0,2015-06-09,22182,10117,6,0,0
1,CRR,1,0,0,2015-06-10,22183,10117,6,0,0
0,CRR,1,0,0,2015-06-16,22184,10117,6,1,0
0,CRR,1,0,0,2015-06-17,22185,10117,6,1,0
0,CRR,1,0,0,2015-06-18,22186,10117,6,1,0
1,CRR,1,0,0,2015-07-01,22187,10117,6,0,0
1,CRR,1,0,0,2015-07-07,22188,10117,6,0,0
1,CRR,1,0,0,2015-07-08,22189,10117,6,0,0
1,CRR,1,0,0,2015-07-14,22190,10117,6,0,0
1,CRR,1,0,0,2015-07-15,22191,10117,6,0,0
0,CRR,1,0,0,2015-07-23,22192,10117,6,1,0
0,CRR,1,0,0,2015-07-27,22193,10117,6,1,0
1,CRR,1,0,0,2015-08-04,22194,10117,6,0,0
1,CRR,1,0,0,2015-08-05,22195,10117,6,0,0
1,CRR,1,0,0,2015-08-05,22196,10117,6,0,0
1,CRR,1,0,0,2015-08-11,22197,10117,6,0,0
1,CRR,1,0,0,2015-08-12,22198,10117,6,0,0
0,CRR,1,0,0,2015-08-18,22199,10117,6,1,0
0,CRR,1,0,0,2015-08-21,22200,10117,6,1,0
1,CRR,1,0,0,2015-09-01,22201,10117,6,0,0
1,CRR,1,0,0,2015-09-02,22202,10117,6,0,0
1,CRR,1,0,0,2015-09-09,22203,10117,6,0,0
1,CRR,1,0,0,2015-10-06,22204,10117,6,0,0
1,CRR,1,0,0,2015-10-11,22205,10117,6,0,0
1,CRR,1,0,0,2015-10-12,22206,10117,6,0,0
0,CRR,1,0,0,2015-10-13,22207,10117,6,1,0
1,CRR,1,0,0,2015-11-03,22208,10117,6,0,0
1,CRR,1,0,0,2015-11-04,22209,10117,6,0,0
1,CRR,1,0,0,2015-11-10,22210,10117,6,0,0
1,CRR,1,0,0,2015-11-11,22211,10117,6,0,0
1,CRR,1,0,0,2015-11-17,22212,10117,6,0,0
1,CRR,1,0,0,2015-11-18,22213,10117,6,0,0
0,CRR,1,0,0,2015-12-01,22214,10117,6,1,0
0,CRR,1,0,0,2015-12-02,22215,10117,6,1,0
0,CRR,1,0,0,2015-12-08,22216,10117,6,1,0
0,CRR,1,0,0,2015-12-09,22217,10117,6,1,0
0,CRR,1,0,0,2015-12-09,22218,10117,6,1,0
1,CRR,1,0,0,2015-12-16,22219,10117,6,0,0
0,CRR,1,0,0,2015-12-21,22220,10117,6,1,0
0,CRR,1,0,1,2015-12-29,22221,10117,6,0,0
0,CRR,1,0,1,2016-01-01,22222,10117,6,0,0
1,CRR,1,0,0,2016-01-02,22223,10117,6,0,0
0,CRR,1,1,0,2016-02-24,22224,10117,6,0,0
1,CRR,1,0,0,2016-03-01,22225,10117,6,0,0
1,CRR,1,0,0,2016-03-02,22226,10117,6,0,0
0,CRR,1,0,0,2016-03-08,22227,10117,6,1,0
0,CRR,1,0,0,2016-03-09,22228,10117,6,1,0
1,CRR,1,0,0,2016-03-15,22229,10117,6,0,0
1,CRR,1,0,0,2016-03-16,22230,10117,6,0,0
1,CRR,1,0,0,2016-04-05,22231,10117,6,0,0
1,CRR,1,0,0,2016-04-06,22232,10117,6,0,0
1,CRR,1,0,0,2016-04-12,22233,10117,6,0,0
1,CRR,1,0,0,2016-04-13,22234,10117,6,0,0
1,CRR,1,0,0,2016-05-03,22235,10117,6,0,0
1,CRR,1,0,0,2016-05-03,22236,10117,6,0,0
1,CRR,1,0,0,2016-05-04,22237,10117,6,0,0
1,CRR,1,0,0,2016-05-10,22238,10117,6,0,0
1,CRR,1,0,0,2016-05-11,22239,10117,6,0,0
1,CRR,1,0,0,2016-05-17,22240,10117,6,0,0
1,CRR,1,0,0,2016-05-17,22241,10117,6,0,0
0,CRR,1,0,0,2016-05-18,22242,10117,6,1,0
1,CRR,1,0,0,2016-05-31,22243,10117,6,0,0
1,CRR,1,0,0,2016-06-01,22244,10117,6,0,0
1,CRR,1,0,0,2016-06-07,22245,10117,6,0,0
1,CRR,1,0,0,2016-06-07,22246,10117,6,0,0
1,CRR,1,0,0,2016-06-08,22247,10117,6,0,0
1,CRR,1,0,0,2016-06-14,22248,10117,6,0,0
1,CRR,1,0,0,2016-06-14,22249,10117,6,0,0
0,CRR,1,0,0,2016-06-15,22250,10117,6,1,0
0,CRR,1,0,0,2016-06-20,22251,10117,6,1,0
1,CRR,1,0,0,2016-07-05,22252,10117,6,0,0
1,CRR,1,0,0,2016-07-05,22253,10117,6,0,0
1,CRR,1,0,0,2016-07-06,22254,10117,6,0,0
1,CRR,1,0,0,2016-07-06,22255,10117,6,0,0
1,CRR,1,0,0,2016-07-12,22256,10117,6,0,0
1,CRR,1,0,0,2016-07-13,22257,10117,6,0,0
1,CRR,1,0,0,2016-07-27,22258,10117,6,0,0
1,CRR,1,0,0,2016-07-27,22259,10117,6,0,0
1,CRR,1,0,0,2016-08-01,22260,10117,6,0,0
1,CRR,1,0,0,2016-08-02,22261,10117,6,0,0
0,CRR,1,0,0,2016-08-03,22262,10117,6,1,0
1,CRR,1,0,0,2016-08-09,22263,10117,6,0,0
1,CRR,1,0,0,2016-08-10,22264,10117,6,0,0
0,CRR,1,0,0,2016-08-11,22265,10117,6,1,0
1,CRR,1,0,0,2016-08-16,22266,10117,6,0,0
0,CRR,1,1,0,2016-08-17,22267,10117,6,0,0
1,CRR,1,0,0,2016-09-06,22268,10117,6,0,0
1,CRR,1,0,0,2016-09-07,22269,10117,6,0,0
1,CRR,1,0,0,2016-09-13,22270,10117,6,0,0
1,CRR,1,0,0,2016-09-14,22271,10117,6,0,0
0,CRR,1,1,0,2016-09-26,22272,10117,6,0,0
1,CRR,1,0,0,2016-10-04,22273,10117,6,0,0
1,CRR,1,0,0,2016-10-05,22274,10117,6,0,0
1,CRR,1,0,0,2016-10-11,22275,10117,6,0,0
1,CRR,1,0,0,2016-10-11,22276,10117,6,0,0
1,CRR,1,0,0,2016-10-12,22277,10117,6,0,0
1,CRR,1,0,0,2016-10-18,22278,10117,6,0,0
1,CRR,1,0,0,2016-10-19,22279,10117,6,0,0
1,CRR,1,0,0,2016-10-31,22280,10117,6,0,0
1,CRR,1,0,0,2016-11-01,22281,10117,6,0,0
1,CRR,1,0,0,2016-11-08,22282,10117,6,0,0
1,CRR,1,0,0,2016-11-09,22283,10117,6,0,0
1,CRR,1,0,0,2016-11-15,22284,10117,6,0,0
1,CRR,1,0,0,2016-11-16,22285,10117,6,0,0
0,CRR,1,0,0,2016-11-17,22286,10117,6,1,0
0,CRR,1,0,0,2016-11-24,22287,10117,6,1,0
1,CRR,1,0,0,2016-12-06,22288,10117,6,0,0
1,CRR,1,0,0,2016-12-07,22289,10117,6,0,0
0,CRR,1,0,0,2016-12-07,22290,10117,6,1,0
1,CRR,1,0,0,2016-12-13,22291,10117,6,0,0
1,CRR,1,0,0,2016-12-14,22292,10117,6,0,0
0,CRR,1,1,0,2016-12-28,22293,10117,6,0,0
1,CRR,1,0,0,2016-12-28,22294,10117,6,0,0
1,CRR,1,0,0,2017-02-15,22295,10117,6,0,0
1,CRR,1,0,0,2017-03-01,22296,10117,6,0,0
1,CRR,1,0,0,2017-03-07,22297,10117,6,0,0
1,CRR,1,0,0,2017-03-08,22298,10117,6,0,0
0,CRR,1,1,0,2017-03-14,22299,10117,6,0,0
1,CRR,1,0,0,2017-03-15,22300,10117,6,0,0
1,CRR,1,0,0,2017-03-28,22301,10117,6,0,0
1,CRR,1,0,0,2017-04-04,22302,10117,6,0,0
1,CRR,1,0,0,2017-04-05,22303,10117,6,0,0
1,CRR,1,0,0,2017-04-18,22304,10117,6,0,0
1,CRR,1,0,0,2017-04-18,22305,10117,6,0,0
0,CRR,1,0,0,2017-05-02,22306,10117,6,1,0
0,CRR,1,0,0,2017-05-03,22307,10117,6,1,0
0,CRR,1,0,0,2017-05-09,22308,10117,6,1,0
0,CRR,1,0,0,2017-05-10,22309,10117,6,1,0
1,CRR,1,0,0,2017-05-16,22310,10117,6,0,0
1,CRR,1,0,0,2017-05-16,22311,10117,6,0,0
1,CRR,1,0,0,2017-06-06,22312,10117,6,0,0
1,CRR,1,0,0,2017-06-07,22313,10117,6,0,0
0,CRR,1,0,0,2017-06-13,22314,10117,6,1,0
0,CRR,1,0,0,2017-06-13,22315,10117,6,1,0
0,CRR,1,0,0,2017-06-14,22316,10117,6,1,0
1,CRR,1,0,0,2017-06-22,22317,10117,6,0,0
0,CRR,1,1,0,2017-06-28,22318,10117,6,0,0
0,CRR,1,0,0,2017-07-04,22319,10117,6,1,0
0,CRR,1,0,0,2017-07-05,22320,10117,6,1,0
1,CRR,1,0,0,2017-07-12,22321,10117,6,0,0
1,CRR,1,0,0,2017-07-24,22322,10117,6,0,0
1,CRR,1,0,0,2017-08-01,22323,10117,6,0,0
1,CRR,1,0,0,2017-08-02,22324,10117,6,0,0
0,CRR,1,0,0,2017-08-03,22325,10117,6,1,0
0,CRR,1,0,0,2017-08-04,22326,10117,6,1,0
1,CRR,1,0,0,2017-08-08,22327,10117,6,0,0
1,CRR,1,0,0,2017-08-09,22328,10117,6,0,0
1,CRR,1,0,0,2017-08-15,22329,10117,6,0,0
1,CRR,1,0,0,2017-08-16,22330,10117,6,0,0
1,CRR,1,0,0,2017-09-05,22331,10117,6,0,0
1,CRR,1,0,0,2017-09-06,22332,10117,6,0,0
1,CRR,1,0,0,2017-09-06,22333,10117,6,0,0
1,CRR,1,0,0,2017-09-12,22334,10117,6,0,0
1,CRR,1,0,0,2017-09-13,22335,10117,6,0,0
1,CRR,1,0,0,2017-10-03,22336,10117,6,0,0
1,CRR,1,0,0,2017-10-04,22337,10117,6,0,0
1,CRR,1,0,0,2017-10-10,22338,10117,6,0,0
1,CRR,1,0,0,2017-10-10,22339,10117,6,0,0
1,CRR,1,0,0,2017-10-11,22340,10117,6,0,0
1,CRR,1,0,0,2017-10-11,22341,10117,6,0,0
1,CRR,1,0,0,2017-10-17,22342,10117,6,0,0
1,CRR,1,0,0,2017-10-18,22343,10117,6,0,0
1,CRR,1,0,0,2017-11-01,22344,10117,6,0,0
1,CRR,1,0,0,2017-11-07,22345,10117,6,0,0
1,CRR,1,0,0,2017-11-08,22346,10117,6,0,0
1,CRR,1,0,0,2017-11-14,22347,10117,6,0,0
1,CRR,1,0,0,2017-11-15,22348,10117,6,0,0
0,CRR,1,0,0,2017-12-05,22349,10117,6,1,0
0,CRR,1,0,0,2017-12-06,22350,10117,6,1,0
0,CRR,1,0,0,2017-12-06,22351,10117,6,1,0
1,CRR,1,0,0,2017-12-11,22352,10117,6,0,0
0,CRR,1,0,0,2017-12-12,22353,10117,6,1,0
0,CRR,1,0,0,2017-12-13,22354,10117,6,1,0
0,CRR,1,0,0,2017-12-14,22355,10117,6,1,0
0,CRR,1,0,0,2017-12-20,22356,10117,6,1,0
0,CRR,1,1,0,2018-02-07,22357,10117,6,0,0
1,CRR,1,0,0,2018-02-08,22358,10117,6,0,0
1,CRR,1,0,0,2018-03-06,22359,10117,6,0,0
1,CRR,1,0,0,2018-03-07,22360,10117,6,0,0
1,CRR,1,0,0,2018-03-13,22361,10117,6,0,0
1,CRR,1,0,0,2018-03-14,22362,10117,6,0,0
1,CRR,1,0,0,2018-03-14,22363,10117,6,0,0
1,CRR,1,0,0,2018-04-03,22364,10117,6,0,0
1,CRR,1,0,0,2018-04-04,22365,10117,6,0,0
1,CRR,1,0,0,2018-04-10,22366,10117,6,0,0
1,CRR,1,0,0,2018-04-11,22367,10117,6,0,0
1,CRR,1,0,0,2018-04-17,22368,10117,6,0,0
1,CRR,1,0,0,2018-04-18,22369,10117,6,0,0
1,CRR,1,0,0,2018-04-18,22370,10117,6,0,0
1,CRR,1,0,0,2018-05-02,22371,10117,6,0,0
1,CRR,1,0,0,2018-05-08,22372,10117,6,0,0
1,CRR,1,0,0,2018-05-09,22373,10117,6,0,0
1,CRR,1,0,0,2018-05-15,22374,10117,6,0,0
1,CRR,1,0,0,2018-05-16,22375,10117,6,0,0
0,CRR,1,0,0,2018-06-05,22376,10117,6,1,0
0,CRR,1,0,0,2018-06-05,22377,10117,6,1,0
0,CRR,1,0,0,2018-06-06,22378,10117,6,1,0
0,CRR,1,0,0,2018-06-12,22379,10117,6,1,0
0,CRR,1,0,0,2018-06-13,22380,10117,6,1,0
1,CRR,1,0,0,2018-06-26,22381,10117,6,0,0
1,CRR,1,0,0,2018-07-03,22382,10117,6,0,0
1,CRR,1,0,0,2018-07-04,22383,10117,6,0,0
1,CRR,1,0,0,2018-07-10,22384,10117,6,0,0
1,CRR,1,0,0,2018-07-11,22385,10117,6,0,0
1,CRR,1,0,0,2018-07-11,22386,10117,6,0,0
1,CRR,1,0,0,2018-07-17,22387,10117,6,0,0
1,CRR,1,0,0,2018-07-31,22388,10117,6,0,0
1,CRR,1,0,0,2018-08-01,22389,10117,6,0,0
1,CRR,1,0,0,2018-08-14,22390,10117,6,0,0
1,CRR,1,0,0,2018-08-15,22391,10117,6,0,0
1,CRR,1,0,0,2018-08-16,22392,10117,6,0,0
1,CRR,1,0,0,2018-08-16,22393,10117,6,0,0
1,CRR,1,0,0,2018-09-04,22394,10117,6,0,0
1,CRR,1,0,0,2018-09-05,22395,10117,6,0,0
1,CRR,1,0,0,2018-09-11,22396,10117,6,0,0
1,CRR,1,0,0,2018-09-11,22397,10117,6,0,0
1,CRR,1,0,0,2018-09-12,22398,10117,6,0,0
1,CRR,1,0,0,2018-09-18,22399,10117,6,0,0
1,CRR,1,0,0,2018-09-18,22400,10117,6,0,0
1,CRR,1,0,0,2018-09-19,22401,10117,6,0,0
0,CRR,1,1,0,2018-10-02,22402,10117,6,0,0
1,CRR,1,0,0,2018-10-03,22403,10117,6,0,0
1,CRR,1,0,0,2018-10-09,22404,10117,6,0,0
1,CRR,1,0,0,2018-10-10,22405,10117,6,0,0
1,CRR,1,0,0,2018-10-10,22406,10117,6,0,0
1,CRR,1,0,0,2018-10-16,22407,10117,6,0,0
1,CRR,1,0,0,2018-10-16,22408,10117,6,0,0
1,CRR,1,0,0,2018-10-17,22409,10117,6,0,0
0,CRR,1,0,0,2018-10-18,22410,10117,6,1,0
1,CRR,1,0,0,2018-10-24,22411,10117,6,0,0
1,CRR,1,0,0,2018-10-25,22412,10117,6,0,0
1,CRR,1,0,0,2018-11-06,22413,10117,6,0,0
1,CRR,1,0,0,2018-11-07,22414,10117,6,0,0
1,CRR,1,0,0,2018-11-13,22415,10117,6,0,0
1,CRR,1,0,0,2018-11-14,22416,10117,6,0,0
1,CRR,1,0,0,2018-11-22,22417,10117,6,0,0
1,CRR,1,0,0,2018-12-04,22418,10117,6,0,0
1,CRR,1,0,0,2018-12-05,22419,10117,6,0,0
1,CRR,1,0,0,2018-12-11,22420,10117,6,0,0
1,CRR,1,0,0,2018-12-11,22421,10117,6,0,0
1,CRR,1,0,0,2018-12-12,22422,10117,6,0,0
1,CRR,1,0,0,2018-12-14,22423,10117,6,0,0
1,CRR,1,0,0,2018-12-20,22424,10117,6,0,0
1,CRR,1,0,0,2018-12-27,22425,10117,6,0,0
1,CRR,1,0,0,2019-03-01,22426,10117,6,0,0
1,CRR,1,0,0,2019-03-06,22427,10117,6,0,0
1,CRR,1,0,0,2019-03-12,22428,10117,6,0,0
1,CRR,1,0,0,2019-03-13,22429,10117,6,0,0
0,CRR,1,1,0,2019-03-29,22430,10117,6,0,0
1,CRR,1,0,0,2015-03-17,22431,11413,6,0,0
1,CRR,1,0,0,2015-05-12,22432,11413,6,0,0
1,CRR,1,0,0,2015-05-13,22433,11413,6,0,0
1,CRR,1,0,0,2015-06-18,22434,11413,6,0,0
1,CRR,1,0,0,2015-08-05,22435,11413,6,0,0
1,CRR,1,0,0,2015-08-05,22436,11413,6,0,0
1,CRR,1,0,0,2015-10-11,22437,11413,6,0,0
1,CRR,1,0,0,2015-10-12,22438,11413,6,0,0
1,CRR,1,0,0,2015-10-13,22439,11413,6,0,0
1,CRR,1,0,0,2015-12-01,22440,11413,6,0,0
1,CRR,1,0,0,2015-12-02,22441,11413,6,0,0
1,CRR,1,0,0,2015-12-16,22442,11413,6,0,0
1,CRR,1,0,0,2015-12-21,22443,11413,6,0,0
1,CRR,1,0,0,2016-04-13,22444,11413,6,0,0
1,CRR,1,0,0,2016-05-04,22445,11413,6,0,0
1,CRR,1,0,0,2016-05-10,22446,11413,6,0,0
1,CRR,1,0,0,2016-05-11,22447,11413,6,0,0
0,CRR,1,1,0,2016-05-17,22448,11413,6,0,0
1,CRR,1,0,0,2016-05-17,22449,11413,6,0,0
1,CRR,1,0,0,2016-05-18,22450,11413,6,0,0
1,CRR,1,0,0,2017-06-06,22451,11413,6,0,0
1,CRR,1,0,0,2017-06-07,22452,11413,6,0,0
1,CRR,1,0,0,2017-06-13,22453,11413,6,0,0
1,CRR,1,0,0,2017-06-13,22454,11413,6,0,0
1,CRR,1,0,0,2017-06-14,22455,11413,6,0,0
0,CRR,1,1,0,2018-02-08,22456,11413,6,0,0
1,CRR,1,0,0,2018-03-13,22457,11413,6,0,0
1,CRR,1,0,0,2018-03-14,22458,11413,6,0,0
1,CRR,1,0,0,2018-03-14,22459,11413,6,0,0
1,CRR,1,0,0,2018-04-03,22460,11413,6,0,0
1,CRR,1,0,0,2018-04-04,22461,11413,6,0,0
1,CRR,1,0,0,2018-04-10,22462,11413,6,0,0
1,CRR,1,0,0,2018-04-11,22463,11413,6,0,0
1,CRR,1,0,0,2018-04-17,22464,11413,6,0,0
0,CRR,1,1,0,2018-04-18,22465,11413,6,0,0
1,CRR,1,0,0,2018-04-18,22466,11413,6,0,0
1,CRR,1,0,0,2018-05-02,22467,11413,6,0,0
1,CRR,1,0,0,2018-05-08,22468,11413,6,0,0
1,CRR,1,0,0,2018-05-09,22469,11413,6,0,0
1,CRR,1,0,0,2018-05-15,22470,11413,6,0,0
1,CRR,1,0,0,2018-05-16,22471,11413,6,0,0
0,CRR,1,1,0,2018-06-05,22472,11413,6,0,0
1,CRR,1,0,0,2018-06-05,22473,11413,6,0,0
1,CRR,1,0,0,2018-06-06,22474,11413,6,0,0
1,CRR,1,0,0,2018-06-12,22475,11413,6,0,0
1,CRR,1,0,0,2018-06-13,22476,11413,6,0,0
1,CRR,1,0,0,2018-07-03,22477,11413,6,0,0
1,CRR,1,0,0,2018-07-04,22478,11413,6,0,0
1,CRR,1,0,0,2018-07-10,22479,11413,6,0,0
0,CRR,1,1,0,2018-07-11,22480,11413,6,0,0
1,CRR,1,0,0,2018-07-11,22481,11413,6,0,0
1,CRR,1,0,0,2018-07-17,22482,11413,6,0,0
1,CRR,1,0,0,2018-07-31,22483,11413,6,0,0
1,CRR,1,0,0,2018-08-01,22484,11413,6,0,0
1,CRR,1,0,0,2018-08-14,22485,11413,6,0,0
1,CRR,1,0,0,2018-08-15,22486,11413,6,0,0
1,CRR,1,0,0,2018-08-16,22487,11413,6,0,0
1,CRR,1,0,0,2018-08-16,22488,11413,6,0,0
1,CRR,1,0,0,2018-09-12,22489,11413,6,0,0
1,CRR,1,0,0,2018-09-19,22490,11413,6,0,0
1,CRR,1,0,0,2018-10-17,22491,11413,6,0,0
1,CRR,1,0,0,2018-10-18,22492,11413,6,0,0
1,CRR,1,0,0,2018-11-06,22493,11413,6,0,0
1,CRR,1,0,0,2018-11-07,22494,11413,6,0,0
1,CRR,1,0,0,2018-11-13,22495,11413,6,0,0
1,CRR,1,0,0,2018-11-14,22496,11413,6,0,0
1,CRR,1,0,0,2018-11-22,22497,11413,6,0,0
1,CRR,1,0,0,2018-12-05,22498,11413,6,0,0
1,CRR,1,0,0,2018-12-14,22499,11413,6,0,0
1,CRR,1,0,0,2018-12-20,22500,11413,6,0,0
1,CRR,1,0,0,2018-12-27,22501,11413,6,0,0
1,CRR,1,0,0,2018-04-04,22502,12364,6,0,0
1,CRR,1,0,0,2018-04-11,22503,12364,6,0,0
1,CRR,1,0,0,2018-04-18,22504,12364,6,0,0
1,CRR,1,0,0,2018-04-18,22505,12364,6,0,0
1,CRR,1,0,0,2018-06-06,22506,12364,6,0,0
1,CRR,1,0,0,2018-06-26,22507,12364,6,0,0
1,CRR,1,0,0,2016-06-07,22508,12031,6,0,0
1,CRR,1,0,0,2016-06-07,22509,12031,6,0,0
1,CRR,1,0,0,2015-02-15,22510,5938,6,0,0
1,CRR,1,0,0,2015-03-03,22511,5938,6,0,0
1,CRR,1,0,0,2015-03-04,22512,5938,6,0,0
1,CRR,1,0,0,2015-03-10,22513,5938,6,0,0
1,CRR,1,0,0,2015-03-11,22514,5938,6,0,0
1,CRR,1,0,0,2015-03-17,22515,5938,6,0,0
1,CRR,1,0,0,2015-04-07,22516,5938,6,0,0
1,CRR,1,0,0,2015-04-14,22517,5938,6,0,0
1,CRR,1,0,0,2015-04-15,22518,5938,6,0,0
1,CRR,1,0,0,2015-04-16,22519,5938,6,0,0
1,CRR,1,0,0,2015-05-12,22520,5938,6,0,0
0,CRR,1,0,0,2015-05-13,22521,5938,6,1,0
1,CRR,1,0,0,2015-05-21,22522,5938,6,0,0
1,CRR,1,0,0,2015-06-01,22523,5938,6,0,0
0,CRR,1,0,0,2015-06-02,22524,5938,6,1,0
1,CRR,1,0,0,2015-06-03,22525,5938,6,0,0
1,CRR,1,0,0,2015-06-09,22526,5938,6,0,0
0,CRR,1,0,0,2015-06-10,22527,5938,6,1,0
1,CRR,1,0,0,2015-06-16,22528,5938,6,0,0
1,CRR,1,0,0,2015-06-17,22529,5938,6,0,0
1,CRR,1,0,0,2015-06-18,22530,5938,6,0,0
0,CRR,1,0,0,2015-07-01,22531,5938,6,1,0
1,CRR,1,0,0,2015-07-07,22532,5938,6,0,0
0,CRR,1,0,0,2015-07-08,22533,5938,6,1,0
1,CRR,1,0,0,2015-07-14,22534,5938,6,0,0
0,CRR,1,0,0,2015-07-15,22535,5938,6,1,0
