asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_comision,id_legislador,id_legislatura,licencia,otras_comisiones
1,1,0,0,2018-10-08,16937,430,9942,6,0,0
1,1,0,0,2015-07-02,16938,1090,9942,6,0,0
1,1,0,0,2015-07-16,16939,1090,9942,6,0,0
1,1,0,0,2015-08-13,16940,1090,9942,6,0,0
1,1,0,0,2015-08-20,16941,1090,9942,6,0,0
1,1,0,0,2015-09-10,16942,1090,9942,6,0,0
1,1,0,0,2015-11-12,16943,1090,9942,6,0,0
1,1,0,0,2015-12-10,16944,1090,9942,6,0,0
1,1,0,0,2016-03-10,16945,1090,9942,6,0,0
0,1,1,0,2016-07-15,16946,1090,9942,6,0,0
1,1,0,0,2016-08-15,16947,1090,9942,6,0,0
0,1,1,0,2016-09-21,16948,1090,9942,6,0,0
0,1,1,0,2016-10-27,16949,1090,9942,6,0,0
1,1,0,0,2016-11-10,16950,1090,9942,6,0,0
1,1,0,0,2016-12-08,16951,1090,9942,6,0,0
1,1,0,0,2017-05-04,16952,1090,9942,6,0,0
1,1,0,0,2017-06-01,16953,1090,9942,6,0,0
1,1,0,0,2017-07-06,16954,1090,9942,6,0,0
1,1,0,0,2017-09-28,16955,1090,9942,6,0,0
1,1,0,0,2017-10-05,16956,1090,9942,6,0,0
1,1,0,0,2017-12-07,16957,1090,9942,6,0,0
1,1,0,0,2018-04-05,16958,1090,9942,6,0,0
1,1,0,0,2018-06-07,16959,1090,9942,6,0,0
1,1,0,0,2018-07-05,16960,1090,9942,6,0,0
0,1,1,0,2018-09-06,16961,1090,9942,6,0,0
1,1,0,0,2018-10-04,16962,1090,9942,6,0,0
1,1,0,0,2015-03-17,16963,75,9942,6,0,0
1,1,0,0,2015-04-08,16964,75,9942,6,0,0
1,1,0,0,2015-04-15,16965,75,9942,6,0,0
1,1,0,0,2015-04-22,16966,75,9942,6,0,0
1,1,0,0,2015-05-13,16967,75,9942,6,0,0
1,1,0,0,2015-05-20,16968,75,9942,6,0,0
1,1,0,0,2015-05-27,16969,75,9942,6,0,0
1,1,0,0,2015-06-03,16970,75,9942,6,0,0
1,1,0,0,2015-06-10,16971,75,9942,6,0,0
1,1,0,0,2015-06-17,16972,75,9942,6,0,0
1,1,0,0,2015-06-24,16973,75,9942,6,0,0
1,1,0,0,2015-07-01,16974,75,9942,6,0,0
1,1,0,0,2015-07-08,16975,75,9942,6,0,0
1,1,0,0,2015-07-15,16976,75,9942,6,0,0
1,1,0,0,2015-07-22,16977,75,9942,6,0,0
1,1,0,0,2015-07-29,16978,75,9942,6,0,0
1,1,0,0,2015-08-12,16979,75,9942,6,0,0
1,1,0,0,2015-08-19,16980,75,9942,6,0,0
1,1,0,0,2015-09-02,16981,75,9942,6,0,0
1,1,0,0,2015-09-09,16982,75,9942,6,0,0
1,1,0,0,2015-09-16,16983,75,9942,6,0,0
1,1,0,0,2015-10-07,16984,75,9942,6,0,0
0,1,1,0,2015-10-21,16985,75,9942,6,0,0
1,1,0,0,2015-10-28,16986,75,9942,6,0,0
1,1,0,0,2015-11-04,16987,75,9942,6,0,0
1,1,0,0,2015-11-11,16988,75,9942,6,0,0
1,1,0,0,2015-12-02,16989,75,9942,6,0,0
1,1,0,0,2015-12-09,16990,75,9942,6,0,0
1,1,0,0,2016-02-17,16991,75,9942,6,0,0
1,1,0,0,2016-02-24,16992,75,9942,6,0,0
1,1,0,0,2016-03-02,16993,75,9942,6,0,0
1,1,0,0,2016-03-09,16994,75,9942,6,0,0
1,1,0,0,2016-03-16,16995,75,9942,6,0,0
1,1,0,0,2016-04-06,16996,75,9942,6,0,0
1,1,0,0,2016-04-13,16997,75,9942,6,0,0
1,1,0,0,2016-05-04,16998,75,9942,6,0,0
1,1,0,0,2016-05-11,16999,75,9942,6,0,0
1,1,0,0,2016-05-18,17000,75,9942,6,0,0
1,1,0,0,2016-06-01,17001,75,9942,6,0,0
1,1,0,0,2016-06-15,17002,75,9942,6,0,0
0,1,1,0,2016-06-29,17003,75,9942,6,0,0
1,1,0,0,2016-07-13,17004,75,9942,6,0,0
1,1,0,0,2016-08-10,17005,75,9942,6,0,0
1,1,0,0,2016-08-17,17006,75,9942,6,0,0
1,1,0,0,2016-08-23,17007,75,9942,6,0,0
1,1,0,0,2016-08-31,17008,75,9942,6,0,0
1,1,0,0,2016-09-07,17009,75,9942,6,0,0
1,1,0,0,2016-09-14,17010,75,9942,6,0,0
1,1,0,0,2016-10-12,17011,75,9942,6,0,0
1,1,0,0,2016-11-09,17012,75,9942,6,0,0
1,1,0,0,2016-11-16,17013,75,9942,6,0,0
1,1,0,0,2016-11-24,17014,75,9942,6,0,0
1,1,0,0,2016-12-07,17015,75,9942,6,0,0
1,1,0,0,2017-03-15,17016,75,9942,6,0,0
1,1,0,0,2017-04-05,17017,75,9942,6,0,0
1,1,0,0,2017-04-26,17018,75,9942,6,0,0
1,1,0,0,2017-05-03,17019,75,9942,6,0,0
1,1,0,0,2017-05-08,17020,75,9942,6,0,0
1,1,0,0,2017-05-17,17021,75,9942,6,0,0
1,1,0,0,2017-05-24,17022,75,9942,6,0,0
1,1,0,0,2017-05-31,17023,75,9942,6,0,0
1,1,0,0,2017-06-14,17024,75,9942,6,0,0
1,1,0,0,2017-06-21,17025,75,9942,6,0,0
1,1,0,0,2017-06-27,17026,75,9942,6,0,0
1,1,0,0,2017-07-05,17027,75,9942,6,0,0
1,1,0,0,2017-08-16,17028,75,9942,6,0,0
1,1,0,0,2017-08-23,17029,75,9942,6,0,0
1,1,0,0,2017-09-06,17030,75,9942,6,0,0
1,1,0,0,2017-09-27,17031,75,9942,6,0,0
1,1,0,0,2017-10-04,17032,75,9942,6,0,0
1,1,0,0,2017-10-11,17033,75,9942,6,0,0
1,1,0,0,2017-10-17,17034,75,9942,6,0,0
1,1,0,0,2017-10-18,17035,75,9942,6,0,0
1,1,0,0,2017-10-25,17036,75,9942,6,0,0
1,1,0,0,2017-11-01,17037,75,9942,6,0,0
1,1,0,0,2017-11-14,17038,75,9942,6,0,0
1,1,0,0,2017-12-06,17039,75,9942,6,0,0
1,1,0,0,2018-02-28,17040,75,9942,6,0,0
1,1,0,0,2018-03-07,17041,75,9942,6,0,0
1,1,0,0,2018-03-21,17042,75,9942,6,0,0
1,1,0,0,2018-04-04,17043,75,9942,6,0,0
1,1,0,0,2018-04-11,17044,75,9942,6,0,0
1,1,0,0,2018-05-09,17045,75,9942,6,0,0
1,1,0,0,2018-06-06,17046,75,9942,6,0,0
1,1,0,0,2018-06-13,17047,75,9942,6,0,0
1,1,0,0,2018-07-04,17048,75,9942,6,0,0
1,1,0,0,2018-07-11,17049,75,9942,6,0,0
1,1,0,0,2018-08-01,17050,75,9942,6,0,0
1,1,0,0,2018-08-08,17051,75,9942,6,0,0
1,1,0,0,2018-08-29,17052,75,9942,6,0,0
1,1,0,0,2018-09-12,17053,75,9942,6,0,0
1,1,0,0,2018-10-03,17054,75,9942,6,0,0
1,1,0,0,2018-10-10,17055,75,9942,6,0,0
1,1,0,0,2018-10-17,17056,75,9942,6,0,0
1,1,0,0,2018-11-07,17057,75,9942,6,0,0
1,1,0,0,2018-11-14,17058,75,9942,6,0,0
1,1,0,0,2018-12-05,17059,75,9942,6,0,0
1,1,0,0,2018-12-12,17060,75,9942,6,0,0
1,1,0,0,2019-02-06,17061,75,9942,6,0,0
1,1,0,0,2019-02-20,17062,75,9942,6,0,0
1,1,0,0,2015-05-27,17063,1086,9942,6,0,0
1,1,0,0,2015-05-28,17064,1086,9942,6,0,0
1,1,0,0,2017-09-11,17065,1147,9942,6,0,0
1,1,0,0,2017-09-18,17066,1147,9942,6,0,0
1,1,0,0,2017-09-25,17067,1147,9942,6,0,0
1,1,0,0,2017-10-02,17068,1147,9942,6,0,0
1,1,0,0,2017-10-19,17069,1147,9942,6,0,0
1,1,0,0,2017-10-26,17070,1147,9942,6,0,0
1,1,0,0,2017-11-06,17071,1147,9942,6,0,0
1,1,0,0,2017-11-13,17072,1147,9942,6,0,0
1,1,0,0,2017-11-16,17073,1147,9942,6,0,0
1,1,0,0,2017-11-27,17074,1147,9942,6,0,0
1,1,0,0,2017-12-04,17075,1147,9942,6,0,0
1,1,0,0,2018-03-05,17076,1147,9942,6,0,0
1,1,0,0,2018-03-12,17077,1147,9942,6,0,0
1,1,0,0,2018-04-02,17078,1147,9942,6,0,0
1,1,0,0,2018-04-09,17079,1147,9942,6,0,0
0,1,1,0,2018-04-30,17080,1147,9942,6,0,0
1,1,0,0,2018-05-07,17081,1147,9942,6,0,0
1,1,0,0,2018-05-14,17082,1147,9942,6,0,0
1,1,0,0,2018-06-04,17083,1147,9942,6,0,0
1,1,0,0,2018-06-11,17084,1147,9942,6,0,0
1,1,0,0,2018-06-18,17085,1147,9942,6,0,0
1,1,0,0,2018-07-02,17086,1147,9942,6,0,0
1,1,0,0,2018-07-09,17087,1147,9942,6,0,0
1,1,0,0,2018-07-30,17088,1147,9942,6,0,0
1,1,0,0,2018-08-06,17089,1147,9942,6,0,0
1,1,0,0,2018-08-27,17090,1147,9942,6,0,0
1,1,0,0,2015-05-13,17091,78,11711,6,0,0
1,1,0,0,2015-10-07,17092,75,11754,6,0,0
0,1,0,1,2019-05-15,17093,75,11754,6,0,0
1,1,0,0,2015-06-02,17094,76,11754,6,0,0
1,1,0,0,2015-03-18,17095,210,10156,6,0,0
1,1,0,0,2015-11-04,17096,210,10156,6,0,0
1,1,0,0,2016-05-04,17097,210,10156,6,0,0
1,1,0,0,2016-05-11,17098,210,10156,6,0,0
1,1,0,0,2016-07-06,17099,210,10156,6,0,0
1,1,0,0,2016-08-10,17100,210,10156,6,0,0
1,1,0,0,2016-11-09,17101,210,10156,6,0,0
1,1,0,0,2016-11-16,17102,210,10156,6,0,0
1,1,0,0,2017-03-15,17103,210,10156,6,0,0
1,1,0,0,2017-04-05,17104,210,10156,6,0,0
1,1,0,0,2017-05-03,17105,210,10156,6,0,0
1,1,0,0,2017-05-17,17106,210,10156,6,0,0
1,1,0,0,2017-06-14,17107,210,10156,6,0,0
1,1,0,0,2017-07-12,17108,210,10156,6,0,0
1,1,0,0,2017-10-04,17109,210,10156,6,0,0
1,1,0,0,2017-12-13,17110,210,10156,6,0,0
1,1,0,0,2018-05-16,17111,210,10156,6,0,0
1,1,0,0,2018-09-05,17112,210,10156,6,0,0
1,1,0,0,2018-09-12,17113,210,10156,6,0,0
1,1,0,0,2018-10-03,17114,210,10156,6,0,0
1,1,0,0,2018-11-14,17115,210,10156,6,0,0
1,1,0,0,2018-12-12,17116,210,10156,6,0,0
1,1,0,0,2019-03-13,17117,210,10156,6,0,0
1,1,0,0,2018-09-06,17118,1090,10156,6,0,0
0,1,1,0,2018-10-04,17119,1090,10156,6,0,0
1,1,0,0,2017-06-15,17120,1140,10156,6,0,0
1,1,0,0,2016-11-09,17121,1126,10156,6,0,0
0,1,1,0,2016-11-23,17122,1126,10156,6,0,0
1,1,0,0,2017-07-10,17123,1138,10156,6,0,0
1,1,0,0,2015-06-17,17124,220,11697,6,0,0
1,1,0,0,2015-12-02,17125,220,11697,6,0,0
1,1,0,0,2016-05-11,17126,220,11697,6,0,0
1,1,0,0,2016-10-12,17127,220,11697,6,0,0
1,1,0,0,2015-06-17,17128,73,11677,6,0,0
0,1,1,0,2015-07-01,17129,73,11677,6,0,0
1,1,0,0,2015-03-18,17130,824,11677,6,0,0
0,1,0,1,2015-05-13,17131,824,11677,6,0,0
1,1,0,0,2015-06-03,17132,824,11677,6,0,0
1,1,0,0,2015-06-10,17133,824,11677,6,0,0
1,1,0,0,2015-07-15,17134,824,11677,6,0,0
1,1,0,0,2015-09-02,17135,824,11677,6,0,0
1,1,0,0,2015-11-04,17136,824,11677,6,0,0
0,1,1,0,2016-03-09,17137,824,11677,6,0,0
1,1,0,0,2016-03-16,17138,824,11677,6,0,0
1,1,0,0,2016-04-06,17139,824,11677,6,0,0
1,1,0,0,2016-05-18,17140,824,11677,6,0,0
1,1,0,0,2016-08-10,17141,824,11677,6,0,0
1,1,0,0,2016-08-17,17142,824,11677,6,0,0
1,1,0,0,2016-11-09,17143,824,11677,6,0,0
0,1,1,0,2016-11-23,17144,824,11677,6,0,0
1,1,0,0,2016-12-14,17145,824,11677,6,0,0
1,1,0,0,2017-04-05,17146,824,11677,6,0,0
0,1,1,0,2017-05-03,17147,824,11677,6,0,0
0,1,0,1,2016-06-09,17148,1090,11786,6,0,0
1,1,0,0,2018-09-06,17149,1090,11786,6,0,0
1,1,0,0,2015-09-01,17150,63,11786,6,0,0
1,1,0,0,2016-06-07,17151,63,11786,6,0,0
1,1,0,0,2016-06-14,17152,63,11786,6,0,0
1,1,0,0,2015-06-10,17153,65,11789,6,0,0
1,1,0,0,2015-11-11,17154,82,10278,6,0,0
1,1,0,0,2015-12-02,17155,82,10278,6,0,0
1,1,0,0,2016-09-07,17156,82,10278,6,0,0
1,1,0,0,2017-10-19,17157,1088,7843,6,0,0
1,1,0,0,2017-11-16,17158,1088,7843,6,0,0
1,1,0,0,2017-12-07,17159,1088,7843,6,0,0
1,1,0,0,2018-11-15,17160,1094,7843,6,0,0
1,1,0,0,2015-08-18,17161,78,7843,6,0,0
1,1,0,0,2015-11-11,17162,78,7843,6,0,0
1,1,0,0,2016-03-02,17163,78,7843,6,0,0
1,1,0,0,2016-05-04,17164,78,7843,6,0,0
1,1,0,0,2016-06-01,17165,78,7843,6,0,0
1,1,0,0,2016-09-28,17166,78,7843,6,0,0
1,1,0,0,2017-05-24,17167,78,7843,6,0,0
1,1,0,0,2017-05-31,17168,78,7843,6,0,0
1,1,0,0,2017-09-20,17169,78,7843,6,0,0
1,1,0,0,2017-11-01,17170,78,7843,6,0,0
0,1,1,0,2019-04-10,17171,78,7843,6,0,0
1,1,0,0,2015-12-03,17172,1091,7843,6,0,0
1,1,0,0,2016-06-02,17173,1091,7843,6,0,0
1,1,0,0,2016-08-18,17174,1091,7843,6,0,0
1,1,0,0,2016-09-22,17175,1091,7843,6,0,0
1,1,0,0,2016-11-03,17176,1091,7843,6,0,0
1,1,0,0,2017-04-06,17177,1091,7843,6,0,0
1,1,0,0,2017-05-18,17178,1091,7843,6,0,0
1,1,0,0,2017-06-01,17179,1091,7843,6,0,0
1,1,0,0,2017-08-17,17180,1091,7843,6,0,0
1,1,0,0,2017-10-19,17181,1091,7843,6,0,0
1,1,0,0,2017-11-16,17182,1091,7843,6,0,0
1,1,0,0,2015-09-24,17183,1106,7843,6,0,0
1,1,0,0,2015-09-28,17184,1106,7843,6,0,0
1,1,0,0,2016-09-27,17185,1118,7843,6,0,0
1,1,0,0,2015-05-13,17186,75,11643,6,0,0
1,1,0,0,2016-07-06,17187,75,11643,6,0,0
1,1,0,0,2016-05-18,17188,1096,6512,6,0,0
1,1,0,0,2018-04-10,17189,1096,6512,6,0,0
1,1,0,0,2018-04-17,17190,1096,6512,6,0,0
1,1,0,0,2018-04-09,17191,1138,6512,6,0,0
1,1,0,0,2018-04-16,17192,1138,6512,6,0,0
1,1,0,0,2015-05-13,17193,65,6512,6,0,0
1,1,0,0,2015-09-02,17194,65,6512,6,0,0
1,1,0,0,2015-11-04,17195,65,6512,6,0,0
1,1,0,0,2015-11-11,17196,65,6512,6,0,0
1,1,0,0,2016-05-18,17197,65,6512,6,0,0
1,1,0,0,2016-08-17,17198,65,6512,6,0,0
1,1,0,0,2016-09-07,17199,65,6512,6,0,0
1,1,0,0,2016-09-14,17200,65,6512,6,0,0
1,1,0,0,2017-08-16,17201,65,6512,6,0,0
1,1,0,0,2017-10-04,17202,65,6512,6,0,0
1,1,0,0,2017-12-13,17203,65,6512,6,0,0
1,1,0,0,2018-04-04,17204,65,6512,6,0,0
1,1,0,0,2018-04-11,17205,65,6512,6,0,0
1,1,0,0,2018-04-18,17206,65,6512,6,0,0
1,1,0,0,2016-12-07,17207,212,12027,6,0,0
1,1,0,0,2017-06-13,17208,212,12027,6,0,0
1,1,0,0,2015-06-03,17209,74,11782,6,0,0
1,1,0,0,2015-12-07,17210,430,11782,6,0,0
1,1,0,0,2015-03-18,17211,78,11629,6,0,0
1,1,0,0,2017-03-16,17212,1136,9916,6,0,0
1,1,0,0,2018-05-17,17213,1158,9916,6,0,0
1,1,0,0,2018-06-13,17214,1158,9916,6,0,0
1,1,0,0,2018-06-20,17215,1158,9916,6,0,0
1,1,0,0,2018-06-27,17216,1158,9916,6,0,0
0,1,1,0,2018-07-25,17217,1158,9916,6,0,0
1,1,0,0,2018-09-05,17218,1158,9916,6,0,0
1,1,0,0,2018-09-12,17219,1158,9916,6,0,0
1,1,0,0,2018-10-03,17220,1158,9916,6,0,0
1,1,0,0,2018-11-07,17221,1158,9916,6,0,0
1,1,0,0,2018-12-12,17222,1158,9916,6,0,0
1,1,0,0,2015-08-04,17223,1096,9916,6,0,0
1,1,0,0,2015-08-11,17224,1096,9916,6,0,0
1,1,0,0,2016-03-08,17225,1096,9916,6,0,0
1,1,0,0,2016-03-15,17226,1096,9916,6,0,0
1,1,0,0,2016-04-05,17227,1096,9916,6,0,0
1,1,0,0,2016-04-12,17228,1096,9916,6,0,0
1,1,0,0,2016-05-03,17229,1096,9916,6,0,0
0,1,1,0,2016-05-10,17230,1096,9916,6,0,0
0,1,1,0,2016-06-14,17231,1096,9916,6,0,0
1,1,0,0,2016-07-12,17232,1096,9916,6,0,0
1,1,0,0,2016-08-09,17233,1096,9916,6,0,0
1,1,0,0,2016-08-16,17234,1096,9916,6,0,0
1,1,0,0,2016-09-06,17235,1096,9916,6,0,0
0,1,0,1,2016-09-13,17236,1096,9916,6,0,0
1,1,0,0,2016-10-04,17237,1096,9916,6,0,0
1,1,0,0,2016-10-18,17238,1096,9916,6,0,0
1,1,0,0,2016-11-08,17239,1096,9916,6,0,0
1,1,0,0,2017-04-04,17240,1096,9916,6,0,0
1,1,0,0,2017-04-18,17241,1096,9916,6,0,0
0,1,0,1,2017-05-02,17242,1096,9916,6,0,0
1,1,0,0,2017-05-11,17243,1096,9916,6,0,0
1,1,0,0,2017-06-06,17244,1096,9916,6,0,0
1,1,0,0,2017-07-11,17245,1096,9916,6,0,0
0,1,0,1,2017-08-08,17246,1096,9916,6,0,0
1,1,0,0,2017-08-15,17247,1096,9916,6,0,0
1,1,0,0,2017-09-05,17248,1096,9916,6,0,0
0,1,1,0,2017-09-12,17249,1096,9916,6,0,0
1,1,0,0,2017-10-10,17250,1096,9916,6,0,0
0,1,0,1,2017-11-07,17251,1096,9916,6,0,0
0,1,0,1,2017-12-05,17252,1096,9916,6,0,0
1,1,0,0,2018-03-06,17253,1096,9916,6,0,0
0,1,1,0,2018-03-13,17254,1096,9916,6,0,0
0,1,0,1,2018-04-10,17255,1096,9916,6,0,0
1,1,0,0,2018-04-17,17256,1096,9916,6,0,0
0,1,0,1,2018-04-24,17257,1096,9916,6,0,0
0,1,0,1,2018-05-08,17258,1096,9916,6,0,0
1,1,0,0,2018-05-15,17259,1096,9916,6,0,0
0,1,0,1,2018-06-12,17260,1096,9916,6,0,0
1,1,0,0,2018-07-03,17261,1096,9916,6,0,0
1,1,0,0,2018-09-04,17262,1096,9916,6,0,0
1,1,0,0,2018-09-11,17263,1096,9916,6,0,0
1,1,0,0,2018-10-02,17264,1096,9916,6,0,0
1,1,0,0,2018-10-09,17265,1096,9916,6,0,0
1,1,0,0,2018-10-16,17266,1096,9916,6,0,0
1,1,0,0,2018-11-06,17267,1096,9916,6,0,0
1,1,0,0,2018-11-13,17268,1096,9916,6,0,0
1,1,0,0,2018-12-04,17269,1096,9916,6,0,0
0,1,0,1,2018-12-11,17270,1096,9916,6,0,0
1,1,0,0,2019-03-12,17271,1096,9916,6,0,0
1,1,0,0,2019-04-02,17272,1096,9916,6,0,0
1,1,0,0,2015-04-08,17273,220,9916,6,0,0
1,1,0,0,2015-04-15,17274,220,9916,6,0,0
1,1,0,0,2015-05-19,17275,220,9916,6,0,0
1,1,0,0,2015-05-27,17276,220,9916,6,0,0
1,1,0,0,2015-06-10,17277,220,9916,6,0,0
1,1,0,0,2015-06-16,17278,220,9916,6,0,0
1,1,0,0,2015-06-17,17279,220,9916,6,0,0
1,1,0,0,2015-07-01,17280,220,9916,6,0,0
1,1,0,0,2015-07-22,17281,220,9916,6,0,0
1,1,0,0,2015-08-12,17282,220,9916,6,0,0
1,1,0,0,2015-08-19,17283,220,9916,6,0,0
1,1,0,0,2015-09-02,17284,220,9916,6,0,0
1,1,0,0,2015-09-09,17285,220,9916,6,0,0
1,1,0,0,2015-10-07,17286,220,9916,6,0,0
1,1,0,0,2015-11-04,17287,220,9916,6,0,0
1,1,0,0,2015-11-11,17288,220,9916,6,0,0
1,1,0,0,2015-11-25,17289,220,9916,6,0,0
1,1,0,0,2016-02-10,17290,220,9916,6,0,0
1,1,0,0,2016-02-10,17291,220,9916,6,0,0
1,1,0,0,2016-02-10,17292,220,9916,6,0,0
1,1,0,0,2016-03-09,17293,220,9916,6,0,0
1,1,0,0,2016-03-16,17294,220,9916,6,0,0
0,1,1,0,2016-03-30,17295,220,9916,6,0,0
1,1,0,0,2016-04-06,17296,220,9916,6,0,0
1,1,0,0,2016-04-13,17297,220,9916,6,0,0
1,1,0,0,2016-04-13,17298,220,9916,6,0,0
0,1,0,1,2016-04-20,17299,220,9916,6,0,0
1,1,0,0,2016-04-27,17300,220,9916,6,0,0
1,1,0,0,2016-05-04,17301,220,9916,6,0,0
1,1,0,0,2016-05-11,17302,220,9916,6,0,0
1,1,0,0,2016-06-01,17303,220,9916,6,0,0
1,1,0,0,2016-06-08,17304,220,9916,6,0,0
1,1,0,0,2016-06-15,17305,220,9916,6,0,0
1,1,0,0,2016-07-06,17306,220,9916,6,0,0
0,1,0,1,2016-07-13,17307,220,9916,6,0,0
1,1,0,0,2016-08-10,17308,220,9916,6,0,0
1,1,0,0,2016-09-07,17309,220,9916,6,0,0
1,1,0,0,2016-09-14,17310,220,9916,6,0,0
1,1,0,0,2016-10-12,17311,220,9916,6,0,0
1,1,0,0,2016-11-09,17312,220,9916,6,0,0
1,1,0,0,2016-11-23,17313,220,9916,6,0,0
1,1,0,0,2016-12-07,17314,220,9916,6,0,0
1,1,0,0,2016-12-14,17315,220,9916,6,0,0
1,1,0,0,2017-03-15,17316,220,9916,6,0,0
1,1,0,0,2017-04-05,17317,220,9916,6,0,0
1,1,0,0,2017-04-19,17318,220,9916,6,0,0
1,1,0,0,2017-05-03,17319,220,9916,6,0,0
1,1,0,0,2017-06-07,17320,220,9916,6,0,0
1,1,0,0,2017-06-14,17321,220,9916,6,0,0
0,1,0,1,2017-06-28,17322,220,9916,6,0,0
1,1,0,0,2017-07-05,17323,220,9916,6,0,0
1,1,0,0,2017-07-12,17324,220,9916,6,0,0
1,1,0,0,2017-08-09,17325,220,9916,6,0,0
1,1,0,0,2017-08-16,17326,220,9916,6,0,0
1,1,0,0,2017-09-06,17327,220,9916,6,0,0
1,1,0,0,2017-10-04,17328,220,9916,6,0,0
1,1,0,0,2017-10-11,17329,220,9916,6,0,0
1,1,0,0,2017-10-18,17330,220,9916,6,0,0
1,1,0,0,2017-11-01,17331,220,9916,6,0,0
1,1,0,0,2017-11-08,17332,220,9916,6,0,0
1,1,0,0,2017-11-15,17333,220,9916,6,0,0
0,1,1,0,2017-12-06,17334,220,9916,6,0,0
1,1,0,0,2017-12-13,17335,220,9916,6,0,0
1,1,0,0,2018-03-07,17336,220,9916,6,0,0
1,1,0,0,2018-03-14,17337,220,9916,6,0,0
1,1,0,0,2018-04-11,17338,220,9916,6,0,0
1,1,0,0,2018-04-18,17339,220,9916,6,0,0
1,1,0,0,2018-05-02,17340,220,9916,6,0,0
1,1,0,0,2018-05-09,17341,220,9916,6,0,0
1,1,0,0,2018-05-16,17342,220,9916,6,0,0
1,1,0,0,2018-05-23,17343,220,9916,6,0,0
1,1,0,0,2018-06-06,17344,220,9916,6,0,0
1,1,0,0,2018-06-13,17345,220,9916,6,0,0
1,1,0,0,2018-07-04,17346,220,9916,6,0,0
1,1,0,0,2018-07-11,17347,220,9916,6,0,0
1,1,0,0,2018-08-01,17348,220,9916,6,0,0
1,1,0,0,2018-08-22,17349,220,9916,6,0,0
1,1,0,0,2018-09-05,17350,220,9916,6,0,0
1,1,0,0,2018-09-12,17351,220,9916,6,0,0
1,1,0,0,2018-10-03,17352,220,9916,6,0,0
1,1,0,0,2018-10-17,17353,220,9916,6,0,0
1,1,0,0,2018-10-24,17354,220,9916,6,0,0
1,1,0,0,2018-11-07,17355,220,9916,6,0,0
1,1,0,0,2018-12-05,17356,220,9916,6,0,0
1,1,0,0,2018-12-12,17357,220,9916,6,0,0
1,1,0,0,2019-03-06,17358,220,9916,6,0,0
1,1,0,0,2019-03-13,17359,220,9916,6,0,0
1,1,0,0,2019-04-03,17360,220,9916,6,0,0
1,1,0,0,2019-05-08,17361,220,9916,6,0,0
0,1,0,1,2018-06-13,17362,74,9645,6,0,0
1,1,0,0,2015-06-03,17363,75,9645,6,0,0
1,1,0,0,2015-06-10,17364,75,9645,6,0,0
1,1,0,0,2015-06-17,17365,75,9645,6,0,0
1,1,0,0,2015-06-24,17366,75,9645,6,0,0
0,1,0,1,2015-07-07,17367,76,9645,6,0,0
0,1,0,1,2018-07-04,17368,82,9645,6,0,0
0,1,0,1,2018-09-12,17369,82,9645,6,0,0
1,1,0,0,2018-11-14,17370,82,9645,6,0,0
1,1,0,0,2015-09-16,17371,211,11670,6,0,0
1,1,0,0,2016-04-06,17372,211,11670,6,0,0
1,1,0,0,2016-07-13,17373,211,11670,6,0,0
1,1,0,0,2015-11-04,17374,210,11913,6,0,0
1,1,0,0,2015-11-11,17375,210,11913,6,0,0
1,1,0,0,2016-11-09,17376,210,11913,6,0,0
0,1,0,1,2015-11-12,17377,1090,11913,6,0,0
0,1,0,1,2016-11-10,17378,1090,11913,6,0,0
1,1,0,0,2017-08-16,17379,824,8014,6,0,0
1,1,0,0,2018-06-12,17380,1117,11819,6,0,0
1,1,0,0,2015-12-10,17381,1094,11819,6,0,0
1,1,0,0,2015-12-17,17382,1094,11819,6,0,0
1,1,0,0,2016-03-10,17383,1094,11819,6,0,0
1,1,0,0,2016-05-12,17384,1094,11819,6,0,0
0,1,1,0,2016-08-18,17385,1094,11819,6,0,0
1,1,0,0,2016-11-24,17386,1094,11819,6,0,0
1,1,0,0,2017-04-06,17387,1094,11819,6,0,0
0,1,1,0,2017-05-11,17388,1094,11819,6,0,0
1,1,0,0,2017-06-15,17389,1094,11819,6,0,0
1,1,0,0,2017-09-07,17390,1094,11819,6,0,0
1,1,0,0,2018-03-15,17391,1094,11819,6,0,0
0,1,1,0,2018-04-05,17392,1094,11819,6,0,0
0,1,1,0,2018-05-24,17393,1094,11819,6,0,0
0,1,1,0,2018-11-01,17394,1094,11819,6,0,0
1,1,0,0,2019-04-04,17395,1094,11819,6,0,0
1,1,0,0,2017-08-21,17396,1138,11819,6,0,0
1,1,0,0,2017-09-11,17397,1138,11819,6,0,0
1,1,0,0,2018-03-05,17398,1138,11819,6,0,0
1,1,0,0,2018-03-12,17399,1138,11819,6,0,0
1,1,0,0,2018-03-19,17400,1138,11819,6,0,0
1,1,0,0,2018-04-02,17401,1138,11819,6,0,0
1,1,0,0,2018-04-09,17402,1138,11819,6,0,0
1,1,0,0,2018-04-16,17403,1138,11819,6,0,0
1,1,0,0,2018-04-30,17404,1138,11819,6,0,0
1,1,0,0,2018-05-07,17405,1138,11819,6,0,0
1,1,0,0,2018-05-14,17406,1138,11819,6,0,0
1,1,0,0,2018-05-28,17407,1138,11819,6,0,0
1,1,0,0,2018-06-04,17408,1138,11819,6,0,0
1,1,0,0,2018-06-18,17409,1138,11819,6,0,0
1,1,0,0,2018-06-25,17410,1138,11819,6,0,0
