,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
181,2903,2018-06-06,1,1,0,0,0,0
182,2903,2018-06-12,1,1,0,0,0,0
183,2903,2018-06-21,1,1,0,0,0,0
184,2903,2018-07-03,1,1,0,0,0,0
185,2903,2018-07-04,1,1,0,0,0,0
186,2903,2018-07-10,1,1,0,0,0,0
187,2903,2018-07-11,1,1,0,0,0,0
188,2903,2018-07-17,1,1,0,0,0,0
189,2903,2018-07-31,1,1,0,0,0,0
190,2903,2018-08-01,1,1,0,0,0,0
191,2903,2018-08-07,1,1,0,0,0,0
192,2903,2018-08-08,1,1,0,0,0,0
193,2903,2018-08-14,1,1,0,0,0,0
194,2903,2018-08-15,1,1,0,0,0,0
195,2903,2018-08-21,1,1,0,0,0,0
196,2903,2018-08-27,1,1,0,0,0,0
197,2903,2018-09-24,1,1,0,0,0,0
198,2903,2018-09-25,1,0,0,0,1,0
199,2903,2018-10-02,1,1,0,0,0,0
200,2903,2018-10-09,1,0,0,0,1,0
201,2903,2018-10-16,1,1,0,0,0,0
202,2903,2018-10-17,1,1,0,0,0,0
203,2903,2018-10-23,1,1,0,0,0,0
204,2903,2018-10-24,1,1,0,0,0,0
205,2903,2018-10-25,1,1,0,0,0,0
206,2903,2018-11-06,1,1,0,0,0,0
207,2903,2018-11-07,1,1,0,0,0,0
208,2903,2018-11-13,1,1,0,0,0,0
209,2903,2018-11-14,1,1,0,0,0,0
210,2903,2018-11-15,1,1,0,0,0,0
211,2903,2018-11-22,1,1,0,0,0,0
212,2903,2018-12-04,1,1,0,0,0,0
213,2903,2018-12-05,1,0,0,0,1,0
214,2903,2018-12-11,1,0,0,0,1,0
215,2903,2018-12-12,1,1,0,0,0,0
216,2903,2018-12-13,1,1,0,0,0,0
217,2903,2018-12-13,1,1,0,0,0,0
218,2903,2018-12-19,1,1,0,0,0,0
219,2903,2018-12-19,1,1,0,0,0,0
220,2903,2019-02-26,1,1,0,0,0,0
