asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id_comision,id_senador,licencia,otras_comisiones
0,1,1,0,2015-06-04 00:00:00,336,4500,0,0
0,1,1,0,2015-06-11 00:00:00,336,4500,0,0
0,1,1,0,2015-07-02 00:00:00,336,4500,0,0
1,1,0,0,2015-07-16 00:00:00,336,4500,0,0
1,1,0,0,2015-07-21 00:00:00,336,4500,0,0
1,1,0,0,2015-09-03 00:00:00,336,4500,0,0
1,1,0,0,2015-09-10 00:00:00,336,4500,0,0
0,1,1,0,2015-10-01 00:00:00,336,4500,0,0
0,1,1,0,2016-03-10 00:00:00,336,4500,0,0
1,1,0,0,2016-04-07 00:00:00,336,4500,0,0
0,1,1,0,2016-04-14 00:00:00,336,4500,0,0
1,1,0,0,2016-05-12 00:00:00,336,4500,0,0
0,1,1,0,2016-06-09 00:00:00,336,4500,0,0
0,1,1,0,2016-06-16 00:00:00,336,4500,0,0
0,1,1,0,2016-07-07 00:00:00,336,4500,0,0
1,1,0,0,2016-10-06 00:00:00,336,4500,0,0
1,1,0,0,2016-10-13 00:00:00,336,4500,0,0
1,1,0,0,2016-11-10 00:00:00,336,4500,0,0
0,1,1,0,2016-11-17 00:00:00,336,4500,0,0
0,1,1,0,2016-12-15 00:00:00,336,4500,0,0
0,1,1,0,2016-12-21 00:00:00,336,4500,0,0
1,1,0,0,2017-03-09 00:00:00,336,4500,0,0
1,1,0,0,2017-03-16 00:00:00,336,4500,0,0
0,1,1,0,2017-03-23 00:00:00,336,4500,0,0
0,1,1,0,2017-05-04 00:00:00,336,4500,0,0
1,1,0,0,2017-05-11 00:00:00,336,4500,0,0
0,1,1,0,2017-05-18 00:00:00,336,4500,0,0
1,1,0,0,2017-06-01 00:00:00,336,4500,0,0
0,1,1,0,2017-06-08 00:00:00,336,4500,0,0
1,1,0,0,2017-06-15 00:00:00,336,4500,0,0
0,1,1,0,2017-07-13 00:00:00,336,4500,0,0
0,1,1,0,2017-08-03 00:00:00,336,4500,0,0
1,1,0,0,2017-08-10 00:00:00,336,4500,0,0
1,1,0,0,2017-10-05 00:00:00,336,4500,0,0
1,1,0,0,2017-11-09 00:00:00,336,4500,0,0
1,1,0,0,2017-11-16 00:00:00,336,4500,0,0
0,1,1,0,2017-12-14 00:00:00,336,4500,0,0
0,1,1,0,2017-12-19 00:00:00,336,4500,0,0
0,1,1,0,2018-01-23 00:00:00,336,4500,0,0
1,1,0,0,2018-01-25 00:00:00,336,4500,0,0
1,1,0,0,2018-02-05 00:00:00,336,4500,0,0
1,1,0,0,2018-02-06 00:00:00,336,4500,0,0
1,1,0,0,2018-02-07 00:00:00,336,4500,0,0
0,1,1,0,2018-03-08 00:00:00,336,4500,0,0
1,1,0,0,2018-04-05 00:00:00,336,4500,0,0
1,1,0,0,2018-04-12 00:00:00,336,4500,0,0
0,1,1,0,2018-05-03 00:00:00,336,4500,0,0
0,1,1,0,2018-05-10 00:00:00,336,4500,0,0
1,1,0,0,2018-06-14 00:00:00,336,4500,0,0
0,1,1,0,2018-07-05 00:00:00,336,4500,0,0
0,1,1,0,2018-07-12 00:00:00,336,4500,0,0
1,1,0,0,2018-08-02 00:00:00,336,4500,0,0
1,1,0,0,2018-09-13 00:00:00,336,4500,0,0
0,1,1,0,2018-10-04 00:00:00,336,4500,0,0
1,1,0,0,2018-10-11 00:00:00,336,4500,0,0
1,1,0,0,2018-10-18 00:00:00,336,4500,0,0
0,1,1,0,2018-11-29 00:00:00,336,4500,0,0
1,1,0,0,2019-03-14 00:00:00,336,4500,0,0
0,1,1,0,2019-04-04 00:00:00,336,4500,0,0
0,1,1,0,2017-12-13 00:00:00,1155,4500,0,0
1,1,0,0,2015-04-15 00:00:00,945,4500,0,0
1,1,0,0,2015-06-03 00:00:00,945,4500,0,0
0,1,1,0,2015-07-08 00:00:00,945,4500,0,0
0,1,1,0,2015-08-05 00:00:00,945,4500,0,0
0,1,1,0,2015-08-12 00:00:00,945,4500,0,0
1,1,0,0,2016-03-09 00:00:00,945,4500,0,0
0,1,1,0,2016-04-13 00:00:00,945,4500,0,0
1,1,0,0,2016-05-04 00:00:00,945,4500,0,0
0,1,1,0,2016-05-11 00:00:00,945,4500,0,0
0,1,1,0,2016-05-18 00:00:00,945,4500,0,0
0,1,1,0,2016-06-01 00:00:00,945,4500,0,0
1,1,0,0,2016-06-08 00:00:00,945,4500,0,0
1,1,0,0,2016-06-15 00:00:00,945,4500,0,0
0,1,1,0,2016-09-28 00:00:00,945,4500,0,0
0,1,1,0,2016-10-05 00:00:00,945,4500,0,0
1,1,0,0,2016-10-12 00:00:00,945,4500,0,0
0,1,1,0,2016-11-09 00:00:00,945,4500,0,0
1,1,0,0,2016-11-16 00:00:00,945,4500,0,0
1,1,0,0,2016-12-07 00:00:00,945,4500,0,0
1,1,0,0,2016-12-14 00:00:00,945,4500,0,0
0,1,1,0,2016-12-21 00:00:00,945,4500,0,0
1,1,0,0,2017-02-08 00:00:00,945,4500,0,0
1,1,0,0,2017-02-15 00:00:00,945,4500,0,0
1,1,0,0,2017-03-08 00:00:00,945,4500,0,0
0,1,1,0,2017-03-22 00:00:00,945,4500,0,0
0,1,1,0,2017-05-17 00:00:00,945,4500,0,0
1,1,0,0,2017-08-02 00:00:00,945,4500,0,0
1,1,0,0,2017-10-11 00:00:00,945,4500,0,0
0,1,1,0,2017-11-08 00:00:00,945,4500,0,0
1,1,0,0,2017-11-22 00:00:00,945,4500,0,0
1,1,0,0,2017-12-06 00:00:00,945,4500,0,0
0,1,1,0,2017-12-27 00:00:00,945,4500,0,0
1,1,0,0,2018-03-07 00:00:00,945,4500,0,0
1,1,0,0,2018-05-02 00:00:00,945,4500,0,0
1,1,0,0,2018-05-09 00:00:00,945,4500,0,0
1,1,0,0,2018-05-16 00:00:00,945,4500,0,0
1,1,0,0,2018-06-13 00:00:00,945,4500,0,0
1,1,0,0,2018-07-11 00:00:00,945,4500,0,0
1,1,0,0,2018-08-01 00:00:00,945,4500,0,0
1,1,0,0,2018-10-03 00:00:00,945,4500,0,0
1,1,0,0,2018-10-17 00:00:00,945,4500,0,0
1,1,0,0,2019-03-13 00:00:00,945,4500,0,0
1,1,0,0,2015-12-10 00:00:00,314,6661,0,0
1,1,0,0,2016-04-14 00:00:00,314,6661,0,0
1,1,0,0,2016-05-12 00:00:00,314,6661,0,0
1,1,0,0,2016-06-16 00:00:00,314,6661,0,0
1,1,0,0,2017-05-11 00:00:00,314,6661,0,0
1,1,0,0,2017-06-15 00:00:00,314,6661,0,0
1,1,0,0,2017-08-03 00:00:00,314,6661,0,0
1,1,0,0,2017-08-10 00:00:00,314,6661,0,0
1,1,0,0,2017-11-09 00:00:00,314,6661,0,0
1,1,0,0,2016-12-20 00:00:00,1130,6661,0,0
1,1,0,0,2016-07-13 00:00:00,1113,6661,0,0
1,1,0,0,2015-07-27 00:00:00,1113,6661,0,0
1,1,0,0,2016-07-27 00:00:00,1113,6661,0,0
1,1,0,0,2016-10-19 00:00:00,1113,6661,0,0
1,1,0,0,2016-12-14 00:00:00,1113,6661,0,0
1,1,0,0,2017-03-22 00:00:00,1113,6661,0,0
1,1,0,0,2017-04-27 00:00:00,1113,6661,0,0
1,1,0,0,2017-05-24 00:00:00,1113,6661,0,0
1,1,0,0,2017-05-31 00:00:00,1113,6661,0,0
0,1,1,0,2017-07-19 00:00:00,1113,6661,0,0
1,1,0,0,2017-07-27 00:00:00,1113,6661,0,0
1,1,0,0,2017-08-03 00:00:00,1113,6661,0,0
1,1,0,0,2016-03-16 00:00:00,317,6661,0,0
1,1,0,0,2016-04-06 00:00:00,317,6661,0,0
1,1,0,0,2016-04-13 00:00:00,317,6661,0,0
1,1,0,0,2016-05-11 00:00:00,317,6661,0,0
1,1,0,0,2016-05-18 00:00:00,317,6661,0,0
1,1,0,0,2016-06-15 00:00:00,317,6661,0,0
1,1,0,0,2016-07-06 00:00:00,317,6661,0,0
1,1,0,0,2016-07-13 00:00:00,317,6661,0,0
1,1,0,0,2016-08-10 00:00:00,317,6661,0,0
1,1,0,0,2016-11-09 00:00:00,317,6661,0,0
1,1,0,0,2016-12-14 00:00:00,317,6661,0,0
1,1,0,0,2017-05-10 00:00:00,317,6661,0,0
1,1,0,0,2017-08-02 00:00:00,317,6661,0,0
1,1,0,0,2017-03-13 00:00:00,1122,6661,0,0
1,1,0,0,2017-05-08 00:00:00,1122,6661,0,0
1,1,0,0,2016-03-15 00:00:00,347,6661,0,0
1,1,0,0,2016-04-12 00:00:00,347,6661,0,0
1,1,0,0,2016-05-10 00:00:00,347,6661,0,0
1,1,0,0,2016-11-08 00:00:00,347,6661,0,0
1,1,0,0,2017-03-14 00:00:00,347,6661,0,0
1,1,0,0,2017-05-09 00:00:00,347,6661,0,0
1,1,0,0,2017-08-08 00:00:00,347,6661,0,0
1,1,0,0,2017-08-15 00:00:00,347,6661,0,0
1,1,0,0,2016-04-11 00:00:00,927,6661,0,0
1,1,0,0,2016-05-09 00:00:00,927,6661,0,0
1,1,0,0,2017-03-13 00:00:00,927,6661,0,0
1,1,0,0,2017-05-08 00:00:00,927,6661,0,0
1,1,0,0,2017-07-31 00:00:00,927,6661,0,0
1,1,0,0,2017-08-07 00:00:00,927,6661,0,0
1,1,0,0,2017-08-14 00:00:00,927,6661,0,0
1,1,0,0,2015-12-09 00:00:00,324,6661,0,0
1,1,0,0,2016-05-11 00:00:00,324,6661,0,0
1,1,0,0,2016-07-13 00:00:00,324,6661,0,0
1,1,0,0,2016-11-09 00:00:00,324,6661,0,0
1,1,0,0,2017-05-10 00:00:00,324,6661,0,0
1,1,0,0,2017-08-16 00:00:00,324,6661,0,0
1,1,0,0,2018-11-28 00:00:00,354,2887,0,0
1,1,0,0,2015-04-08 00:00:00,824,6839,0,0
1,1,0,0,2015-06-17 00:00:00,824,6839,0,0
1,1,0,0,2015-07-08 00:00:00,824,6839,0,0
1,1,0,0,2015-11-11 00:00:00,824,6839,0,0
1,1,0,0,2015-12-09 00:00:00,824,6839,0,0
1,1,0,0,2016-04-13 00:00:00,824,6839,0,0
1,1,0,0,2016-06-01 00:00:00,824,6839,0,0
1,1,0,0,2016-07-06 00:00:00,824,6839,0,0
1,1,0,0,2017-03-15 00:00:00,824,6839,0,0
1,1,0,0,2017-10-04 00:00:00,824,6839,0,0
1,1,0,0,2018-07-11 00:00:00,824,6839,0,0
0,1,1,0,2018-09-12 00:00:00,824,6839,0,0
1,1,0,0,2015-05-19 00:00:00,331,10008,0,0
1,1,0,0,2015-07-01 00:00:00,331,10008,0,0
1,1,0,0,2016-11-08 00:00:00,331,10008,0,0
1,1,0,0,2016-11-15 00:00:00,331,10008,0,0
1,1,0,0,2017-07-12 00:00:00,331,10008,0,0
1,1,0,0,2016-03-17 00:00:00,312,10008,0,0
1,1,0,0,2018-08-23 00:00:00,312,10008,0,0
1,1,0,0,2016-06-13 00:00:00,430,10008,0,0
0,1,1,0,2017-06-14 00:00:00,317,10008,0,0
1,1,0,0,2019-04-09 00:00:00,321,10008,0,0
1,1,0,0,2018-08-22 00:00:00,1130,10008,0,0
1,1,0,0,2015-04-09 00:00:00,336,10008,0,0
1,1,0,0,2017-07-13 00:00:00,336,10008,0,0
1,1,0,0,2017-11-16 00:00:00,336,10008,0,0
1,1,0,0,2018-08-09 00:00:00,336,10008,0,0
1,1,0,0,2019-04-11 00:00:00,336,10008,0,0
1,1,0,0,2016-06-15 00:00:00,945,10008,0,0
1,1,0,0,2016-10-12 00:00:00,945,10008,0,0
1,1,0,0,2016-11-09 00:00:00,945,10008,0,0
1,1,0,0,2017-11-22 00:00:00,945,10008,0,0
1,1,0,0,2018-08-08 00:00:00,945,10008,0,0
1,1,0,0,2018-08-22 00:00:00,1104,10008,0,0
1,1,0,0,2016-03-17 00:00:00,315,10008,0,0
1,1,0,0,2017-11-16 00:00:00,315,10008,0,0
1,1,0,0,2017-11-23 00:00:00,315,10008,0,0
1,1,0,0,2017-12-20 00:00:00,315,10008,0,0
1,1,0,0,2018-03-22 00:00:00,315,10008,0,0
1,1,0,0,2018-08-09 00:00:00,315,10008,0,0
1,1,0,0,2019-04-09 00:00:00,315,10008,0,0
1,1,0,0,2019-04-11 00:00:00,315,10008,0,0
0,1,1,0,2016-07-06 00:00:00,322,10008,0,0
1,1,0,0,2016-11-09 00:00:00,324,10008,0,0
1,1,0,0,2017-07-11 00:00:00,347,10008,0,0
1,1,0,0,2018-10-02 00:00:00,347,10008,0,0
1,1,0,0,2016-06-14 00:00:00,418,10008,0,0
1,1,0,0,2016-10-18 00:00:00,418,10008,0,0
0,1,1,0,2015-07-02 00:00:00,314,7889,0,0
0,1,1,0,2015-07-02 00:00:00,336,7889,0,0
1,1,0,0,2015-04-09 00:00:00,312,9982,0,0
1,1,0,0,2015-09-17 00:00:00,312,9982,0,0
1,1,0,0,2018-04-05 00:00:00,312,9982,0,0
1,1,0,0,2018-08-09 00:00:00,312,9982,0,0
1,1,0,0,2018-08-16 00:00:00,312,9982,0,0
1,1,0,0,2018-11-08 00:00:00,312,9982,0,0
1,1,0,0,2018-12-06 00:00:00,312,9982,0,0
1,1,0,0,2018-03-06 00:00:00,1087,9982,0,0
1,1,0,0,2015-09-16 00:00:00,317,9982,0,0
1,1,0,0,2016-07-06 00:00:00,317,9982,0,0
1,1,0,0,2016-07-13 00:00:00,317,9982,0,0
1,1,0,0,2017-07-12 00:00:00,317,9982,0,0
1,1,0,0,2017-12-13 00:00:00,317,9982,0,0
1,1,0,0,2017-12-20 00:00:00,317,9982,0,0
1,1,0,0,2018-04-04 00:00:00,317,9982,0,0
0,1,1,0,2019-03-13 00:00:00,317,9982,0,0
1,1,0,0,2018-08-09 00:00:00,336,9982,0,0
1,1,0,0,2018-08-16 00:00:00,336,9982,0,0
1,1,0,0,2018-11-15 00:00:00,336,9982,0,0
1,1,0,0,2019-04-11 00:00:00,336,9982,0,0
0,1,1,0,2016-08-03 00:00:00,945,9982,0,0
1,1,0,0,2018-08-08 00:00:00,945,9982,0,0
1,1,0,0,2018-08-15 00:00:00,945,9982,0,0
1,1,0,0,2018-11-07 00:00:00,945,9982,0,0
1,1,0,0,2018-12-05 00:00:00,945,9982,0,0
1,1,0,0,2018-12-12 00:00:00,945,9982,0,0
1,1,0,0,2016-07-06 00:00:00,322,9982,0,0
1,1,0,0,2019-03-13 00:00:00,322,9982,0,0
1,1,0,0,2015-11-10 00:00:00,1104,9982,0,0
1,1,0,0,2015-11-11 00:00:00,1104,9982,0,0
1,1,0,0,2018-03-06 00:00:00,347,9982,0,0
1,1,0,0,2018-04-17 00:00:00,347,9982,0,0
1,1,0,0,2015-09-16 00:00:00,331,8463,0,0
1,1,0,0,2015-10-07 00:00:00,331,8463,0,0
1,1,0,0,2016-03-15 00:00:00,331,8463,0,0
1,1,0,0,2015-04-09 00:00:00,312,8463,0,0
1,1,0,0,2015-05-12 00:00:00,312,8463,0,0
1,1,0,0,2015-10-15 00:00:00,314,8463,0,0
1,1,0,0,2015-10-21 00:00:00,314,8463,0,0
1,1,0,0,2015-05-12 00:00:00,311,8463,0,0
1,1,0,0,2015-05-19 00:00:00,311,8463,0,0
0,1,1,0,2016-03-14 00:00:00,430,8463,0,0
1,1,0,0,2015-04-08 00:00:00,321,8463,0,0
1,1,0,0,2015-04-13 00:00:00,321,8463,0,0
1,1,0,0,2016-07-06 00:00:00,317,8463,0,0
1,1,0,0,2015-04-09 00:00:00,315,8463,0,0
1,1,0,0,2015-05-14 00:00:00,315,8463,0,0
1,1,0,0,2015-12-10 00:00:00,315,8463,0,0
1,1,0,0,2016-04-13 00:00:00,945,8463,0,0
1,1,0,0,2015-10-26 00:00:00,1104,8463,0,0
1,1,0,0,2015-10-27 00:00:00,1104,8463,0,0
1,1,0,0,2015-10-28 00:00:00,1104,8463,0,0
1,1,0,0,2015-10-29 00:00:00,1104,8463,0,0
1,1,0,0,2015-10-30 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-03 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-04 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-05 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-06 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-09 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-10 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-11 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-12 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-13 00:00:00,1104,8463,0,0
1,1,0,0,2015-11-17 00:00:00,1104,8463,0,0
1,1,0,0,2015-12-16 00:00:00,322,8463,0,0
1,1,0,0,2015-09-08 00:00:00,347,8463,0,0
1,1,0,0,2016-04-06 00:00:00,324,8463,0,0
1,1,0,0,2015-08-18 00:00:00,418,8463,0,0
1,1,0,0,2015-10-06 00:00:00,418,8463,0,0
1,1,0,0,2016-03-15 00:00:00,418,8463,0,0
1,1,0,0,2016-04-12 00:00:00,418,8463,0,0
1,1,0,0,2017-12-14 00:00:00,312,11526,0,0
1,1,0,0,2017-12-14 00:00:00,314,11526,0,0
1,1,0,0,2017-11-20 00:00:00,1093,11526,0,0
1,1,0,0,2017-12-04 00:00:00,1093,11526,0,0
1,1,0,0,2017-12-12 00:00:00,1093,11526,0,0
1,1,0,0,2018-03-13 00:00:00,1093,11526,0,0
1,1,0,0,2018-04-03 00:00:00,1093,11526,0,0
1,1,0,0,2018-07-03 00:00:00,1093,11526,0,0
0,1,1,0,2018-07-17 00:00:00,1093,11526,0,0
1,1,0,0,2018-07-30 00:00:00,1093,11526,0,0
1,1,0,0,2018-08-06 00:00:00,1093,11526,0,0
1,1,0,0,2018-11-05 00:00:00,1093,11526,0,0
1,1,0,0,2018-12-03 00:00:00,1093,11526,0,0
1,1,0,0,2019-03-11 00:00:00,1093,11526,0,0
1,1,0,0,2017-11-16 00:00:00,1091,11526,0,0
1,1,0,0,2018-04-05 00:00:00,1091,11526,0,0
1,1,0,0,2018-04-19 00:00:00,1091,11526,0,0
1,1,0,0,2018-05-03 00:00:00,1091,11526,0,0
1,1,0,0,2018-05-17 00:00:00,1091,11526,0,0
1,1,0,0,2018-06-07 00:00:00,1091,11526,0,0
1,1,0,0,2018-06-21 00:00:00,1091,11526,0,0
1,1,0,0,2018-07-05 00:00:00,1091,11526,0,0
1,1,0,0,2018-07-19 00:00:00,1091,11526,0,0
1,1,0,0,2018-08-23 00:00:00,1091,11526,0,0
1,1,0,0,2018-09-06 00:00:00,1091,11526,0,0
1,1,0,0,2018-09-27 00:00:00,1091,11526,0,0
1,1,0,0,2018-12-06 00:00:00,1091,11526,0,0
1,1,0,0,2019-03-21 00:00:00,1091,11526,0,0
0,1,1,0,2017-11-23 00:00:00,1094,11526,0,0
1,1,0,0,2018-03-15 00:00:00,1094,11526,0,0
1,1,0,0,2018-04-05 00:00:00,1094,11526,0,0
1,1,0,0,2018-05-03 00:00:00,1094,11526,0,0
1,1,0,0,2018-05-10 00:00:00,1094,11526,0,0
1,1,0,0,2018-05-17 00:00:00,1094,11526,0,0
1,1,0,0,2018-05-24 00:00:00,1094,11526,0,0
1,1,0,0,2018-06-08 00:00:00,1094,11526,0,0
1,1,0,0,2018-06-14 00:00:00,1094,11526,0,0
1,1,0,0,2018-06-21 00:00:00,1094,11526,0,0
1,1,0,0,2018-09-06 00:00:00,1094,11526,0,0
1,1,0,0,2018-10-11 00:00:00,1094,11526,0,0
1,1,0,0,2018-10-18 00:00:00,1094,11526,0,0
1,1,0,0,2018-11-01 00:00:00,1094,11526,0,0
1,1,0,0,2018-11-08 00:00:00,1094,11526,0,0
1,1,0,0,2018-11-15 00:00:00,1094,11526,0,0
1,1,0,0,2018-12-13 00:00:00,1094,11526,0,0
1,1,0,0,2019-03-14 00:00:00,1094,11526,0,0
1,1,0,0,2019-04-04 00:00:00,1094,11526,0,0
1,1,0,0,2019-04-11 00:00:00,1094,11526,0,0
0,1,1,0,2018-09-26 00:00:00,1161,11526,0,0
1,1,0,0,2018-10-03 00:00:00,1161,11526,0,0
1,1,0,0,2018-07-04 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-10 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-11 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-12 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-17 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-19 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-24 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-25 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-26 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-27 00:00:00,1160,11526,0,0
1,1,0,0,2018-07-31 00:00:00,1160,11526,0,0
1,1,0,0,2018-08-02 00:00:00,1160,11526,0,0
1,1,0,0,2018-08-03 00:00:00,1160,11526,0,0
1,1,0,0,2018-08-07 00:00:00,1160,11526,0,0
1,1,0,0,2018-08-08 00:00:00,1160,11526,0,0
1,1,0,0,2018-08-10 00:00:00,1160,11526,0,0
1,1,0,0,2018-10-03 00:00:00,1160,11526,0,0
0,1,1,0,2017-11-01 00:00:00,78,11526,0,0
1,1,0,0,2017-11-15 00:00:00,78,11526,0,0
1,1,0,0,2017-11-22 00:00:00,78,11526,0,0
1,1,0,0,2017-12-06 00:00:00,78,11526,0,0
1,1,0,0,2018-02-08 00:00:00,78,11526,0,0
1,1,0,0,2018-03-14 00:00:00,78,11526,0,0
1,1,0,0,2018-03-21 00:00:00,78,11526,0,0
1,1,0,0,2018-04-04 00:00:00,78,11526,0,0
1,1,0,0,2018-04-11 00:00:00,78,11526,0,0
1,1,0,0,2018-05-02 00:00:00,78,11526,0,0
1,1,0,0,2018-05-09 00:00:00,78,11526,0,0
1,1,0,0,2018-05-16 00:00:00,78,11526,0,0
1,1,0,0,2018-05-31 00:00:00,78,11526,0,0
1,1,0,0,2018-06-06 00:00:00,78,11526,0,0
1,1,0,0,2018-06-13 00:00:00,78,11526,0,0
1,1,0,0,2018-06-27 00:00:00,78,11526,0,0
1,1,0,0,2018-07-04 00:00:00,78,11526,0,0
1,1,0,0,2018-08-29 00:00:00,78,11526,0,0
1,1,0,0,2018-09-26 00:00:00,78,11526,0,0
1,1,0,0,2018-10-31 00:00:00,78,11526,0,0
1,1,0,0,2018-11-14 00:00:00,78,11526,0,0
1,1,0,0,2018-12-05 00:00:00,78,11526,0,0
1,1,0,0,2018-12-12 00:00:00,78,11526,0,0
1,1,0,0,2019-03-06 00:00:00,78,11526,0,0
1,1,0,0,2019-03-13 00:00:00,78,11526,0,0
1,1,0,0,2019-04-10 00:00:00,78,11526,0,0
1,1,0,0,2017-12-05 00:00:00,1149,11526,0,0
1,1,0,0,2015-07-08 00:00:00,317,327,0,0
1,1,0,0,2017-12-15 00:00:00,1152,327,0,0
1,1,0,0,2018-03-02 00:00:00,1152,327,0,0
1,1,0,0,2018-03-21 00:00:00,1152,327,0,0
1,1,0,0,2018-04-04 00:00:00,1152,327,0,0
1,1,0,0,2018-04-10 00:00:00,1152,327,0,0
1,1,0,0,2018-04-25 00:00:00,1152,327,0,0
1,1,0,0,2018-05-02 00:00:00,1152,327,0,0
1,1,0,0,2018-05-14 00:00:00,1152,327,0,0
1,1,0,0,2018-05-29 00:00:00,1152,327,0,0
1,1,0,0,2017-12-20 00:00:00,314,327,0,0
1,1,0,0,2015-04-09 00:00:00,314,327,0,0
1,1,0,0,2015-05-14 00:00:00,314,327,0,0
1,1,0,0,2015-06-04 00:00:00,314,327,0,0
0,1,1,0,2015-06-11 00:00:00,314,327,0,0
0,1,1,0,2015-07-02 00:00:00,314,327,0,0
1,1,0,0,2015-07-16 00:00:00,314,327,0,0
0,1,1,0,2015-08-06 00:00:00,314,327,0,0
1,1,0,0,2015-08-13 00:00:00,314,327,0,0
0,1,1,0,2015-09-03 00:00:00,314,327,0,0
1,1,0,0,2015-09-10 00:00:00,314,327,0,0
0,1,1,0,2015-10-01 00:00:00,314,327,0,0
1,1,0,0,2015-10-08 00:00:00,314,327,0,0
0,1,1,0,2015-10-15 00:00:00,314,327,0,0
0,1,1,0,2015-10-21 00:00:00,314,327,0,0
1,1,0,0,2015-12-10 00:00:00,314,327,0,0
1,1,0,0,2016-03-17 00:00:00,314,327,0,0
1,1,0,0,2016-04-07 00:00:00,314,327,0,0
1,1,0,0,2016-04-14 00:00:00,314,327,0,0
1,1,0,0,2016-05-05 00:00:00,314,327,0,0
0,1,1,0,2016-05-12 00:00:00,314,327,0,0
1,1,0,0,2016-06-02 00:00:00,314,327,0,0
1,1,0,0,2016-06-16 00:00:00,314,327,0,0
1,1,0,0,2016-08-04 00:00:00,314,327,0,0
0,1,0,0,2016-09-01 00:00:00,314,327,0,1
1,1,0,0,2016-10-06 00:00:00,314,327,0,0
1,1,0,0,2016-10-13 00:00:00,314,327,0,0
0,1,1,0,2016-11-03 00:00:00,314,327,0,0
1,1,0,0,2016-12-22 00:00:00,314,327,0,0
1,1,0,0,2017-03-02 00:00:00,314,327,0,0
1,1,0,0,2017-03-16 00:00:00,314,327,0,0
1,1,0,0,2017-05-04 00:00:00,314,327,0,0
1,1,0,0,2017-05-11 00:00:00,314,327,0,0
0,1,1,0,2017-06-01 00:00:00,314,327,0,0
1,1,0,0,2017-06-15 00:00:00,314,327,0,0
1,1,0,0,2017-07-06 00:00:00,314,327,0,0
1,1,0,0,2017-07-13 00:00:00,314,327,0,0
1,1,0,0,2017-08-03 00:00:00,314,327,0,0
1,1,0,0,2017-08-10 00:00:00,314,327,0,0
1,1,0,0,2017-10-05 00:00:00,314,327,0,0
0,1,1,0,2017-10-12 00:00:00,314,327,0,0
0,1,1,0,2017-10-19 00:00:00,314,327,0,0
1,1,0,0,2017-11-09 00:00:00,314,327,0,0
1,1,0,0,2017-11-16 00:00:00,314,327,0,0
1,1,0,0,2017-12-07 00:00:00,314,327,0,0
1,1,0,0,2017-12-14 00:00:00,314,327,0,0
1,1,0,0,2017-12-19 00:00:00,314,327,0,0
0,1,1,0,2018-03-08 00:00:00,314,327,0,0
1,1,0,0,2018-03-15 00:00:00,314,327,0,0
1,1,0,0,2018-04-05 00:00:00,314,327,0,0
0,1,1,0,2018-04-12 00:00:00,314,327,0,0
1,1,0,0,2018-05-10 00:00:00,314,327,0,0
1,1,0,0,2018-05-17 00:00:00,314,327,0,0
1,1,0,0,2018-06-07 00:00:00,314,327,0,0
1,1,0,0,2018-06-14 00:00:00,314,327,0,0
1,1,0,0,2018-07-05 00:00:00,314,327,0,0
1,1,0,0,2018-08-02 00:00:00,314,327,0,0
1,1,0,0,2018-08-16 00:00:00,314,327,0,0
1,1,0,0,2018-09-05 00:00:00,314,327,0,0
1,1,0,0,2018-10-04 00:00:00,314,327,0,0
1,1,0,0,2018-10-08 00:00:00,314,327,0,0
0,1,1,0,2018-10-18 00:00:00,314,327,0,0
1,1,0,0,2018-11-08 00:00:00,314,327,0,0
0,1,1,0,2018-12-06 00:00:00,314,327,0,0
0,1,1,0,2019-03-14 00:00:00,314,327,0,0
0,1,1,0,2019-03-28 00:00:00,314,327,0,0
1,1,0,0,2019-04-11 00:00:00,314,327,0,0
1,1,0,0,2015-04-09 00:00:00,312,327,0,0
1,1,0,0,2015-04-14 00:00:00,312,327,0,0
1,1,0,0,2015-05-12 00:00:00,312,327,0,0
1,1,0,0,2015-06-04 00:00:00,312,327,0,0
1,1,0,0,2015-06-11 00:00:00,312,327,0,0
1,1,0,0,2015-06-18 00:00:00,312,327,0,0
1,1,0,0,2015-07-02 00:00:00,312,327,0,0
1,1,0,0,2015-07-14 00:00:00,312,327,0,0
1,1,0,0,2015-07-16 00:00:00,312,327,0,0
1,1,0,0,2015-07-30 00:00:00,312,327,0,0
1,1,0,0,2015-08-06 00:00:00,312,327,0,0
