,estado,fecha_entrada,id_ficha,id_senador,organismo,tipo,titulo,nombre
7252,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7253,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7254,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7255,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7256,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7257,,2018-03-06,138643,3157,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Castillo, Juan"
7258,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7259,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7260,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7261,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7262,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7263,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7264,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7265,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7266,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7267,,2017-05-10,134776,6661,CSS,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,"Lorier, Eduardo"
7268,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7269,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7270,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7271,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7272,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7273,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7274,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7275,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7276,,2017-03-14,133875,6661,CSS,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,"Lorier, Eduardo"
7277,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7278,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7279,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7280,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7281,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7282,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7283,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7284,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7285,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7286,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7287,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7288,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7289,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7290,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7291,,2016-07-13,130766,6661,CSS,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,"Lorier, Eduardo"
7292,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7293,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7294,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7295,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7296,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7297,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7298,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7299,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7300,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7301,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7302,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7303,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7304,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7305,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7306,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7307,,2017-08-09,136210,11531,CSS,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,"Cardozo Rufo, Virginia"
7308,,2015-06-29,125217,7737,CSS,PROYECTO DE LEY,"""VILLA APÍCOLA"". VILLA 25 DE MAYO (FLORIDA). DECLARACIÓN.","Enciso Christiansen, Carlos"
7309,,2015-06-16,125009,7737,CSS,PROYECTO DE LEY,MENORES INFRACTORES. RESPONSABLES. NORMAS.,"Enciso Christiansen, Carlos"
7310,,2015-06-16,125009,7737,CSS,PROYECTO DE LEY,MENORES INFRACTORES. RESPONSABLES. NORMAS.,"Enciso Christiansen, Carlos"
7311,,2015-06-16,125009,7737,CSS,PROYECTO DE LEY,MENORES INFRACTORES. RESPONSABLES. NORMAS.,"Enciso Christiansen, Carlos"
7312,,2015-06-16,125009,7737,CSS,PROYECTO DE LEY,MENORES INFRACTORES. RESPONSABLES. NORMAS.,"Enciso Christiansen, Carlos"
7313,,2015-06-16,125010,7737,CSS,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,"Enciso Christiansen, Carlos"
7314,,2015-06-16,125010,7737,CSS,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,"Enciso Christiansen, Carlos"
7315,,2015-06-16,125010,7737,CSS,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,"Enciso Christiansen, Carlos"
7316,,2015-06-16,125010,7737,CSS,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,"Enciso Christiansen, Carlos"
7317,,2015-06-16,125010,7737,CSS,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,"Enciso Christiansen, Carlos"
7318,,2015-06-02,124777,7737,CSS,PROYECTO DE LEY,"ORIBE, Josefa. ESCUELA Nº 183 (MONTEVIDEO). DENOMINACIÓN.","Enciso Christiansen, Carlos"
7319,,2015-06-02,124777,7737,CSS,PROYECTO DE LEY,"ORIBE, Josefa. ESCUELA Nº 183 (MONTEVIDEO). DENOMINACIÓN.","Enciso Christiansen, Carlos"
7320,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7321,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7322,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7323,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7324,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7325,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7326,,2015-03-24,123873,7737,CSS,PROYECTO DE LEY,PACIENTES CON TRATAMIENTO MEDICO EN EL EXTERIOR. TRASLADO. MILLAS PASAJES OFICIALES. USO.,"Enciso Christiansen, Carlos"
7327,,2015-02-27,123409,7737,CSS,PROYECTO DE LEY,SISTEMA PUBLICO TELEVISION INTERIOR . PUBLICIDAD. FINANCIAMIENTO.,"Enciso Christiansen, Carlos"
7328,,2017-09-13,136681,7751,CSS,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,"Mujica, Gonzalo"
7329,,2017-09-13,136681,7751,CSS,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,"Mujica, Gonzalo"
7330,,2017-09-13,136681,7751,CSS,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,"Mujica, Gonzalo"
7331,,2017-09-13,136681,7751,CSS,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,"Mujica, Gonzalo"
7332,,2017-09-12,136617,7751,CSS,PROYECTO DE LEY,AFILIADOS REGIMEN PREVISIONAL MIXTO. DESAFILIACION AFAP. HABILITACION. REGIMEN.,"Mujica, Gonzalo"
7333,,2017-06-22,135389,7751,CSS,PROYECTO DE LEY,SALARIOS Y PASIVIDADES. IRPF. MINIMO INTANGIBLE Y PRIORIDAD DESCUENTOS. MODIFICACION.,"Mujica, Gonzalo"
7334,,2017-06-22,135389,7751,CSS,PROYECTO DE LEY,SALARIOS Y PASIVIDADES. IRPF. MINIMO INTANGIBLE Y PRIORIDAD DESCUENTOS. MODIFICACION.,"Mujica, Gonzalo"
7335,,2017-06-22,135389,7751,CSS,PROYECTO DE LEY,SALARIOS Y PASIVIDADES. IRPF. MINIMO INTANGIBLE Y PRIORIDAD DESCUENTOS. MODIFICACION.,"Mujica, Gonzalo"
7336,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7337,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7338,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7339,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7340,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7341,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7342,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7343,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7344,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7345,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7346,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7347,,2015-11-10,127268,7751,CSS,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,"Mujica, Gonzalo"
7348,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7349,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7350,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7351,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7352,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7353,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7354,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7355,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7356,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7357,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7358,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7359,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7360,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7361,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7362,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7363,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7364,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7365,,2018-12-05,142063,2965,CSS,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,"García, Javier"
7366,,2018-09-07,141176,2965,CSS,PROYECTO DE LEY,SISTEMA INTEGRADO SALUD (NACIONAL). USUARIOS. ELECCIÓN SERVICIOS SALUD. MODIFICACIÓN.,"García, Javier"
7367,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7368,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7369,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7370,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7371,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7372,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7373,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7374,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7375,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7376,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7377,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7378,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7379,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7380,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7381,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7382,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7383,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7384,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7385,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7386,,2018-07-10,140424,2965,CSS,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,"García, Javier"
7387,,2018-04-09,139152,2965,CSS,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,"García, Javier"
7388,,2018-04-09,139152,2965,CSS,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,"García, Javier"
7389,,2018-04-09,139152,2965,CSS,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,"García, Javier"
7390,,2018-04-09,139152,2965,CSS,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,"García, Javier"
7391,,2018-04-09,139152,2965,CSS,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,"García, Javier"
7392,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7393,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7394,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7395,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7396,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7397,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7398,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7399,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7400,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
7401,,2018-03-09,138818,2965,CSS,PROYECTO DE RESOLUCION   ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.","García, Javier"
