camara,departamento,duracion_segundos,fecha_fin,fecha_ini,id_legislador,lema,sublema,titular
Cámara de Senadores,,86340,2018-05-16 23:59:00,2018-05-16 00:00:00,9167,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,,,2019-02-26 00:00:00,11755,PARTIDO FRENTE AMPLIO,,
Cámara de Senadores,,0,2015-02-28 00:00:00,2015-02-15 00:00:00,5246,,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340,2015-06-13 23:59:00,2015-06-08 00:00:00,5246,,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,50340,2015-06-17 13:59:00,2015-06-17 00:00:00,5246,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Sendic, Raúl"
Cámara de Senadores,,86340,2015-08-18 23:59:00,2015-08-18 00:00:00,5246,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Sendic, Raúl"
Cámara de Senadores,,86340,2017-10-10 23:59:00,2017-10-10 00:00:00,11528,,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340,2017-11-06 23:59:00,2017-11-06 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,86340,2017-11-14 23:59:00,2017-11-13 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,86340,2017-11-15 23:59:00,2017-11-15 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,86340,2017-11-27 23:59:00,2017-11-27 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,86340,2017-12-11 23:59:00,2017-12-11 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,57600,2017-12-18 16:00:00,2017-12-18 00:00:00,11528,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carámbula Volpi, Marcos Gustavo"
Cámara de Senadores,,,,2015-07-08 00:00:00,898,PARTIDO FRENTE AMPLIO,,
Cámara de Representantes,RIVERA,,,2015-02-15 00:00:00,196,PARTIDO COLORADO,,
Cámara de Senadores,,86340,2015-07-02 23:59:00,2015-07-01 00:00:00,196,PARTIDO COLORADO,BATLLISTAS DE LEY,"Amorín, José"
Cámara de Senadores,,57540,2015-07-07 15:59:00,2015-07-07 00:00:00,196,PARTIDO COLORADO,BATLLISTAS DE LEY,"Amorín, José"
Cámara de Senadores,,,,2015-02-15 00:00:00,3238,PARTIDO FRENTE AMPLIO,,
Cámara de Senadores,,35640,2018-05-16 09:54:00,2018-05-16 00:00:00,12394,,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340,2018-05-29 23:59:00,2018-05-29 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-06-05 23:59:00,2018-06-04 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-07-17 23:59:00,2018-07-16 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-07-19 23:59:00,2018-07-19 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-08-08 23:59:00,2018-08-08 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-10-10 23:59:00,2018-10-10 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2018-11-22 23:59:00,2018-11-22 00:00:00,12394,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Castillo, Juan"
Cámara de Senadores,,86340,2015-03-18 23:59:00,2015-03-18 00:00:00,11539,,CAMBIAR SIN VOLVER ATRÁS,
Cámara de Senadores,,86340,2017-12-06 23:59:00,2017-12-06 00:00:00,11539,PARTIDO INDEPENDIENTE,CAMBIAR SIN VOLVER ATRÁS,"Mieres, Pablo"
Cámara de Senadores,,86340,2015-12-22 23:59:00,2015-12-22 00:00:00,5539,,VAMOS URUGUAY,
Cámara de Representantes,PAYSANDU,86340,2019-03-06 23:59:00,2019-03-06 00:00:00,11535,PARTIDO NACIONAL,2004,"Olivera, Nicolás"
Cámara de Representantes,PAYSANDU,86340,2019-03-16 23:59:00,2019-03-13 00:00:00,11535,PARTIDO NACIONAL,2004,"Olivera, Nicolás"
Cámara de Representantes,PAYSANDU,86340,2019-04-09 23:59:00,2019-04-09 00:00:00,11535,PARTIDO NACIONAL,2004,"Olivera, Nicolás"
Cámara de Senadores,,86340,2019-04-10 23:59:00,2019-04-10 00:00:00,11535,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340,2017-11-15 23:59:00,2017-11-15 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340,2018-02-07 23:59:00,2018-02-07 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2018-02-27 23:59:00,2018-02-27 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2018-06-12 23:59:00,2018-06-12 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340,2018-06-14 23:59:00,2018-06-13 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340,2018-09-25 23:59:00,2018-09-25 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2019-04-08 23:59:00,2019-04-08 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,39600,2019-04-09 11:00:00,2019-04-09 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2019-04-10 23:59:00,2019-04-10 00:00:00,3237,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,0,2017-10-17 00:00:00,2017-10-17 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-11-01 23:59:00,2017-11-01 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-11-08 23:59:00,2017-11-06 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,0,2017-11-15 00:00:00,2017-11-14 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-12-05 23:59:00,2017-12-05 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-12-21 23:59:00,2017-12-20 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-12-27 23:59:00,2017-12-27 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-02-21 23:59:00,2018-02-21 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-02-27 23:59:00,2018-02-27 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-03-01 23:59:00,2018-03-01 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-04-17 23:59:00,2018-04-17 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-04-24 23:59:00,2018-04-24 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-05-16 23:59:00,2018-05-15 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-06-21 23:59:00,2018-06-21 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-07-17 23:59:00,2018-07-03 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-08-01 23:59:00,2018-08-01 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-08-08 23:59:00,2018-08-06 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-08-13 23:59:00,2018-08-13 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-08-24 23:59:00,2018-08-21 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2018-11-07 23:59:00,2018-11-07 00:00:00,10282,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Aviaga Martínez, María Carol"
Cámara de Senadores,,86340,2017-10-12 23:59:00,2017-10-09 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2017-10-18 23:59:00,2017-10-17 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2017-11-08 23:59:00,2017-11-08 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2017-12-05 23:59:00,2017-12-05 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,55800,2018-02-06 15:30:00,2018-02-06 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,86340,2018-02-07 23:59:00,2018-02-07 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,86340,2018-02-27 23:59:00,2018-02-27 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2018-07-03 23:59:00,2018-07-03 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2018-09-25 23:59:00,2018-09-24 00:00:00,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2016-06-17 23:59:00,2016-06-13 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-06-22 23:59:00,2016-06-22 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-06-30 23:59:00,2016-06-28 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Michelini, Rafael"
Cámara de Senadores,,86340,2016-08-29 23:59:00,2016-08-29 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-09-03 23:59:00,2016-08-31 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-09-15 23:59:00,2016-09-14 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-10-19 23:59:00,2016-10-19 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-10-20 23:59:00,2016-10-20 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-10-26 23:59:00,2016-10-25 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2016-10-28 23:59:00,2016-10-27 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2017-08-31 23:59:00,2017-08-30 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2017-09-17 23:59:00,2017-09-14 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2017-11-24 23:59:00,2017-11-21 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2017-11-29 23:59:00,2017-11-29 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Michelini, Rafael"
Cámara de Senadores,,40260,2017-12-19 11:11:00,2017-12-19 00:00:00,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340,2015-10-14 23:59:00,2015-10-13 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-11-14 23:59:00,2015-10-26 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340,2015-11-23 23:59:00,2015-11-23 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-11-25 23:59:00,2015-11-24 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-11-27 23:59:00,2015-11-26 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-02 23:59:00,2015-12-01 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-03 23:59:00,2015-12-03 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-17 23:59:00,2015-12-15 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-22 23:59:00,2015-12-22 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-28 23:59:00,2015-12-28 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2015-12-29 23:59:00,2015-12-29 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-02-18 23:59:00,2016-02-17 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-03-02 23:59:00,2016-02-29 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-03-08 23:59:00,2016-03-08 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-03-17 23:59:00,2016-03-14 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-04-14 23:59:00,2016-04-04 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-04-22 23:59:00,2016-04-20 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-04-27 23:59:00,2016-04-25 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-05-05 23:59:00,2016-05-05 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-06-02 23:59:00,2016-06-02 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340,2016-06-30 23:59:00,2016-06-20 00:00:00,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,32400,2017-02-19 09:00:00,2017-02-17 00:00:00,9900,,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340,2015-12-09 23:59:00,2015-12-09 00:00:00,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2016-06-09 23:59:00,2016-06-01 00:00:00,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2016-07-07 23:59:00,2016-07-06 00:00:00,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2016-09-30 23:59:00,2016-09-22 00:00:00,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340,2015-12-15 23:59:00,2015-12-15 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2015-12-21 23:59:00,2015-12-21 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,72000,2015-12-28 20:00:00,2015-12-28 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-04-12 23:59:00,2016-04-12 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE",
Cámara de Senadores,,86340,2016-05-10 23:59:00,2016-05-10 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-05-24 23:59:00,2016-05-24 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-06-02 23:59:00,2016-06-01 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-06-07 23:59:00,2016-06-06 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-06-16 23:59:00,2016-06-16 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-06-29 23:59:00,2016-06-29 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Argimón, Beatriz"
Cámara de Senadores,,86340,2016-07-11 23:59:00,2016-07-11 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-07-13 23:59:00,2016-07-13 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340,2016-10-04 23:59:00,2016-10-04 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,67500,2016-10-27 18:45:00,2016-10-27 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Enciso Christiansen, Carlos"
Cámara de Senadores,,86340,2016-10-27 23:59:00,2016-10-27 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340,2016-10-28 23:59:00,2016-10-28 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340,2016-12-29 23:59:00,2016-12-29 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340,2017-04-05 23:59:00,2017-04-05 00:00:00,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340,2017-11-15 23:59:00,2017-11-15 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,43200,2017-12-06 12:00:00,2017-12-06 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-02-06 23:59:00,2018-02-06 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-02-07 23:59:00,2018-02-07 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-03-14 23:59:00,2018-03-14 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-05-29 23:59:00,2018-05-21 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-08-03 23:59:00,2018-08-03 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,50340,2018-08-07 13:59:00,2018-08-07 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-10-25 23:59:00,2018-10-25 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2018-12-12 23:59:00,2018-12-12 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2019-03-12 23:59:00,2019-03-12 00:00:00,5304,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","García, Javier"
Cámara de Senadores,,86340,2016-02-03 23:59:00,2016-02-03 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-05-19 23:59:00,2016-05-19 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-06-01 23:59:00,2016-06-01 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-06-08 23:59:00,2016-06-08 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-06-28 23:59:00,2016-06-28 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-06-29 23:59:00,2016-06-29 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-07-06 23:59:00,2016-07-05 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340,2016-07-11 23:59:00,2016-07-11 00:00:00,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
