,id_ficha,fecha_entrada,tipo,titulo,estado
328,131517,2016-09-06,LEY,DIA PERIODISTA Y TRABAJADOR MEDIOS DE COMUNICACION - 23 OCTUBRE. DECLARACION.,PROMULGA
329,128973,2016-04-06,PROYECTO DE LEY,VOTO OBSERVADO. EMISION. REGIMEN. MODIFICACION.,EN_TRAMITE
330,125764,2015-08-04,PROYECTO DE LEY,APARATOS ELECTRICOS Y ELECTRONICOS. RESIDUOS. DESTINO. REGIMEN.,EN_TRAMITE
331,125765,2015-08-04,PROYECTO DE LEY,CISTERNA DOBLE CARGA. USO. PROMOCION.,EN_TRAMITE
332,125256,2015-07-01,PROYECTO DE LEY,TRABAJADOR RURAL. SEGURO DESEMPLEO. REGIMEN. MODIFICACION.,EN_TRAMITE
333,124969,2015-06-10,PROYECTO DE RESOLUCION  - Homenaje,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
334,142181,2018-12-14,PROYECTO DE LEY,INSTITUTO EMPLEO Y FORMACION PROFESIONAL (NACIONAL). CREACION. MODIFICACIÓN.,EN_TRAMITE
335,141815,2018-11-13,PROYECTO DE LEY,DIA NACIONAL DEL CABALLO. 27 DE FEBRERO. DECLARACION.,EN_TRAMITE
336,140068,2018-06-06,PROYECTO DE LEY,CARGOS POLÍTICOS O DE PARTICULAR CONFIANZA. SUBSIDIOS. MODIFICACIÓN.,EN_TRAMITE
337,138873,2018-03-14,PROYECTO DE LEY,TRIBUNAL CUENTAS. OBSERVACIONES. NORMATIVA.,EN_TRAMITE
338,138855,2018-03-13,PROYECTO DE LEY,LOTERÍA NACIONAL. SORTEO ESPECIAL. BENEFICIO ATUERU.,EN_TRAMITE
339,138818,2018-03-09,PROYECTO DE RESOLUCION  - Homenaje,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
340,138471,2018-02-21,PROYECTO DE LEY,CARRERAS DE PERROS. PROHIBICIÓN.,EN_TRAMITE
341,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
342,136846,2017-10-03,PROYECTO DE DECLARACION,MEXICO. TERREMOTO. EVENTOS CLIMATICOS. SOLIDARIDAD. PROYECTO DECLARACION.,EN_TRAMITE
343,136527,2017-09-05,PROYECTO DE LEY,LEY 14.762. PERSONAS FÍSICAS. SISTEMA IDENTIFICACIÓN. MODIFICACIÓN.,EN_TRAMITE
344,135993,2017-08-01,PROYECTO DE LEY,"GARDEL, Carlos. AEROPUERTO INTERNACIONAL DE CARRASCO. DESIGNACION.",EN_TRAMITE
345,132925,2016-11-30,PROYECTO DE LEY,ALIMENTOS GENETICAMENTE MODIFICADOS. ETIQUETADO. REGLAMENTACION.,EN_TRAMITE
346,132308,2016-10-27,PROYECTO DE LEY,FUNCIONARIOS POLICIALES. USO LEGAL DE LA FUERZA. LEGITIMA DEFENSA. PRESUNCION. MODIFICACION DEL ARTICULO 26 DEL CODIGO PENAL.,EN_TRAMITE
347,131814,2016-09-14,PROYECTO DE LEY,SECTOR FORESTAL. IMPUESTO ENSEÑANZA PRIMARIA. EXONERACIONES.,EN_TRAMITE
348,127178,2015-11-03,PROYECTO DE RESOLUCION,VENEZUELA. SITUACIÓN POLÍTICA. EXPOSICION.,EN_TRAMITE
349,126567,2015-09-15,LEY,"LARROSA, Leonidas. LICEO VILLA VELAZQUEZ (ROCHA). DENOMINACION.",PROMULGA
350,125989,2015-08-12,RESOLUCION  - Creación comisión especial,ALIMENTACIÓN. DERECHO. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
351,125745,2015-08-04,LEY,"""REPÚBLICA DEL LIBANO"". ESCUELA Nº 150
(RIVERA). DENOMINACIÓN.",PROMULGA
352,125513,2015-07-15,PROYECTO DE LEY,"ORGAMBIDE, Raúl Never. ESCUELA Nº 64 (DURAZNO). DENOMINACIÓN.",EN_TRAMITE
353,124753,2015-06-01,PROYECTO DE LEY,"ALIMENTACION, SEGURIDAD Y SOBERANIA ALIMENTARIA. DERECHO. LEY MARCO. APROBACION.",EN_TRAMITE
354,123750,2015-03-17,PROYECTO DE LEY,AGUINALDO Y SALARIO VACACIONAL. IRPF. EXONERACION.,EN_TRAMITE
355,123525,2015-03-04,PROYECTO DE LEY,FONDO FINANCIACION PROYECTOS DESARROLLO Y SERVICIOS TURISTICOS. CREACION.,EN_TRAMITE
356,123450,2015-03-03,PROYECTO DE LEY,MINISTERIO DE MEDIO AMBIENTE. CREACION.,EN_TRAMITE
357,123493,2015-03-03,PROYECTO DE LEY,FONDO SOLIDARIDAD UNIVERSITARIO. ADICIONAL. DEROGACION.,EN_TRAMITE
358,123494,2015-03-03,PROYECTO DE LEY,LOTERIA. SORTEO ESPECIAL BENEFICIO ASOCIACION ENFERMEDADES RARAS URUGUAY (ATUERU). INSTRUMENTACION.,EN_TRAMITE
359,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
360,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
361,141848,2018-11-14,PROYECTO DE LEY,"TERRA, Gabriel. REPRESA. DENOMINACIÓN. MODIFICACIÓN.",EN_TRAMITE
362,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
363,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
364,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
365,140425,2018-07-10,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.",APRUEBA
366,139576,2018-05-08,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,APRUEBA
367,139480,2018-05-02,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,APRUEBA
368,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
369,138864,2018-03-13,PROYECTO DE LEY,JUDICATURA Y ORGANIZACIÓN TRIBUNALES. LEY ORGÁNICA. MODIFICACIÓN.,EN_TRAMITE
370,138859,2018-03-13,PROYECTO DE LEY,DELITOS. VÍCTIMAS Y TESTIGOS. ATENCIÓN Y PROTECCIÓN. INTERÉS GENERAL. DECLARACIÓN.,EN_TRAMITE
371,138863,2018-03-13,PROYECTO DE LEY,ACCIÓN DE NULIDAD ANTE EL TCA. REFORMAS PROCESALES.,EN_TRAMITE
372,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
373,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
374,137658,2017-11-22,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,PROMULGA
375,137519,2017-11-14,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,EN_TRAMITE
376,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
377,137300,2017-11-01,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,APRUEBA
378,137048,2017-10-11,PROYECTO DE LEY,TESTIGOS Y DENUNCIANTES. RESERVA IDENTIDAD. INSPECCIÓN GENERAL TRABAJO Y SEGURIDAD SOCIAL.,APRUEBA
379,137051,2017-10-10,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,EN_TRAMITE
380,142562,2019-03-06,PROYECTO DE RESOLUCION  - Homenaje,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
381,141548,2018-10-16,PROYECTO DE LEY,GANADERIA OVINA. PROMOCION Y RECUPERACION. REGIMEN.,EN_TRAMITE
382,140095,2018-06-12,PROYECTO DE LEY,CARNICERIAS INTERIOR PAIS. ELABORACION PRODUCTOS EMBUTIDOS ARTESANALES. REGLAMENTACION.,APRUEBA
383,138412,2018-02-08,RESOLUCION,FONDO GARANTIA DEUDAS PRODUCTORES LECHEROS. CREACION.,APRUEBA
384,137525,2017-11-14,PROYECTO DE LEY,DIA NACIONAL IGLESIAS EVANGELICAS Y PROTESTANTES- 31 OCTUBRE. DECLARACION.,EN_TRAMITE
385,137016,2017-10-10,PROYECTO DE DECLARACION,PAISES CENTROAMERICA AFECTADOS FENOMENOS CLIMATICOS.  SOLIDARIDAD. DECLARACION.,EN_TRAMITE
386,137017,2017-10-10,PROYECTO DE LEY,"FAMILIARES MILITAR, POLICIA O CIVIL FALLECIDO LUCHA SEDICION. REPARACION PATRIMONIAL.",EN_TRAMITE
387,136681,2017-09-13,MINUTA DE COMUNICACION,MORTANDAD ABEJAS. MECANISMOS LEGALES. INSTRUMENTACION.,APRUEBA
388,135121,2017-06-06,PROYECTO DE LEY,CONDUCTORES. ALCOHOL EN SANGRE. TOLERANCIA CERO. FLEXIBILIZACION.,EN_TRAMITE
389,134856,2017-05-16,PROYECTO DE LEY,"MICHELINI, Zelmar. RUTA 109 TRAMO AIGUA - ROCHA. DENOMINACION.",APRUEBA
390,134860,2017-05-16,PROYECTO DE LEY,"CAMACHO, Hugo. POLICLINICA ISMAEL CORTINAS (FLORES). DENOMINACION.",APRUEBA
391,134313,2017-04-04,PROYECTO DE RESOLUCION,VENEZUELA. INSTITUCIONES DEMOCRATICAS. RESTABLECIMIENTO. EXHORTACION.,EN_TRAMITE
392,133330,2016-12-28,PROYECTO DE LEY,ADULTO MAYOR. CODIGO. APROBACION.,EN_TRAMITE
393,133071,2016-12-07,MINUTA DE COMUNICACION,ACEITE OLIVA. IMPORTACION. CERTIFICADO CALIDAD. DECRETO. INSTRUMENTACION.,APRUEBA
394,131661,2016-09-14,PROYECTO DE LEY,CARNE OVINA. FONDO INVESTIGACION Y FOMENTO. CREACION.,EN_TRAMITE
395,130608,2016-07-05,PROYECTO DE LEY,INSTITUTO NACIONAL BIENESTAR ANIMAL. CREACION.,EN_TRAMITE
396,129429,2016-05-03,PROYECTO DE LEY,"GUTIERREZ RUIZ, Héctor. ESCUELA 330 (MONTEVIDEO). DENOMINACION.",EN_TRAMITE
397,129428,2016-05-03,LEY,INMUEBLES RURALES. ENAJENACION. OPCION COMPRA INC. REGIMEN. MODIFICACION.,PROMULGA
398,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
399,127931,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL Y REGISTROS FOTOGRAFICOS. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
400,127438,2015-11-17,RESOLUCION,ATENTADO TERRORISTA PARIS (FRANCIA). REPUDIO.,APRUEBA
401,127266,2015-11-10,PROYECTO DE LEY,PSICOLOGO. TITULO. HABILITACION. PLAZO. PRORROGA.,EN_TRAMITE
402,126052,2015-08-18,PROYECTO DE LEY,ESPECTACULOS PUBLICOS. DERECHO ADMISION Y PERMANENCIA. COMPETENCIA MINISTERIO INTERIOR.,EN_TRAMITE
403,124969,2015-06-10,PROYECTO DE RESOLUCION  - Homenaje,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
404,124476,2015-05-12,PROYECTO DE LEY,RESPONSABLE MENOR INFRACTOR. OMISION PATRIA POTESTAD. CODIGO PENAL. MODIFICACION.,EN_TRAMITE
405,124478,2015-05-12,PROYECTO DE LEY,SUBSIDIO TRANSITORIO INCAPACIDAD PARCIAL. REGIMEN. MODIFICACION.,EN_TRAMITE
406,123959,2015-04-07,PROYECTO DE LEY,HIDROCARBUROS. EXPLORACION Y EXPLOTACION. PERFORACION HIDRAULICA. PROHIBICION.,EN_TRAMITE
407,123750,2015-03-17,PROYECTO DE LEY,AGUINALDO Y SALARIO VACACIONAL. IRPF. EXONERACION.,EN_TRAMITE
408,123529,2015-03-04,PROYECTO DE LEY,VIDA. DERECHO. PROTECCION.,EN_TRAMITE
409,123524,2015-03-04,PROYECTO DE LEY,CANCER PROSTATA. EXAMEN PREVENCION. TRABAJADOR Y FUNCIONARIO PUBLICO. LICENCIA. OTORGAMIENTO.,APRUEBA
410,123530,2015-03-04,PROYECTO DE LEY,VIOLENCIA DOMESTICA. AGRESOR DEPENDIENTE DROGAS. INTERNACION. REGIMEN.,EN_TRAMITE
411,123542,2015-03-04,PROYECTO DE LEY,VIOLENCIA DOMESTICA. AGRESOR DEPENDIENTE DROGAS. INTERNACION. REGIMEN.,EN_TRAMITE
412,123531,2015-03-04,PROYECTO DE LEY,ACCESIBILIDAD UNIVERSAL VIA PUBLICA. OBRAS ORGANISMOS PUBLICOS. REQUISITOS.,EN_TRAMITE
413,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
414,141848,2018-11-14,PROYECTO DE LEY,"TERRA, Gabriel. REPRESA. DENOMINACIÓN. MODIFICACIÓN.",EN_TRAMITE
415,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
416,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
417,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
418,140161,2018-06-18,LEY,TRABAJADOR DEPÓSITOS PORTUARIOS O EXTRAPORTUARIOS Y MUELLES O EXPLANADAS. JORNALES MÍNIMOS. FIJACIÓN. ENTRADA EN VIGENCIA. PRÓRROGA.,PROMULGA
419,139576,2018-05-08,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,APRUEBA
420,139480,2018-05-02,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,APRUEBA
421,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
422,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
423,124397,2015-05-05,PROYECTO DE LEY,INCAPACIDAD FUTURA. PREVISION. CURADOR. NOMBRAMIENTO.,EN_TRAMITE
424,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
425,140425,2018-07-10,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.",APRUEBA
426,139681,2018-05-11,PROYECTO DE LEY,ACTORES POLITICOS. USO IMAGEN Y/O VOZ EN PIEZAS PUBLICITARIAS. REGULACION.,EN_TRAMITE
427,137770,2017-12-05,PROYECTO DE LEY,DÍA DEL TÉCNICO EN HEMOTERAPIA O TRANSFUSIONISTA - 26 DE OCTUBRE. DECLARACIÓN.,EN_TRAMITE
428,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
429,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
430,130405,2016-06-22,PROYECTO DE LEY,CONDENADOS REINCIDENTES. SEGURIDAD PREVENTIVA. MEDIDAS. APLICACIÓN.,EN_TRAMITE
431,130529,2016-05-24,RESOLUCION,PRESIDENTE REPUBLICA. MENSAJE ANUAL. SITUACION PAIS. SESION EXTRAORDINARIA. REALIZACION.,APRUEBA
432,128759,2016-03-16,PROYECTO DE RESOLUCION  - Homenaje,"MONTANER, MARTHA. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
433,128594,2016-03-08,DECLARACION,"CÁCERES, Berta. ORGANIZACIONES POPULARES E INDÍGENAS HONDURAS. PRESIDENTA. ASESINATO. JUSTICIA. RECLAMO. DECLARACIÓN.",APRUEBA
434,128447,2016-03-02,PROYECTO DE RESOLUCION  - Homenaje,"PALME, Olof. TRAYECTORIA. HOMENAJE.",EN_TRAMITE
435,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
436,127931,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL Y REGISTROS FOTOGRAFICOS. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
437,127196,2015-11-04,PROYECTO DE MINUTA DE COMUNICACION,JUBILADOS Y PENSIONISTAS BAJOS INGRESOS. AGUINALDO ANUAL. OTORGAMIENTO. SOLICITUD.,EN_TRAMITE
438,126305,2015-09-01,PROYECTO DE LEY,MEDICAMENTOS Y DISPOSITIVOS PORTÁTILES. FONDO RECURSOS (NACIONAL). PROVISIÓN.,EN_TRAMITE
439,125462,2015-07-14,PROYECTO DE RESOLUCION  - Homenaje,"SINGLET, Manuel. FALLECIMIENTO. HOMENAJE.",APRUEBA
440,125265,2015-06-01,RESOLUCION  - Creación comisión especial,COMISIONADO PARLAMENTARIO. JUAN MIGUEL PETIT. DESIGNACIÓN. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
441,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
442,134793,2017-05-11,PROYECTO DE LEY,GASOIL Y DERIVADOS. LIBRE IMPORTACIÓN. NORMAS. ESTABLECIMIENTO.,EN_TRAMITE
443,141494,2018-10-09,PROYECTO DE LEY,EJERCICIO FUNCIÓN PÚBLICA. BUENAS PRÁCTICAS. ADECUACIÓN. INTERÉS GENERAL. DECLARACIÓN.,APRUEBA
444,140668,2018-08-01,RESOLUCION,1º MAYO 1983. TRABAJADORES ORGANIZADOS. ACTO PALACIO LEGISLATIVO. PLACA CONMEMORATIVA. COLOCACIÓN.,APRUEBA
445,140544,2018-07-17,PROYECTO DE DECLARACION,NICARAGUA. ACTOS VIOLACION DERECHOS HUMANOS Y LIBERTADES FUNDAMENTALES. CONDENA. DECLARACION,EN_TRAMITE
446,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
447,139089,2018-04-03,PROYECTO DE LEY,CÓDIGO DE LA NIÑEZ Y LA ADOLESCENCIA. CAPÍTULO XI. MODIFICACIÓN.,APRUEBA
448,138859,2018-03-13,PROYECTO DE LEY,DELITOS. VÍCTIMAS Y TESTIGOS. ATENCIÓN Y PROTECCIÓN. INTERÉS GENERAL. DECLARACIÓN.,EN_TRAMITE
449,138863,2018-03-13,PROYECTO DE LEY,ACCIÓN DE NULIDAD ANTE EL TCA. REFORMAS PROCESALES.,EN_TRAMITE
450,138864,2018-03-13,PROYECTO DE LEY,JUDICATURA Y ORGANIZACIÓN TRIBUNALES. LEY ORGÁNICA. MODIFICACIÓN.,EN_TRAMITE
451,138643,2018-03-06,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,APRUEBA
452,138322,2018-02-07,PROYECTO DE LEY,DÍA PRODUCTOR RURAL. 16 DE ABRIL. DECLARACIÓN.,EN_TRAMITE
453,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
454,137658,2017-11-22,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,PROMULGA
455,137606,2017-11-15,PROYECTO DE DECLARACION,IRAN. TERREMOTO. SOLIDARIDAD. DECLARACION.,EN_TRAMITE
456,137709,2017-11-15,RESOLUCION,DESTINO FINAL. PELICULA. PRODUCCIÓN COPIAS. DVD. AUTORIZACIÓN,APRUEBA
457,137519,2017-11-14,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,EN_TRAMITE
458,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
459,137300,2017-11-01,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,APRUEBA
460,136846,2017-10-03,PROYECTO DE DECLARACION,MEXICO. TERREMOTO. EVENTOS CLIMATICOS. SOLIDARIDAD. PROYECTO DECLARACION.,EN_TRAMITE
461,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
462,135668,2017-07-12,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,APRUEBA
463,134850,2017-05-16,LEY,"LAUSAROT GUIGOU, Libertad Grizelda. LICEO Nº 1 CIUDAD DEL PLATA (SAN JOSE). DENOMINACION.",PROMULGA
464,134776,2017-05-10,PROYECTO DE LEY,SISTEMA MEDIOS PAGOS ELECTRONICOS. REGULACION.,EN_TRAMITE
465,134340,2017-04-05,PROYECTO DE LEY,CODIGO PENAL. ABUSO DE FUNCIONES. DEROGACION.,APRUEBA
466,134288,2017-04-04,RESOLUCION,CAMARA SENADORES. REGLAMENTO. MODIFICACION.,APRUEBA
467,133875,2017-03-14,LEY,DIA DE LA PRIMERA BANDERA DE JOSE ARTIGAS. DECLARACION.,PROMULGA
468,133794,2017-03-08,PROYECTO DE RESOLUCION  - Homenaje,DÍA INTERNACIONAL MUJER. CONMEMORACIÓN. HOMENAJE.,EN_TRAMITE
469,132929,2016-11-30,LEY,RESPONSABILIDAD DECENAL. CODIGO CIVIL. MODIFICACION.,PROMULGA
470,132804,2016-11-22,PROYECTO DE LEY,ENTES AUTÓNOMOS. SERVICIOS DESCENTRALIZADOS. GIRO. MODIFICACIÓN.,EN_TRAMITE
471,132114,2016-10-18,LEY,"TOSCANINI, JUAN. TRAMO RUTA 69 (DESDE INTERSECCION CON RUTAS 67 Y 68 HASTA INTERSECCION CON RUTA 32). DENOMINACION.",PROMULGA
472,132117,2016-10-18,LEY,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,PROMULGA
473,131924,2016-10-04,DECLARACION,"HARTMAN, Rúben. DELITOS LESA HUMANIDAD. PALABRAS REIVINDICACION ACCIONAR MILITARES. REPUDIO. DECLARACIÓN.",APRUEBA
474,131836,2016-09-27,PROYECTO DE RESOLUCION  - Homenaje,"RODO, José Enrique. 100 AÑOS FALLECIMIENTO. HOMENAJES. COMISION ESPECIAL. CREACION.",EN_TRAMITE
475,131029,2016-08-03,LEY,PRODUCCION BASES AGROECOLOGICAS. INTERES GENERAL. DECLARACION. COMISION HONORARIA NACIONAL. CREACION.,PROMULGA
476,130766,2016-07-13,PROYECTO DE LEY,CODIGO CIVIL. MATRIMONIO. EDAD MÍNIMA. MODIFICACION.,EN_TRAMITE
477,130280,2016-06-15,PROYECTO DE LEY,"VILLALBA, Olegario. ESCUELA RURAL N° 97 VILLA SERRANA (LAVALLEJA). DENOMINACIÓN.",EN_TRAMITE
478,130547,2016-06-15,RESOLUCION,"""ARTICULOS PERIODISTICOS Y ENSAYOS"" (ZELMAR MICHELINI). LIBRO. REEDICION.",APRUEBA
479,130145,2016-06-08,LEY,PARTIDOS POLITICOS. CARGOS. PARTICIPACION PARITARIA AMBOS SEXOS. PROMOCION.,PROMULGA
480,129868,2016-05-18,RESOLUCION  - Creación comisión especial,TRATA PERSONAS EN URUGUAY. SITUACION. COMISION ESPECIAL. CREACION.,APRUEBA
481,129710,2016-05-17,PROYECTO DE RESOLUCION  - Homenaje,"MICHELINI, Zelmar, GUTIERREZ RUIZ, Héctor. EX LEGISLADORES. HOMENAJE.",EN_TRAMITE
482,128446,2016-03-02,LEY,MOSQUITO AEDES AEGYPTI. FUMIGACION PREDIOS BALDÍOS Y FINCAS ABANDONADAS. INGRESO. AUTORIZACIÓN.,PROMULGA
483,142562,2019-03-06,PROYECTO DE RESOLUCION  - Homenaje,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
484,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
485,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
486,140077,2018-06-12,PROYECTO DE LEY,"EMPRESAS SERVICIOS EN DEPÓSITOS PORTUARIOS, EXTRAPORTUARIOS Y MUELLES. TRABAJADORES. LEY 19.535 (ART. 116). DEROGACIÓN.",EN_TRAMITE
487,139714,2018-05-10,DECLARACION,ARMENIA. REPUBLICA. CENTENARIO. HOMENAJE. DECLARACION.,APRUEBA
488,139152,2018-04-09,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN. LIBERTAD ANTICIPADA. LÍMITE.,EN_TRAMITE
489,138818,2018-03-09,PROYECTO DE RESOLUCION  - Homenaje,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
490,138450,2018-02-20,PROYECTO DE LEY,PRODUCTOR AGROPECUARIO. IVA GASOIL. DEVOLUCION. MODIFICACIÓN.,EN_TRAMITE
